NIS code/code NIS;Jaar/Année;autodiefstal/vol de voiture;
11001;2000;18.08;
11002;2000;105.94;
11004;2000;17.85;
11005;2000;78.85;
11007;2000;50.62;
11008;2000;29.45;
11009;2000;44.46;
11013;2000;36.31;
11016;2000;25.44;
11018;2000;38.60;
11021;2000;39.65;
11022;2000;37.10;
11023;2000;34.10;
11024;2000;45.35;
11025;2000;15.99;
11029;2000;41.26;
11030;2000;55.26;
11035;2000;38.31;
11037;2000;45.11;
11038;2000;41.43;
11039;2000;37.98;
11040;2000;26.17;
11044;2000;19.69;
11050;2000;72.85;
11052;2000;50.38;
11053;2000;30.32;
11054;2000;41.21;
11055;2000;29.28;
11056;2000;23.63;
11057;2000;19.41;
12002;2000;18.14;
12005;2000;26.85;
12007;2000;10.55;
12009;2000;34.24;
12014;2000;13.04;
12021;2000;29.51;
12025;2000;54.50;
12026;2000;13.53;
12029;2000;19.24;
12030;2000;27.26;
12034;2000;8.13;
12035;2000;14.20;
12040;2000;48.75;
13001;2000;31.04;
13002;2000;14.52;
13003;2000;23.02;
13004;2000;19.37;
13006;2000;17.12;
13008;2000;40.02;
13010;2000;40.72;
13011;2000;40.28;
13012;2000;47.11;
13013;2000;12.44;
13014;2000;36.63;
13016;2000;19.84;
13017;2000;19.99;
13019;2000;52.41;
13021;2000;28.55;
13023;2000;18.77;
13025;2000;45.11;
13029;2000;44.72;
13031;2000;6.98;
13035;2000;15.92;
13036;2000;42.66;
13037;2000;17.56;
13040;2000;34.47;
13044;2000;20.98;
13046;2000;20.68;
13049;2000;31.60;
13053;2000;33.46;
21001;2000;193.35;
21002;2000;96.32;
21003;2000;78.92;
21004;2000;108.29;
21005;2000;134.46;
21006;2000;23.92;
21007;2000;117.91;
21008;2000;130.97;
21009;2000;127.96;
21010;2000;181.99;
21011;2000;212.59;
21012;2000;230.00;
21013;2000;205.07;
21014;2000;252.05;
21015;2000;158.91;
21016;2000;81.26;
21017;2000;74.26;
21018;2000;89.45;
21019;2000;61.45;
21020;2000;0.00;
23002;2000;48.12;
23003;2000;38.84;
23009;2000;15.80;
23016;2000;56.22;
23023;2000;13.83;
23024;2000;5.91;
23025;2000;50.71;
23027;2000;35.65;
23032;2000;34.18;
23033;2000;44.70;
23038;2000;33.44;
23039;2000;39.23;
23044;2000;18.00;
23045;2000;23.78;
23047;2000;12.40;
23050;2000;39.74;
23052;2000;21.87;
23060;2000;17.95;
23062;2000;41.54;
23064;2000;19.55;
23077;2000;40.22;
23081;2000;65.57;
23086;2000;28.58;
23088;2000;45.80;
23094;2000;14.50;
23095;2000;0.00;
23096;2000;72.62;
23097;2000;23.69;
23098;2000;186.25;
23099;2000;42.31;
23100;2000;64.21;
23101;2000;52.01;
23102;2000;97.15;
23103;2000;39.36;
23104;2000;25.08;
23105;2000;24.86;
24001;2000;24.39;
24007;2000;7.59;
24008;2000;22.12;
24009;2000;16.89;
24011;2000;42.60;
24014;2000;42.95;
24016;2000;29.53;
24020;2000;42.56;
24028;2000;7.93;
24033;2000;18.81;
24038;2000;22.03;
24041;2000;45.18;
24043;2000;15.46;
24045;2000;23.72;
24048;2000;19.50;
24054;2000;10.38;
24055;2000;29.78;
24059;2000;33.94;
24062;2000;56.65;
24066;2000;15.53;
24086;2000;19.07;
24094;2000;24.23;
24104;2000;29.33;
24107;2000;43.25;
24109;2000;18.12;
24130;2000;13.35;
24133;2000;9.94;
24134;2000;17.44;
24135;2000;12.12;
24137;2000;12.23;
25005;2000;27.88;
25014;2000;44.99;
25015;2000;62.60;
25018;2000;59.06;
25023;2000;70.72;
25031;2000;61.85;
25037;2000;69.91;
25043;2000;23.78;
25044;2000;54.73;
25048;2000;35.92;
25050;2000;74.95;
25068;2000;82.95;
25072;2000;127.11;
25084;2000;80.45;
25091;2000;38.91;
25105;2000;73.91;
25107;2000;49.29;
25110;2000;85.20;
25112;2000;72.66;
25117;2000;70.86;
25118;2000;26.13;
25119;2000;40.25;
25120;2000;17.34;
25121;2000;128.80;
25122;2000;27.49;
25123;2000;43.75;
25124;2000;77.57;
31003;2000;15.52;
31004;2000;58.56;
31005;2000;23.86;
31006;2000;12.75;
31012;2000;11.82;
31022;2000;17.87;
31033;2000;16.38;
31040;2000;18.27;
31042;2000;9.96;
31043;2000;28.92;
32003;2000;14.81;
32006;2000;10.01;
32010;2000;6.37;
32011;2000;5.31;
32030;2000;4.59;
33011;2000;28.91;
33016;2000;131.00;
33021;2000;15.51;
33029;2000;21.54;
33037;2000;15.97;
33039;2000;20.55;
33040;2000;4.43;
33041;2000;8.92;
34002;2000;5.12;
34003;2000;16.92;
34009;2000;21.64;
34013;2000;23.50;
34022;2000;52.65;
34023;2000;12.64;
34025;2000;28.82;
34027;2000;56.85;
34040;2000;24.30;
34041;2000;19.28;
34042;2000;16.86;
34043;2000;57.05;
35002;2000;31.39;
35005;2000;15.21;
35006;2000;13.63;
35011;2000;58.91;
35013;2000;78.25;
35014;2000;7.76;
35029;2000;27.88;
36006;2000;8.36;
36007;2000;16.41;
36008;2000;16.07;
36010;2000;18.43;
36011;2000;16.74;
36012;2000;17.80;
36015;2000;21.97;
36019;2000;2.93;
37002;2000;10.98;
37007;2000;9.43;
37010;2000;4.57;
37011;2000;11.58;
37012;2000;19.97;
37015;2000;4.49;
37017;2000;7.46;
37018;2000;7.82;
37020;2000;6.73;
38002;2000;15.20;
38008;2000;118.59;
38014;2000;43.01;
38016;2000;58.73;
38025;2000;18.08;
41002;2000;25.35;
41011;2000;18.09;
41018;2000;11.48;
41024;2000;5.66;
41027;2000;7.06;
41034;2000;13.06;
41048;2000;9.67;
41063;2000;19.22;
41081;2000;8.93;
41082;2000;12.12;
42003;2000;7.12;
42004;2000;5.64;
42006;2000;15.01;
42008;2000;11.91;
42010;2000;23.82;
42011;2000;18.54;
42023;2000;20.01;
42025;2000;43.50;
42026;2000;20.69;
42028;2000;21.42;
43002;2000;14.47;
43005;2000;20.12;
43007;2000;5.58;
43010;2000;11.25;
43014;2000;4.81;
43018;2000;13.65;
44001;2000;27.83;
44011;2000;24.74;
44012;2000;40.56;
44013;2000;10.93;
44019;2000;6.84;
44020;2000;20.22;
44021;2000;46.57;
44029;2000;9.02;
44034;2000;12.35;
44036;2000;7.98;
44040;2000;20.47;
44043;2000;12.94;
44045;2000;25.69;
44048;2000;21.12;
44049;2000;16.15;
44052;2000;16.88;
44064;2000;38.19;
44072;2000;2.64;
44073;2000;11.15;
44080;2000;10.91;
44081;2000;14.59;
45017;2000;12.37;
45035;2000;15.20;
45041;2000;25.37;
45057;2000;8.42;
45059;2000;6.79;
45060;2000;14.55;
45061;2000;12.86;
45062;2000;8.72;
45063;2000;8.75;
45064;2000;15.76;
45065;2000;4.63;
46003;2000;12.21;
46013;2000;16.34;
46014;2000;32.93;
46020;2000;21.57;
46021;2000;31.05;
46024;2000;10.22;
46025;2000;19.09;
51004;2000;59.88;
51008;2000;42.76;
51009;2000;83.36;
51012;2000;81.65;
51014;2000;12.40;
51017;2000;5.98;
51019;2000;21.94;
51065;2000;10.37;
52010;2000;91.61;
52011;2000;462.71;
52012;2000;264.01;
52015;2000;167.99;
52018;2000;132.63;
52021;2000;175.06;
52022;2000;165.30;
52025;2000;138.14;
52043;2000;100.83;
52048;2000;288.14;
52055;2000;104.19;
52063;2000;93.74;
52074;2000;94.11;
52075;2000;103.00;
53014;2000;380.82;
53020;2000;126.88;
53028;2000;156.14;
53039;2000;86.32;
53044;2000;49.19;
53046;2000;22.17;
53053;2000;283.66;
53065;2000;189.31;
53068;2000;269.99;
53070;2000;199.84;
53082;2000;121.65;
53083;2000;21.06;
53084;2000;87.08;
54007;2000;180.25;
54010;2000;55.81;
55004;2000;111.30;
55010;2000;60.75;
55022;2000;161.81;
55023;2000;34.19;
55035;2000;206.88;
55039;2000;22.35;
55040;2000;42.55;
55050;2000;101.14;
56001;2000;192.12;
56005;2000;81.26;
56011;2000;147.97;
56016;2000;56.66;
56022;2000;194.91;
56029;2000;62.32;
56044;2000;77.76;
56049;2000;67.44;
56051;2000;30.44;
56078;2000;129.99;
56085;2000;102.92;
56086;2000;100.49;
56087;2000;78.34;
56088;2000;41.14;
57003;2000;16.87;
57018;2000;6.06;
57027;2000;94.67;
57062;2000;71.29;
57064;2000;140.52;
57072;2000;47.11;
57081;2000;76.60;
57093;2000;9.94;
57094;2000;58.52;
57095;2000;11.12;
61003;2000;119.42;
61010;2000;46.67;
61012;2000;24.02;
61019;2000;67.49;
61024;2000;97.14;
61028;2000;74.46;
61031;2000;187.78;
61039;2000;31.65;
61041;2000;17.56;
61043;2000;63.04;
61048;2000;52.25;
61063;2000;30.15;
61068;2000;83.74;
61072;2000;56.28;
61079;2000;30.41;
61080;2000;80.48;
61081;2000;44.05;
62003;2000;194.22;
62006;2000;112.89;
62009;2000;82.42;
62011;2000;57.64;
62015;2000;171.06;
62022;2000;76.92;
62026;2000;86.89;
62027;2000;57.77;
62032;2000;104.08;
62038;2000;136.29;
62051;2000;236.68;
62060;2000;67.96;
62063;2000;482.33;
62079;2000;130.12;
62093;2000;207.43;
62096;2000;201.05;
62099;2000;72.68;
62100;2000;71.55;
62108;2000;130.64;
62118;2000;108.49;
62119;2000;73.49;
62120;2000;99.90;
62121;2000;44.66;
62122;2000;77.14;
63001;2000;5.54;
63003;2000;48.42;
63004;2000;97.81;
63012;2000;5.60;
63013;2000;19.72;
63020;2000;89.21;
63023;2000;45.14;
63035;2000;66.25;
63038;2000;42.71;
63040;2000;30.05;
63045;2000;24.85;
63046;2000;80.88;
63048;2000;39.10;
63049;2000;57.24;
63057;2000;75.61;
63058;2000;113.26;
63061;2000;27.12;
63067;2000;35.68;
63072;2000;85.86;
63073;2000;54.58;
63075;2000;26.70;
63076;2000;70.66;
63079;2000;208.74;
63080;2000;2.36;
63084;2000;50.58;
63086;2000;33.88;
63087;2000;10.64;
63088;2000;29.06;
63089;2000;44.81;
64008;2000;54.05;
64015;2000;49.14;
64021;2000;121.48;
64023;2000;37.29;
64025;2000;57.58;
64029;2000;48.68;
64034;2000;61.00;
64047;2000;40.32;
64056;2000;81.72;
64063;2000;57.85;
64065;2000;84.01;
64074;2000;108.78;
64075;2000;41.19;
64076;2000;26.60;
71002;2000;52.67;
71004;2000;34.50;
71011;2000;37.12;
71016;2000;65.91;
71017;2000;34.28;
71020;2000;26.89;
71022;2000;93.53;
71024;2000;22.12;
71034;2000;26.35;
71037;2000;24.40;
71045;2000;10.41;
71047;2000;22.02;
71053;2000;109.60;
71057;2000;45.46;
71066;2000;32.80;
71067;2000;40.51;
71069;2000;45.59;
71070;2000;28.95;
72003;2000;19.84;
72004;2000;14.08;
72018;2000;14.13;
72020;2000;36.96;
72021;2000;38.11;
72025;2000;18.88;
72029;2000;17.01;
72030;2000;20.06;
72037;2000;16.57;
72038;2000;18.10;
72039;2000;42.27;
72040;2000;15.46;
72041;2000;28.64;
73001;2000;32.56;
73006;2000;46.39;
73009;2000;35.32;
73022;2000;35.10;
73028;2000;0.00;
73032;2000;14.99;
73040;2000;24.28;
73042;2000;59.00;
73066;2000;23.42;
73083;2000;64.81;
73098;2000;19.46;
73107;2000;59.38;
73109;2000;38.21;
81001;2000;88.61;
81003;2000;20.58;
81004;2000;56.16;
81013;2000;28.33;
81015;2000;31.09;
82003;2000;71.56;
82005;2000;26.98;
82009;2000;23.98;
82014;2000;67.34;
82032;2000;22.42;
82036;2000;14.04;
82037;2000;23.26;
82038;2000;20.15;
83012;2000;60.01;
83013;2000;10.80;
83028;2000;67.30;
83031;2000;31.76;
83034;2000;92.53;
83040;2000;27.03;
83044;2000;0.00;
83049;2000;59.25;
83055;2000;14.86;
84009;2000;47.39;
84010;2000;44.19;
84016;2000;11.88;
84029;2000;0.00;
84033;2000;29.72;
84035;2000;26.57;
84043;2000;48.56;
84050;2000;15.48;
84059;2000;31.87;
84068;2000;72.70;
84075;2000;38.27;
84077;2000;53.09;
85007;2000;10.49;
85009;2000;27.19;
85011;2000;51.58;
85024;2000;51.22;
85026;2000;24.05;
85034;2000;42.87;
85039;2000;14.56;
85045;2000;42.54;
85046;2000;50.03;
85047;2000;18.33;
91005;2000;17.11;
91013;2000;20.39;
91015;2000;4.47;
91030;2000;56.07;
91034;2000;73.24;
91054;2000;15.55;
91059;2000;14.59;
91064;2000;26.78;
91072;2000;16.08;
91103;2000;5.70;
91114;2000;48.98;
91120;2000;27.30;
91141;2000;29.81;
91142;2000;32.09;
91143;2000;18.69;
92003;2000;102.41;
92006;2000;27.75;
92035;2000;50.29;
92045;2000;38.30;
92048;2000;60.90;
92054;2000;28.13;
92087;2000;36.47;
92094;2000;98.40;
92097;2000;32.49;
92101;2000;22.92;
92114;2000;67.67;
92137;2000;89.82;
92138;2000;77.56;
92140;2000;47.49;
92141;2000;35.75;
92142;2000;106.90;
93010;2000;57.12;
93014;2000;56.35;
93018;2000;6.10;
93022;2000;56.59;
93056;2000;17.52;
93088;2000;42.88;
93090;2000;25.16;
11001;2006;6.21;
11002;2006;62.36;
11004;2006;12.41;
11005;2006;30.97;
11007;2006;7.91;
11008;2006;9.96;
11009;2006;4.34;
11013;2006;15.22;
11016;2006;21.35;
11018;2006;15.48;
11021;2006;17.83;
11022;2006;1.95;
11023;2006;8.92;
11024;2006;20.41;
11025;2006;17.35;
11029;2006;22.26;
11030;2006;12.15;
11035;2006;9.34;
11037;2006;23.23;
11038;2006;16.79;
11039;2006;8.41;
11040;2006;5.72;
11044;2006;15.17;
11050;2006;22.47;
11052;2006;24.93;
11053;2006;14.15;
11054;2006;6.32;
11055;2006;5.21;
11056;2006;11.68;
11057;2006;8.36;
12002;2006;4.81;
12005;2006;5.84;
12007;2006;1.70;
12009;2006;7.35;
12014;2006;4.16;
12021;2006;9.76;
12025;2006;27.31;
12026;2006;3.55;
12029;2006;4.11;
12030;2006;9.65;
12034;2006;4.90;
12035;2006;5.24;
12040;2006;17.41;
13001;2006;14.28;
13002;2006;12.71;
13003;2006;2.42;
13004;2006;7.23;
13006;2006;3.43;
13008;2006;9.49;
13010;2006;13.18;
13011;2006;11.44;
13012;2006;14.18;
13013;2006;4.59;
13014;2006;20.87;
13016;2006;3.44;
13017;2006;9.46;
13019;2006;7.80;
13021;2006;0.00;
13023;2006;2.07;
13025;2006;15.81;
13029;2006;11.36;
13031;2006;7.92;
13035;2006;9.56;
13036;2006;9.72;
13037;2006;14.09;
13040;2006;16.59;
13044;2006;4.67;
13046;2006;7.83;
13049;2006;7.83;
13053;2006;6.69;
21001;2006;140.78;
21002;2006;46.36;
21003;2006;37.33;
21004;2006;75.57;
21005;2006;57.48;
21006;2006;14.88;
21007;2006;88.07;
21008;2006;84.56;
21009;2006;40.62;
21010;2006;114.66;
21011;2006;114.01;
21012;2006;153.94;
21013;2006;123.20;
21014;2006;106.22;
21015;2006;72.96;
21016;2006;44.81;
21017;2006;39.56;
21018;2006;37.98;
21019;2006;29.54;
21020;2006;0.00;
23002;2006;23.39;
23003;2006;30.87;
23009;2006;44.98;
23016;2006;29.98;
23023;2006;2.08;
23024;2006;5.55;
23025;2006;28.54;
23027;2006;17.63;
23032;2006;4.94;
23033;2006;14.95;
23038;2006;4.41;
23039;2006;4.10;
23044;2006;13.35;
23045;2006;11.12;
23047;2006;9.47;
23050;2006;31.81;
23052;2006;3.50;
23060;2006;13.36;
23062;2006;13.73;
23064;2006;6.99;
23077;2006;39.15;
23081;2006;4.86;
23086;2006;19.69;
23088;2006;28.02;
23094;2006;4.64;
23095;2006;0.00;
23096;2006;15.45;
23097;2006;6.83;
23098;2006;69.44;
23099;2006;23.68;
23100;2006;29.33;
23101;2006;25.61;
23102;2006;61.98;
23103;2006;34.63;
23104;2006;5.89;
23105;2006;13.46;
24001;2006;11.38;
24007;2006;1.69;
24008;2006;12.50;
24009;2006;27.61;
24011;2006;11.76;
24014;2006;0.99;
24016;2006;9.17;
24020;2006;24.73;
24028;2006;7.63;
24033;2006;6.60;
24038;2006;9.30;
24041;2006;26.08;
24043;2006;12.67;
24045;2006;7.51;
24048;2006;2.79;
24054;2006;0.00;
24055;2006;6.11;
24059;2006;32.72;
24062;2006;18.18;
24066;2006;6.10;
24086;2006;7.05;
24094;2006;8.17;
24104;2006;17.17;
24107;2006;24.57;
24109;2006;1.27;
24130;2006;6.09;
24133;2006;0.00;
24134;2006;4.55;
24135;2006;20.34;
24137;2006;11.42;
25005;2006;15.42;
25014;2006;18.70;
25015;2006;30.50;
25018;2006;12.17;
25023;2006;26.17;
25031;2006;21.17;
25037;2006;9.64;
25043;2006;10.50;
25044;2006;20.50;
25048;2006;21.29;
25050;2006;24.50;
25068;2006;22.45;
25072;2006;45.78;
25084;2006;28.06;
25091;2006;21.27;
25105;2006;53.32;
25107;2006;36.79;
25110;2006;33.27;
25112;2006;24.81;
25117;2006;50.78;
25118;2006;29.62;
25119;2006;26.20;
25120;2006;6.69;
25121;2006;60.17;
25122;2006;11.82;
25123;2006;25.09;
25124;2006;30.56;
31003;2006;3.56;
31004;2006;23.96;
31005;2006;13.53;
31006;2006;11.67;
31012;2006;3.54;
31022;2006;9.29;
31033;2006;8.51;
31040;2006;4.57;
31042;2006;4.77;
31043;2006;6.45;
32003;2006;4.83;
32006;2006;1.78;
32010;2006;1.88;
32011;2006;4.99;
32030;2006;0.00;
33011;2006;10.30;
33016;2006;39.68;
33021;2006;10.67;
33029;2006;14.66;
33037;2006;1.29;
33039;2006;3.47;
33040;2006;1.98;
33041;2006;8.11;
34002;2006;5.81;
34003;2006;0.00;
34009;2006;7.14;
34013;2006;10.51;
34022;2006;19.55;
34023;2006;10.72;
34025;2006;3.01;
34027;2006;26.01;
34040;2006;7.45;
34041;2006;12.51;
34042;2006;7.43;
34043;2006;13.71;
35002;2006;11.41;
35005;2006;3.13;
35006;2006;2.44;
35011;2006;20.61;
35013;2006;31.04;
35014;2006;10.88;
35029;2006;6.17;
36006;2006;6.31;
36007;2006;5.92;
36008;2006;7.11;
36010;2006;5.15;
36011;2006;5.81;
36012;2006;4.42;
36015;2006;8.88;
36019;2006;4.05;
37002;2006;0.00;
37007;2006;4.31;
37010;2006;0.00;
37011;2006;4.12;
37012;2006;0.00;
37015;2006;7.45;
37017;2006;3.41;
37018;2006;1.14;
37020;2006;7.87;
38002;2006;2.83;
38008;2006;32.93;
38014;2006;18.15;
38016;2006;15.04;
38025;2006;13.51;
41002;2006;14.85;
41011;2006;10.68;
41018;2006;6.75;
41024;2006;3.10;
41027;2006;5.31;
41034;2006;3.29;
41048;2006;8.71;
41063;2006;7.11;
41081;2006;10.54;
41082;2006;7.42;
42003;2006;5.04;
42004;2006;6.58;
42006;2006;7.48;
42008;2006;2.44;
42010;2006;4.35;
42011;2006;9.45;
42023;2006;15.39;
42025;2006;14.22;
42026;2006;6.31;
42028;2006;9.28;
43002;2006;3.61;
43005;2006;9.51;
43007;2006;5.07;
43010;2006;8.66;
43014;2006;0.00;
43018;2006;6.20;
44001;2006;4.46;
44011;2006;4.83;
44012;2006;9.40;
44013;2006;14.55;
44019;2006;5.03;
44020;2006;4.24;
44021;2006;22.82;
44029;2006;6.13;
44034;2006;4.91;
44036;2006;7.41;
44040;2006;20.48;
44043;2006;2.32;
44045;2006;0.00;
44048;2006;23.46;
44049;2006;2.90;
44052;2006;6.59;
44064;2006;11.26;
44072;2006;4.86;
44073;2006;5.21;
44080;2006;4.14;
44081;2006;7.71;
45017;2006;5.49;
45035;2006;9.79;
45041;2006;25.77;
45057;2006;2.58;
45059;2006;0.00;
45060;2006;5.36;
45061;2006;0.00;
45062;2006;0.00;
45063;2006;8.03;
45064;2006;4.93;
45065;2006;2.17;
46003;2006;22.92;
46013;2006;7.33;
46014;2006;8.57;
46020;2006;2.94;
46021;2006;13.85;
46024;2006;9.33;
46025;2006;10.70;
51004;2006;31.91;
51008;2006;25.29;
51009;2006;32.30;
51012;2006;41.34;
51014;2006;8.44;
51017;2006;2.71;
51019;2006;4.99;
51065;2006;11.10;
52010;2006;81.51;
52011;2006;165.84;
52012;2006;93.36;
52015;2006;182.68;
52018;2006;52.06;
52021;2006;58.08;
52022;2006;63.00;
52025;2006;18.20;
52043;2006;54.87;
52048;2006;48.76;
52055;2006;79.96;
52063;2006;65.40;
52074;2006;38.28;
52075;2006;33.55;
53014;2006;116.46;
53020;2006;54.62;
53028;2006;79.35;
53039;2006;39.56;
53044;2006;39.53;
53046;2006;16.17;
53053;2006;100.03;
53065;2006;42.74;
53068;2006;77.34;
53070;2006;76.30;
53082;2006;78.45;
53083;2006;15.97;
53084;2006;44.77;
54007;2006;69.75;
54010;2006;23.99;
55004;2006;38.71;
55010;2006;20.02;
55022;2006;56.84;
55023;2006;32.15;
55035;2006;37.04;
55039;2006;36.49;
55040;2006;40.26;
55050;2006;23.84;
56001;2006;35.99;
56005;2006;28.29;
56011;2006;34.66;
56016;2006;32.69;
56022;2006;48.94;
56029;2006;17.24;
56044;2006;18.79;
56049;2006;25.56;
56051;2006;15.94;
56078;2006;32.96;
56085;2006;47.69;
56086;2006;21.66;
56087;2006;23.67;
56088;2006;10.27;
57003;2006;21.04;
57018;2006;16.92;
57027;2006;58.91;
57062;2006;38.38;
57064;2006;54.10;
57072;2006;42.49;
57081;2006;51.88;
57093;2006;0.00;
57094;2006;27.96;
57095;2006;9.81;
61003;2006;22.84;
61010;2006;17.81;
61012;2006;3.58;
61019;2006;6.88;
61024;2006;10.06;
61028;2006;26.96;
61031;2006;90.16;
61039;2006;17.72;
61041;2006;4.13;
61043;2006;20.32;
61048;2006;18.21;
61063;2006;18.09;
61068;2006;27.99;
61072;2006;16.05;
61079;2006;15.69;
61080;2006;45.34;
61081;2006;20.11;
62003;2006;69.90;
62006;2006;28.97;
62009;2006;32.44;
62011;2006;40.54;
62015;2006;43.23;
62022;2006;29.17;
62026;2006;25.39;
62027;2006;9.68;
62032;2006;39.91;
62038;2006;31.59;
62051;2006;61.38;
62060;2006;20.92;
62063;2006;139.23;
62079;2006;39.26;
62093;2006;85.36;
62096;2006;110.94;
62099;2006;16.07;
62100;2006;8.84;
62108;2006;44.24;
62118;2006;39.17;
62119;2006;23.90;
62120;2006;67.37;
62121;2006;14.96;
62122;2006;17.37;
63001;2006;14.93;
63003;2006;23.00;
63004;2006;12.43;
63012;2006;7.80;
63013;2006;5.99;
63020;2006;48.03;
63023;2006;12.31;
63035;2006;20.53;
63038;2006;6.09;
63040;2006;9.24;
63045;2006;18.12;
63046;2006;19.97;
63048;2006;15.88;
63049;2006;26.18;
63057;2006;4.49;
63058;2006;31.37;
63061;2006;8.33;
63067;2006;20.14;
63072;2006;72.10;
63073;2006;20.62;
63075;2006;9.62;
63076;2006;12.83;
63079;2006;58.69;
63080;2006;12.49;
63084;2006;15.13;
63086;2006;12.57;
63087;2006;6.63;
63088;2006;16.22;
63089;2006;19.78;
64008;2006;33.76;
64015;2006;22.24;
64021;2006;35.25;
64023;2006;16.84;
64025;2006;38.82;
64029;2006;0.00;
64034;2006;23.22;
64047;2006;29.90;
64056;2006;41.32;
64063;2006;51.19;
64065;2006;44.83;
64074;2006;55.34;
64075;2006;21.32;
64076;2006;9.26;
71002;2006;14.15;
71004;2006;5.29;
71011;2006;14.81;
71016;2006;27.63;
71017;2006;8.47;
71020;2006;3.71;
71022;2006;28.48;
71024;2006;4.09;
71034;2006;7.79;
71037;2006;22.95;
71045;2006;0.00;
71047;2006;9.43;
71053;2006;16.41;
71057;2006;7.59;
71066;2006;5.14;
71067;2006;15.68;
71069;2006;5.21;
71070;2006;10.02;
72003;2006;2.62;
72004;2006;12.32;
72018;2006;13.95;
72020;2006;14.26;
72021;2006;15.84;
72025;2006;8.60;
72029;2006;10.67;
72030;2006;12.97;
72037;2006;17.55;
72038;2006;5.87;
72039;2006;14.33;
72040;2006;5.00;
72041;2006;9.26;
73001;2006;9.67;
73006;2006;8.02;
73009;2006;5.87;
73022;2006;4.51;
73028;2006;0.00;
73032;2006;5.08;
73040;2006;9.73;
73042;2006;14.15;
73066;2006;11.89;
73083;2006;16.32;
73098;2006;2.16;
73107;2006;18.77;
73109;2006;20.06;
81001;2006;42.53;
81003;2006;7.24;
81004;2006;50.38;
81013;2006;46.57;
81015;2006;28.19;
82003;2006;39.80;
82005;2006;9.46;
82009;2006;14.01;
82014;2006;5.94;
82032;2006;25.33;
82036;2006;18.50;
82037;2006;3.09;
82038;2006;18.37;
83012;2006;24.79;
83013;2006;9.51;
83028;2006;17.54;
83031;2006;14.60;
83034;2006;39.16;
83040;2006;13.27;
83044;2006;0.00;
83049;2006;0.00;
83055;2006;21.13;
84009;2006;21.03;
84010;2006;20.57;
84016;2006;21.98;
84029;2006;10.93;
84033;2006;7.34;
84035;2006;39.64;
84043;2006;17.65;
84050;2006;13.64;
84059;2006;34.57;
84068;2006;6.87;
84075;2006;5.68;
84077;2006;25.43;
85007;2006;22.58;
85009;2006;15.50;
85011;2006;9.37;
85024;2006;6.05;
85026;2006;30.73;
85034;2006;28.06;
85039;2006;4.35;
85045;2006;23.23;
85046;2006;24.21;
85047;2006;25.42;
91005;2006;10.24;
91013;2006;18.38;
91015;2006;13.43;
91030;2006;28.68;
91034;2006;21.38;
91054;2006;0.00;
91059;2006;23.20;
91064;2006;6.79;
91072;2006;29.01;
91103;2006;15.33;
91114;2006;17.73;
91120;2006;6.57;
91141;2006;10.85;
91142;2006;6.91;
91143;2006;11.28;
92003;2006;31.56;
92006;2006;13.39;
92035;2006;20.91;
92045;2006;12.25;
92048;2006;24.37;
92054;2006;21.31;
92087;2006;14.01;
92094;2006;38.09;
92097;2006;33.91;
92101;2006;10.93;
92114;2006;53.67;
92137;2006;50.49;
92138;2006;10.12;
92140;2006;27.28;
92141;2006;12.83;
92142;2006;31.30;
93010;2006;18.59;
93014;2006;28.14;
93018;2006;5.52;
93022;2006;28.49;
93056;2006;30.56;
93088;2006;21.79;
93090;2006;3.19;
11001;2007;3.76;
11002;2007;50.47;
11004;2007;4.57;
11005;2007;26.52;
11007;2007;25.69;
11008;2007;8.37;
11009;2007;7.83;
11013;2007;16.22;
11016;2007;8.87;
11018;2007;19.60;
11021;2007;22.77;
11022;2007;9.61;
11023;2007;10.13;
11024;2007;19.83;
11025;2007;7.26;
11029;2007;10.20;
11030;2007;9.42;
11035;2007;6.48;
11037;2007;30.57;
11038;2007;9.47;
11039;2007;12.50;
11040;2007;6.81;
11044;2007;18.92;
11050;2007;18.47;
11052;2007;24.55;
11053;2007;6.03;
11054;2007;13.67;
11055;2007;8.54;
11056;2007;13.90;
11057;2007;7.03;
12002;2007;9.41;
12005;2007;9.43;
12007;2007;0.40;
12009;2007;4.86;
12014;2007;3.68;
12021;2007;9.71;
12025;2007;23.37;
12026;2007;9.58;
12029;2007;2.03;
12030;2007;10.52;
12034;2007;2.43;
12035;2007;6.86;
12040;2007;12.76;
13001;2007;7.62;
13002;2007;24.71;
13003;2007;4.77;
13004;2007;8.15;
13006;2007;3.36;
13008;2007;15.27;
13010;2007;4.33;
13011;2007;8.88;
13012;2007;0.00;
13013;2007;3.37;
13014;2007;17.17;
13016;2007;0.00;
13017;2007;8.36;
13019;2007;12.95;
13021;2007;7.10;
13023;2007;4.06;
13025;2007;12.40;
13029;2007;15.05;
13031;2007;5.20;
13035;2007;9.32;
13036;2007;9.52;
13037;2007;7.64;
13040;2007;16.39;
13044;2007;4.61;
13046;2007;17.39;
13049;2007;3.48;
13053;2007;1.09;
21001;2007;125.34;
21002;2007;29.15;
21003;2007;54.15;
21004;2007;70.56;
21005;2007;54.37;
21006;2007;13.40;
21007;2007;55.08;
21008;2007;81.26;
21009;2007;44.41;
21010;2007;88.43;
21011;2007;119.71;
21012;2007;146.07;
21013;2007;114.50;
21014;2007;79.18;
21015;2007;69.72;
21016;2007;33.20;
21017;2007;34.62;
