NIS code/code NIS;Jaar/Année;diefstal uit of aan voertuig/vol dans ou sur un véhicule;
11001;2000;27.56;
11002;2000;516.52;
11004;2000;49.22;
11005;2000;236.47;
11007;2000;147.65;
11008;2000;70.01;
11009;2000;43.25;
11013;2000;104.74;
11016;2000;75.36;
11018;2000;81.45;
11021;2000;95.05;
11022;2000;30.21;
11023;2000;104.01;
11024;2000;84.13;
11025;2000;30.23;
11029;2000;244.01;
11030;2000;98.73;
11035;2000;74.75;
11037;2000;118.34;
11038;2000;81.58;
11039;2000;43.63;
11040;2000;64.00;
11044;2000;53.36;
11050;2000;189.37;
11052;2000;90.11;
11053;2000;50.62;
11054;2000;62.21;
11055;2000;34.96;
11056;2000;68.03;
11057;2000;45.62;
12002;2000;39.97;
12005;2000;30.75;
12007;2000;18.38;
12009;2000;102.00;
12014;2000;30.97;
12021;2000;132.47;
12025;2000;206.06;
12026;2000;22.98;
12029;2000;37.71;
12030;2000;58.94;
12034;2000;28.31;
12035;2000;37.14;
12040;2000;141.62;
13001;2000;47.77;
13002;2000;6.96;
13003;2000;22.38;
13004;2000;32.16;
13006;2000;86.96;
13008;2000;88.30;
13010;2000;60.62;
13011;2000;56.63;
13012;2000;49.30;
13013;2000;30.47;
13014;2000;59.67;
13016;2000;22.51;
13017;2000;28.04;
13019;2000;89.46;
13021;2000;28.65;
13023;2000;40.00;
13025;2000;81.32;
13029;2000;33.98;
13031;2000;10.57;
13035;2000;20.00;
13036;2000;38.29;
13037;2000;26.44;
13040;2000;112.88;
13044;2000;46.76;
13046;2000;50.76;
13049;2000;56.58;
13053;2000;35.02;
21001;2000;604.78;
21002;2000;287.60;
21003;2000;159.95;
21004;2000;641.47;
21005;2000;400.88;
21006;2000;176.95;
21007;2000;462.49;
21008;2000;341.05;
21009;2000;499.03;
21010;2000;420.84;
21011;2000;823.72;
21012;2000;738.98;
21013;2000;1073.00;
21014;2000;1346.03;
21015;2000;516.07;
21016;2000;216.42;
21017;2000;255.73;
21018;2000;342.79;
21019;2000;191.75;
21020;2000;0.00;
23002;2000;93.15;
23003;2000;92.45;
23009;2000;14.74;
23016;2000;111.98;
23023;2000;8.67;
23024;2000;11.22;
23025;2000;84.71;
23027;2000;100.95;
23032;2000;10.02;
23033;2000;110.35;
23038;2000;39.01;
23039;2000;89.10;
23044;2000;80.20;
23045;2000;55.25;
23047;2000;38.95;
23050;2000;73.67;
23052;2000;45.51;
23060;2000;32.59;
23062;2000;61.19;
23064;2000;48.29;
23077;2000;105.61;
23081;2000;76.52;
23086;2000;66.64;
23088;2000;125.40;
23094;2000;48.94;
23095;2000;0.00;
23096;2000;96.08;
23097;2000;58.50;
23098;2000;303.30;
23099;2000;96.91;
23100;2000;144.64;
23101;2000;105.84;
23102;2000;224.22;
23103;2000;73.67;
23104;2000;21.98;
23105;2000;90.63;
24001;2000;44.03;
24007;2000;12.59;
24008;2000;21.10;
24009;2000;29.78;
24011;2000;50.11;
24014;2000;39.10;
24016;2000;46.72;
24020;2000;89.16;
24028;2000;7.66;
24033;2000;23.05;
24038;2000;32.13;
24041;2000;15.22;
24043;2000;14.53;
24045;2000;7.42;
24048;2000;26.82;
24054;2000;3.98;
24055;2000;34.01;
24059;2000;41.64;
24062;2000;125.26;
24066;2000;3.67;
24086;2000;35.73;
24094;2000;25.09;
24104;2000;77.82;
24107;2000;67.52;
24109;2000;13.04;
24130;2000;6.35;
24133;2000;37.82;
24134;2000;18.02;
24135;2000;26.27;
24137;2000;2.90;
25005;2000;44.43;
25014;2000;114.56;
25015;2000;94.92;
25018;2000;27.63;
25023;2000;65.64;
25031;2000;60.41;
25037;2000;33.52;
25043;2000;30.03;
25044;2000;64.75;
25048;2000;63.22;
25050;2000;255.64;
25068;2000;68.47;
25072;2000;322.40;
25084;2000;71.16;
25091;2000;99.08;
25105;2000;91.90;
25107;2000;65.25;
25110;2000;147.05;
25112;2000;122.62;
25117;2000;37.64;
25118;2000;91.24;
25119;2000;52.11;
25120;2000;32.66;
25121;2000;288.33;
25122;2000;16.17;
25123;2000;62.15;
25124;2000;57.49;
31003;2000;38.10;
31004;2000;95.19;
31005;2000;75.05;
31006;2000;29.98;
31012;2000;62.35;
31022;2000;56.13;
31033;2000;29.27;
31040;2000;30.66;
31042;2000;14.27;
31043;2000;92.23;
32003;2000;27.35;
32006;2000;17.05;
32010;2000;18.16;
32011;2000;30.63;
32030;2000;13.41;
33011;2000;36.86;
33016;2000;21.14;
33021;2000;14.83;
33029;2000;46.57;
33037;2000;27.82;
33039;2000;42.67;
33040;2000;16.93;
33041;2000;17.17;
34002;2000;24.55;
34003;2000;30.27;
34009;2000;26.54;
34013;2000;23.16;
34022;2000;102.46;
34023;2000;36.48;
34025;2000;3.10;
34027;2000;115.68;
34040;2000;49.23;
34041;2000;31.71;
34042;2000;14.54;
34043;2000;63.54;
35002;2000;102.45;
35005;2000;20.69;
35006;2000;28.19;
35011;2000;181.74;
35013;2000;191.69;
35014;2000;23.74;
35029;2000;120.48;
36006;2000;9.64;
36007;2000;17.39;
36008;2000;32.12;
36010;2000;19.44;
36011;2000;21.93;
36012;2000;29.57;
36015;2000;31.95;
36019;2000;4.22;
37002;2000;16.90;
37007;2000;10.55;
37010;2000;6.57;
37011;2000;22.26;
37012;2000;9.49;
37015;2000;21.46;
37017;2000;8.97;
37018;2000;8.63;
37020;2000;9.72;
38002;2000;17.47;
38008;2000;265.28;
38014;2000;65.39;
38016;2000;84.92;
38025;2000;30.40;
41002;2000;56.98;
41011;2000;32.98;
41018;2000;63.82;
41024;2000;29.74;
41027;2000;43.36;
41034;2000;21.35;
41048;2000;29.13;
41063;2000;9.12;
41081;2000;25.39;
41082;2000;35.09;
42003;2000;24.05;
42004;2000;29.26;
42006;2000;35.07;
42008;2000;18.86;
42010;2000;40.57;
42011;2000;26.27;
42023;2000;43.09;
42025;2000;60.35;
42026;2000;35.96;
42028;2000;53.13;
43002;2000;21.09;
43005;2000;52.42;
43007;2000;13.19;
43010;2000;10.66;
43014;2000;9.21;
43018;2000;44.89;
44001;2000;26.42;
44011;2000;35.93;
44012;2000;14.80;
44013;2000;33.05;
44019;2000;33.84;
44020;2000;10.27;
44021;2000;246.52;
44029;2000;12.83;
44034;2000;22.55;
44036;2000;16.94;
44040;2000;44.19;
44043;2000;27.66;
44045;2000;21.14;
44048;2000;76.71;
44049;2000;32.05;
44052;2000;28.03;
44064;2000;34.27;
44072;2000;9.98;
44073;2000;13.11;
44080;2000;14.37;
44081;2000;15.13;
45017;2000;41.57;
45035;2000;39.50;
45041;2000;72.58;
45057;2000;0.00;
45059;2000;33.59;
45060;2000;55.62;
45061;2000;22.33;
45062;2000;16.81;
45063;2000;16.61;
45064;2000;7.47;
45065;2000;8.78;
46003;2000;39.06;
46013;2000;74.64;
46014;2000;164.82;
46020;2000;29.75;
46021;2000;60.38;
46024;2000;20.21;
46025;2000;49.75;
51004;2000;120.55;
51008;2000;83.09;
51009;2000;173.12;
51012;2000;77.96;
51014;2000;41.15;
51017;2000;25.77;
51019;2000;36.31;
51065;2000;32.41;
52010;2000;82.34;
52011;2000;411.81;
52012;2000;178.39;
52015;2000;145.10;
52018;2000;188.72;
52021;2000;118.57;
52022;2000;139.21;
52025;2000;105.44;
52043;2000;198.16;
52048;2000;114.02;
52055;2000;85.14;
52063;2000;138.54;
52074;2000;90.24;
52075;2000;109.78;
53014;2000;549.40;
53020;2000;240.13;
53028;2000;385.32;
53039;2000;234.85;
53044;2000;72.86;
53046;2000;63.83;
53053;2000;509.55;
53065;2000;274.04;
53068;2000;302.33;
53070;2000;416.09;
53082;2000;281.54;
53083;2000;66.80;
53084;2000;117.98;
54007;2000;432.12;
54010;2000;148.36;
55004;2000;107.59;
55010;2000;134.98;
55022;2000;287.33;
55023;2000;63.60;
55035;2000;207.80;
55039;2000;29.69;
55040;2000;83.80;
55050;2000;94.74;
56001;2000;171.25;
56005;2000;69.86;
56011;2000;177.08;
56016;2000;74.27;
56022;2000;104.98;
56029;2000;123.51;
56044;2000;143.40;
56049;2000;64.13;
56051;2000;35.28;
56078;2000;168.03;
56085;2000;82.28;
56086;2000;53.84;
56087;2000;129.99;
56088;2000;25.10;
57003;2000;61.33;
57018;2000;5.86;
57027;2000;133.02;
57062;2000;130.96;
57064;2000;172.55;
57072;2000;143.34;
57081;2000;148.86;
57093;2000;21.50;
57094;2000;46.43;
57095;2000;26.55;
61003;2000;199.41;
61010;2000;31.49;
61012;2000;60.17;
61019;2000;56.14;
61024;2000;85.43;
61028;2000;72.87;
61031;2000;242.80;
61039;2000;80.29;
61041;2000;53.70;
61043;2000;204.98;
61048;2000;105.33;
61063;2000;134.81;
61068;2000;109.32;
61072;2000;157.56;
61079;2000;48.92;
61080;2000;74.19;
61081;2000;166.09;
62003;2000;176.85;
62006;2000;125.68;
62009;2000;97.27;
62011;2000;80.91;
62015;2000;184.98;
62022;2000;118.47;
62026;2000;141.72;
62027;2000;147.86;
62032;2000;147.00;
62038;2000;204.00;
62051;2000;306.22;
62060;2000;91.07;
62063;2000;973.73;
62079;2000;113.69;
62093;2000;171.20;
62096;2000;236.99;
62099;2000;76.62;
62100;2000;87.60;
62108;2000;181.16;
62118;2000;132.26;
62119;2000;126.91;
62120;2000;152.08;
62121;2000;35.65;
62122;2000;71.89;
63001;2000;2.59;
63003;2000;50.51;
63004;2000;125.38;
63012;2000;13.26;
63013;2000;39.41;
63020;2000;216.10;
63023;2000;113.28;
63035;2000;67.58;
63038;2000;67.14;
63040;2000;104.36;
63045;2000;51.62;
63046;2000;134.34;
63048;2000;67.59;
63049;2000;104.71;
63057;2000;114.19;
63058;2000;159.88;
63061;2000;63.55;
63067;2000;33.66;
63072;2000;116.51;
63073;2000;91.40;
63075;2000;59.35;
63076;2000;107.43;
63079;2000;392.22;
63080;2000;42.49;
63084;2000;255.38;
63086;2000;19.11;
63087;2000;10.14;
63088;2000;60.31;
63089;2000;133.70;
64008;2000;43.29;
64015;2000;62.64;
64021;2000;54.64;
64023;2000;94.67;
64025;2000;61.16;
64029;2000;39.81;
64034;2000;80.93;
64047;2000;19.06;
64056;2000;34.20;
64063;2000;32.83;
64065;2000;108.43;
64074;2000;108.63;
64075;2000;23.22;
64076;2000;5.06;
71002;2000;56.51;
71004;2000;56.99;
71011;2000;73.54;
71016;2000;141.44;
71017;2000;43.41;
71020;2000;29.63;
71022;2000;213.65;
71024;2000;37.77;
71034;2000;64.49;
71037;2000;71.99;
71045;2000;22.24;
71047;2000;24.18;
71053;2000;116.24;
71057;2000;112.59;
71066;2000;39.82;
71067;2000;40.31;
71069;2000;89.27;
71070;2000;61.50;
72003;2000;22.94;
72004;2000;26.60;
72018;2000;28.25;
72020;2000;131.71;
72021;2000;47.79;
72025;2000;49.44;
72029;2000;50.98;
72030;2000;63.08;
72037;2000;42.20;
72038;2000;43.00;
72039;2000;133.57;
72040;2000;21.36;
72041;2000;62.69;
73001;2000;64.41;
73006;2000;37.41;
73009;2000;35.20;
73022;2000;26.18;
73028;2000;0.00;
73032;2000;57.85;
73040;2000;16.59;
73042;2000;74.26;
73066;2000;21.23;
73083;2000;79.22;
73098;2000;18.14;
73107;2000;162.32;
73109;2000;43.16;
81001;2000;105.86;
81003;2000;7.78;
81004;2000;118.52;
81013;2000;39.68;
81015;2000;62.92;
82003;2000;92.37;
82005;2000;20.59;
82009;2000;14.99;
82014;2000;48.32;
82032;2000;62.92;
82036;2000;20.14;
82037;2000;27.97;
82038;2000;19.26;
83012;2000;74.59;
83013;2000;61.04;
83028;2000;66.79;
83031;2000;48.40;
83034;2000;102.36;
83040;2000;40.09;
83044;2000;54.20;
83049;2000;18.68;
83055;2000;60.55;
84009;2000;90.93;
84010;2000;102.55;
84016;2000;67.04;
84029;2000;33.75;
84033;2000;40.19;
84035;2000;31.88;
84043;2000;34.97;
84050;2000;20.69;
84059;2000;45.30;
84068;2000;145.26;
84075;2000;139.39;
84077;2000;34.67;
85007;2000;36.70;
85009;2000;32.49;
85011;2000;63.87;
85024;2000;24.35;
85026;2000;22.73;
85034;2000;23.08;
85039;2000;9.32;
85045;2000;75.57;
85046;2000;49.56;
85047;2000;217.58;
91005;2000;53.26;
91013;2000;38.74;
91015;2000;17.00;
91030;2000;126.50;
91034;2000;192.61;
91054;2000;50.82;
91059;2000;41.46;
91064;2000;64.72;
91072;2000;201.79;
91103;2000;91.84;
91114;2000;102.01;
91120;2000;69.67;
91141;2000;97.88;
91142;2000;103.17;
91143;2000;63.58;
92003;2000;158.46;
92006;2000;54.35;
92035;2000;73.93;
92045;2000;35.98;
92048;2000;72.94;
92054;2000;66.74;
92087;2000;55.25;
92094;2000;153.89;
92097;2000;236.10;
92101;2000;54.43;
92114;2000;78.68;
92137;2000;78.09;
92138;2000;89.33;
92140;2000;66.29;
92141;2000;84.63;
92142;2000;151.00;
93010;2000;131.53;
93014;2000;138.21;
93018;2000;40.49;
93022;2000;53.80;
93056;2000;68.61;
93088;2000;69.49;
93090;2000;36.61;
11001;2006;31.27;
11002;2006;353.90;
11004;2006;50.81;
11005;2006;63.53;
11007;2006;142.09;
11008;2006;60.74;
11009;2006;35.93;
11013;2006;182.10;
11016;2006;52.66;
11018;2006;73.66;
11021;2006;120.13;
11022;2006;56.96;
11023;2006;52.15;
11024;2006;107.65;
11025;2006;97.06;
11029;2006;160.67;
11030;2006;69.60;
11035;2006;130.41;
11037;2006;89.49;
11038;2006;90.23;
11039;2006;53.46;
11040;2006;77.31;
11044;2006;54.42;
11050;2006;215.05;
11052;2006;149.80;
11053;2006;46.21;
11054;2006;50.73;
11055;2006;64.26;
11056;2006;46.78;
11057;2006;41.94;
12002;2006;13.77;
12005;2006;41.10;
12007;2006;19.18;
12009;2006;75.27;
12014;2006;26.48;
12021;2006;103.45;
12025;2006;172.94;
12026;2006;29.30;
12029;2006;15.61;
12030;2006;32.63;
12034;2006;30.19;
12035;2006;33.31;
12040;2006;45.31;
13001;2006;41.98;
13002;2006;36.61;
13003;2006;24.74;
13004;2006;44.13;
13006;2006;22.85;
13008;2006;34.58;
13010;2006;94.25;
13011;2006;77.05;
13012;2006;73.52;
13013;2006;21.54;
13014;2006;80.12;
13016;2006;30.79;
13017;2006;46.69;
13019;2006;64.02;
13021;2006;42.11;
13023;2006;37.02;
13025;2006;43.61;
13029;2006;31.95;
13031;2006;16.32;
13035;2006;41.31;
13036;2006;16.75;
13037;2006;47.48;
13040;2006;77.32;
13044;2006;21.92;
13046;2006;90.72;
13049;2006;20.13;
13053;2006;33.43;
21001;2006;670.89;
21002;2006;257.37;
21003;2006;234.09;
21004;2006;928.69;
21005;2006;558.94;
21006;2006;185.23;
21007;2006;557.78;
21008;2006;429.18;
21009;2006;507.08;
21010;2006;656.36;
21011;2006;658.78;
21012;2006;854.56;
21013;2006;1165.82;
21014;2006;1117.29;
21015;2006;627.59;
21016;2006;294.99;
21017;2006;247.04;
21018;2006;452.97;
21019;2006;146.38;
21020;2006;0.00;
23002;2006;163.08;
23003;2006;121.38;
23009;2006;41.55;
23016;2006;186.77;
23023;2006;40.82;
23024;2006;17.36;
23025;2006;155.46;
23027;2006;141.74;
23032;2006;27.72;
23033;2006;114.64;
23038;2006;133.86;
23039;2006;65.96;
23044;2006;81.56;
23045;2006;49.65;
23047;2006;42.84;
23050;2006;92.52;
23052;2006;59.50;
23060;2006;58.57;
23062;2006;80.41;
23064;2006;59.11;
23077;2006;166.13;
23081;2006;106.46;
23086;2006;95.90;
23088;2006;161.54;
23094;2006;36.06;
23095;2006;0.00;
23096;2006;43.18;
23097;2006;84.48;
23098;2006;381.28;
23099;2006;157.26;
23100;2006;162.79;
23101;2006;182.22;
23102;2006;247.24;
23103;2006;172.80;
23104;2006;103.61;
23105;2006;59.95;
24001;2006;48.82;
24007;2006;25.60;
24008;2006;30.57;
24009;2006;47.80;
24011;2006;45.96;
24014;2006;50.28;
24016;2006;53.45;
24020;2006;72.90;
24028;2006;4.85;
24033;2006;51.58;
24038;2006;32.35;
24041;2006;21.71;
24043;2006;8.41;
24045;2006;20.75;
24048;2006;5.21;
24054;2006;12.74;
24055;2006;28.05;
24059;2006;73.79;
24062;2006;155.97;
24066;2006;8.02;
24086;2006;77.15;
24094;2006;20.62;
24104;2006;89.83;
24107;2006;77.36;
24109;2006;13.06;
24130;2006;15.31;
24133;2006;10.87;
24134;2006;19.97;
24135;2006;22.05;
24137;2006;5.37;
25005;2006;61.49;
25014;2006;147.69;
25015;2006;75.78;
25018;2006;48.86;
25023;2006;83.96;
25031;2006;72.28;
25037;2006;43.10;
25043;2006;25.99;
25044;2006;25.26;
25048;2006;60.83;
25050;2006;278.72;
25068;2006;96.08;
25072;2006;169.25;
25084;2006;61.23;
25091;2006;150.26;
25105;2006;89.09;
25107;2006;89.80;
25110;2006;143.58;
25112;2006;164.83;
25117;2006;70.59;
25118;2006;38.46;
25119;2006;47.07;
25120;2006;37.44;
25121;2006;222.65;
25122;2006;19.09;
25123;2006;79.38;
25124;2006;97.29;
31003;2006;21.25;
31004;2006;92.73;
31005;2006;74.37;
31006;2006;23.18;
31012;2006;32.14;
31022;2006;45.04;
31033;2006;31.45;
31040;2006;28.56;
31042;2006;9.00;
31043;2006;39.36;
32003;2006;20.25;
32006;2006;5.03;
32010;2006;10.64;
32011;2006;11.88;
32030;2006;11.98;
33011;2006;33.92;
33016;2006;18.90;
33021;2006;19.52;
33029;2006;47.79;
33037;2006;16.00;
33039;2006;13.14;
33040;2006;13.22;
33041;2006;0.00;
34002;2006;20.95;
34003;2006;59.84;
34009;2006;27.11;
34013;2006;40.63;
34022;2006;102.48;
34023;2006;28.22;
34025;2006;17.39;
34027;2006;133.02;
34040;2006;28.12;
34041;2006;33.56;
34042;2006;23.15;
34043;2006;39.42;
35002;2006;56.34;
35005;2006;4.35;
35006;2006;10.28;
35011;2006;74.22;
35013;2006;133.84;
35014;2006;20.24;
35029;2006;51.78;
36006;2006;87.48;
36007;2006;21.27;
36008;2006;35.75;
36010;2006;27.87;
36011;2006;44.22;
36012;2006;65.17;
36015;2006;52.79;
36019;2006;33.61;
37002;2006;1.85;
37007;2006;23.25;
37010;2006;5.99;
37011;2006;27.53;
37012;2006;5.75;
37015;2006;48.23;
37017;2006;19.63;
37018;2006;17.22;
37020;2006;51.27;
38002;2006;8.04;
38008;2006;166.76;
38014;2006;59.62;
38016;2006;167.76;
38025;2006;51.25;
41002;2006;44.95;
41011;2006;37.85;
41018;2006;68.91;
41024;2006;43.17;
41027;2006;40.89;
41034;2006;38.89;
41048;2006;46.16;
41063;2006;36.84;
41081;2006;35.94;
41082;2006;17.33;
42003;2006;19.89;
42004;2006;28.35;
42006;2006;70.21;
42008;2006;20.42;
42010;2006;90.81;
42011;2006;39.40;
42023;2006;57.51;
42025;2006;72.23;
42026;2006;96.27;
42028;2006;53.61;
43002;2006;25.81;
43005;2006;46.70;
43007;2006;40.47;
43010;2006;24.46;
43014;2006;4.20;
43018;2006;30.09;
44001;2006;47.29;
44011;2006;37.90;
44012;2006;47.89;
44013;2006;39.94;
44019;2006;41.98;
44020;2006;28.99;
44021;2006;159.49;
44029;2006;36.90;
44034;2006;21.66;
44036;2006;50.21;
44040;2006;70.41;
44043;2006;57.22;
44045;2006;35.28;
44048;2006;81.00;
44049;2006;84.72;
44052;2006;28.37;
44064;2006;59.90;
44072;2006;20.34;
44073;2006;14.59;
44080;2006;34.84;
44081;2006;43.83;
45017;2006;45.26;
45035;2006;53.35;
45041;2006;143.17;
45057;2006;16.93;
45059;2006;4.69;
45060;2006;47.98;
45061;2006;13.42;
45062;2006;7.69;
45063;2006;27.76;
45064;2006;2.32;
45065;2006;12.24;
46003;2006;57.12;
46013;2006;58.69;
46014;2006;53.97;
46020;2006;19.45;
46021;2006;39.33;
46024;2006;29.92;
46025;2006;54.32;
51004;2006;75.95;
51008;2006;57.63;
51009;2006;100.82;
51012;2006;53.55;
51014;2006;15.74;
51017;2006;17.86;
51019;2006;4.62;
51065;2006;26.00;
52010;2006;59.14;
52011;2006;603.84;
52012;2006;126.85;
52015;2006;126.93;
52018;2006;71.71;
52021;2006;97.85;
52022;2006;71.42;
52025;2006;79.94;
52043;2006;114.14;
52048;2006;146.12;
52055;2006;109.04;
52063;2006;165.12;
52074;2006;51.80;
52075;2006;88.81;
53014;2006;103.40;
53020;2006;119.45;
53028;2006;102.01;
53039;2006;139.88;
53044;2006;54.92;
53046;2006;30.52;
53053;2006;257.02;
53065;2006;70.01;
53068;2006;213.53;
53070;2006;147.50;
53082;2006;140.45;
53083;2006;47.70;
53084;2006;85.67;
54007;2006;200.37;
54010;2006;77.22;
55004;2006;103.01;
55010;2006;98.76;
55022;2006;143.56;
55023;2006;44.91;
55035;2006;241.41;
55039;2006;69.98;
55040;2006;79.56;
55050;2006;49.14;
56001;2006;72.15;
56005;2006;41.99;
56011;2006;92.51;
56016;2006;47.71;
56022;2006;114.57;
56029;2006;39.94;
56044;2006;67.55;
56049;2006;39.65;
56051;2006;57.23;
56078;2006;88.97;
56085;2006;62.61;
56086;2006;34.43;
56087;2006;65.33;
56088;2006;42.00;
57003;2006;36.72;
57018;2006;29.40;
57027;2006;154.48;
57062;2006;137.68;
57064;2006;138.68;
57072;2006;163.01;
57081;2006;153.41;
57093;2006;16.98;
57094;2006;48.08;
57095;2006;18.41;
61003;2006;66.41;
61010;2006;33.15;
61012;2006;6.59;
61019;2006;47.62;
61024;2006;13.82;
61028;2006;34.86;
61031;2006;163.90;
61039;2006;16.09;
61041;2006;15.45;
61043;2006;64.64;
61048;2006;28.34;
61063;2006;8.47;
61068;2006;33.61;
61072;2006;49.76;
61079;2006;21.80;
61080;2006;53.25;
61081;2006;0.00;
62003;2006;222.93;
62006;2006;70.00;
62009;2006;62.95;
62011;2006;31.64;
62015;2006;77.00;
62022;2006;80.93;
62026;2006;79.60;
62027;2006;15.71;
62032;2006;148.01;
62038;2006;98.70;
62051;2006;189.17;
62060;2006;77.94;
62063;2006;1073.29;
62079;2006;51.47;
62093;2006;250.17;
62096;2006;362.91;
62099;2006;52.38;
62100;2006;42.31;
62108;2006;100.64;
62118;2006;93.31;
62119;2006;42.83;
62120;2006;76.27;
62121;2006;34.37;
62122;2006;34.27;
63001;2006;4.68;
63003;2006;10.89;
63004;2006;34.26;
63012;2006;14.81;
63013;2006;11.15;
63020;2006;123.36;
63023;2006;59.12;
63035;2006;58.22;
63038;2006;29.93;
63040;2006;27.40;
63045;2006;16.74;
63046;2006;33.91;
63048;2006;64.33;
63049;2006;28.37;
63057;2006;28.79;
63058;2006;63.04;
63061;2006;52.02;
63067;2006;29.01;
63072;2006;101.63;
63073;2006;44.84;
63075;2006;0.00;
63076;2006;50.05;
63079;2006;226.92;
63080;2006;11.71;
63084;2006;12.47;
63086;2006;40.42;
63087;2006;12.52;
63088;2006;5.00;
63089;2006;26.50;
64008;2006;75.52;
64015;2006;32.43;
64021;2006;119.70;
64023;2006;31.22;
64025;2006;52.33;
64029;2006;32.19;
64034;2006;41.07;
64047;2006;16.56;
64056;2006;68.70;
64063;2006;51.09;
64065;2006;73.03;
64074;2006;93.78;
64075;2006;92.35;
64076;2006;8.72;
71002;2006;43.61;
71004;2006;49.92;
71011;2006;51.78;
71016;2006;74.22;
71017;2006;39.85;
71020;2006;19.30;
71022;2006;146.78;
71024;2006;19.28;
71034;2006;32.57;
71037;2006;23.75;
71045;2006;37.79;
71047;2006;13.25;
71053;2006;99.38;
71057;2006;62.62;
71066;2006;54.65;
71067;2006;35.73;
71069;2006;68.17;
71070;2006;41.03;
72003;2006;17.21;
72004;2006;45.35;
72018;2006;57.49;
72020;2006;38.15;
72021;2006;52.79;
72025;2006;26.94;
72029;2006;30.04;
72030;2006;28.87;
72037;2006;43.86;
72038;2006;28.68;
72039;2006;75.09;
72040;2006;12.98;
72041;2006;34.89;
73001;2006;31.29;
73006;2006;59.43;
73009;2006;36.12;
73022;2006;47.20;
73028;2006;0.00;
73032;2006;39.64;
73040;2006;19.99;
73042;2006;117.59;
73066;2006;29.06;
73083;2006;55.88;
73098;2006;21.96;
73107;2006;124.18;
73109;2006;25.10;
81001;2006;94.62;
81003;2006;20.07;
81004;2006;143.50;
81013;2006;96.36;
81015;2006;64.57;
82003;2006;63.93;
82005;2006;8.76;
82009;2006;12.87;
82014;2006;58.41;
82032;2006;40.27;
82036;2006;11.57;
82037;2006;17.25;
82038;2006;23.07;
83012;2006;53.43;
83013;2006;26.50;
83028;2006;78.15;
83031;2006;61.20;
83034;2006;96.11;
83040;2006;86.29;
83044;2006;49.11;
83049;2006;48.41;
83055;2006;23.68;
84009;2006;56.41;
84010;2006;32.32;
84016;2006;10.15;
84029;2006;10.06;
84033;2006;17.01;
84035;2006;24.60;
84043;2006;115.16;
84050;2006;38.72;
84059;2006;27.01;
84068;2006;57.99;
84075;2006;86.39;
84077;2006;74.56;
85007;2006;41.97;
85009;2006;17.42;
85011;2006;49.29;
85024;2006;39.35;
85026;2006;32.64;
85034;2006;25.92;
85039;2006;20.32;
85045;2006;51.44;
85046;2006;119.48;
85047;2006;31.20;
91005;2006;25.97;
91013;2006;47.47;
91015;2006;20.84;
91030;2006;62.62;
91034;2006;91.81;
91054;2006;19.11;
91059;2006;16.77;
91064;2006;50.84;
91072;2006;164.32;
91103;2006;14.26;
91114;2006;68.05;
91120;2006;51.83;
91141;2006;62.25;
91142;2006;25.84;
91143;2006;51.65;
92003;2006;68.45;
92006;2006;39.63;
92035;2006;69.87;
92045;2006;56.87;
92048;2006;48.50;
92054;2006;12.18;
92087;2006;36.30;
92094;2006;101.51;
92097;2006;24.51;
92101;2006;28.85;
92114;2006;58.44;
92137;2006;90.54;
92138;2006;67.92;
92140;2006;73.46;
92141;2006;19.70;
92142;2006;89.78;
93010;2006;41.61;
93014;2006;96.59;
93018;2006;5.24;
93022;2006;42.02;
93056;2006;23.17;
93088;2006;29.29;
93090;2006;23.53;
11001;2007;26.93;
11002;2007;354.97;
11004;2007;67.01;
11005;2007;162.48;
11007;2007;53.38;
11008;2007;72.35;
11009;2007;35.48;
11013;2007;141.23;
11016;2007;30.64;
11018;2007;98.67;
11021;2007;109.37;
11022;2007;43.44;
11023;2007;66.29;
11024;2007;112.55;
11025;2007;65.54;
11029;2007;201.27;
11030;2007;104.39;
11035;2007;48.15;
11037;2007;139.52;
11038;2007;80.11;
11039;2007;38.06;
11040;2007;73.07;
11044;2007;68.27;
11050;2007;198.61;
11052;2007;98.10;
11053;2007;44.26;
11054;2007;44.06;
11055;2007;22.46;
11056;2007;63.07;
11057;2007;20.01;
12002;2007;17.93;
12005;2007;24.56;
12007;2007;14.22;
12009;2007;69.84;
12014;2007;17.04;
12021;2007;106.97;
12025;2007;149.73;
12026;2007;34.47;
12029;2007;12.51;
12030;2007;34.95;
12034;2007;13.78;
12035;2007;37.58;
12040;2007;42.63;
13001;2007;26.58;
13002;2007;65.55;
13003;2007;29.50;
13004;2007;31.88;
13006;2007;22.29;
13008;2007;38.91;
13010;2007;55.79;
13011;2007;60.10;
13012;2007;13.18;
13013;2007;23.27;
13014;2007;53.64;
13016;2007;7.80;
13017;2007;34.35;
13019;2007;58.91;
13021;2007;26.49;
13023;2007;118.80;
13025;2007;54.49;
13029;2007;24.45;
13031;2007;37.12;
13035;2007;14.76;
13036;2007;26.84;
13037;2007;34.67;
13040;2007;82.76;
13044;2007;23.69;
13046;2007;65.84;
13049;2007;26.83;
13053;2007;8.21;
21001;2007;903.10;
21002;2007;287.39;
21003;2007;201.37;
21004;2007;1000.82;
21005;2007;607.51;
21006;2007;182.06;
21007;2007;711.61;
21008;2007;380.82;
21009;2007;637.30;
21010;2007;599.80;
21011;2007;519.44;
21012;2007;872.82;
21013;2007;1405.45;
21014;2007;1596.84;
21015;2007;679.80;
