NIS code/code NIS;Jaar/Année;ifg  algemeen totaal/vif  nombre total;
11001;2000;108.50;
11002;2000;63.40;
11004;2000;39.02;
11005;2000;105.88;
11007;2000;61.67;
11008;2000;55.38;
11009;2000;43.87;
11013;2000;49.70;
11016;2000;106.56;
11018;2000;61.60;
11021;2000;44.11;
11022;2000;61.19;
11023;2000;57.52;
11024;2000;23.92;
11025;2000;61.20;
11029;2000;98.85;
11030;2000;130.23;
11035;2000;75.19;
11037;2000;60.61;
11038;2000;62.62;
11039;2000;58.44;
11040;2000;56.35;
11044;2000;65.57;
11050;2000;81.40;
11052;2000;48.19;
11053;2000;50.15;
11054;2000;29.49;
11055;2000;21.06;
11056;2000;88.68;
11057;2000;35.46;
12002;2000;81.01;
12005;2000;45.02;
12007;2000;56.59;
12009;2000;89.27;
12014;2000;97.64;
12021;2000;76.05;
12025;2000;77.12;
12026;2000;55.95;
12029;2000;34.51;
12030;2000;56.75;
12034;2000;59.77;
12035;2000;39.23;
12040;2000;96.53;
13001;2000;60.95;
13002;2000;23.15;
13003;2000;68.86;
13004;2000;67.14;
13006;2000;136.74;
13008;2000;54.61;
13010;2000;44.69;
13011;2000;93.56;
13012;2000;45.82;
13013;2000;98.39;
13014;2000;31.98;
13016;2000;102.71;
13017;2000;44.02;
13019;2000;87.15;
13021;2000;65.51;
13023;2000;43.83;
13025;2000;65.22;
13029;2000;79.48;
13031;2000;50.47;
13035;2000;46.85;
13036;2000;60.59;
13037;2000;36.18;
13040;2000;146.90;
13044;2000;25.14;
13046;2000;41.27;
13049;2000;50.97;
13053;2000;70.32;
21001;2000;116.38;
21002;2000;93.68;
21003;2000;101.33;
21004;2000;123.88;
21005;2000;71.03;
21006;2000;96.35;
21007;2000;88.25;
21008;2000;80.12;
21009;2000;67.49;
21010;2000;84.69;
21011;2000;100.71;
21012;2000;106.29;
21013;2000;117.17;
21014;2000;122.66;
21015;2000;89.59;
21016;2000;74.68;
21017;2000;57.85;
21018;2000;76.08;
21019;2000;42.76;
21020;2000;0.00;
23002;2000;101.61;
23003;2000;105.94;
23009;2000;90.91;
23016;2000;93.78;
23023;2000;111.92;
23024;2000;58.23;
23025;2000;50.49;
23027;2000;104.00;
23032;2000;92.55;
23033;2000;37.91;
23038;2000;54.21;
23039;2000;53.38;
23044;2000;137.45;
23045;2000;78.74;
23047;2000;93.90;
23050;2000;59.66;
23052;2000;107.72;
23060;2000;84.02;
23062;2000;28.65;
23064;2000;40.65;
23077;2000;86.65;
23081;2000;32.42;
23086;2000;108.09;
23088;2000;86.22;
23094;2000;93.87;
23095;2000;0.00;
23096;2000;67.21;
23097;2000;121.06;
23098;2000;141.20;
23099;2000;58.81;
23100;2000;88.22;
23101;2000;48.94;
23102;2000;52.28;
23103;2000;47.13;
23104;2000;66.17;
23105;2000;79.98;
24001;2000;62.19;
24007;2000;42.94;
24008;2000;82.27;
24009;2000;33.01;
24011;2000;25.08;
24014;2000;25.19;
24016;2000;37.51;
24020;2000;78.12;
24028;2000;43.35;
24033;2000;13.78;
24038;2000;21.10;
24041;2000;145.10;
24043;2000;67.96;
24045;2000;20.44;
24048;2000;46.56;
24054;2000;69.16;
24055;2000;32.55;
24059;2000;63.15;
24062;2000;54.62;
24066;2000;62.40;
24086;2000;58.53;
24094;2000;56.82;
24104;2000;52.68;
24107;2000;76.88;
24109;2000;37.50;
24130;2000;64.70;
24133;2000;26.29;
24134;2000;120.28;
24135;2000;73.34;
24137;2000;52.25;
25005;2000;96.62;
25014;2000;111.05;
25015;2000;77.10;
25018;2000;54.69;
25023;2000;150.24;
25031;2000;89.37;
25037;2000;69.80;
25043;2000;69.14;
25044;2000;54.30;
25048;2000;84.80;
25050;2000;117.12;
25068;2000;189.79;
25072;2000;107.86;
25084;2000;87.12;
25091;2000;101.67;
25105;2000;130.52;
25107;2000;115.15;
25110;2000;45.98;
25112;2000;151.89;
25117;2000;98.79;
25118;2000;134.00;
25119;2000;47.42;
25120;2000;49.04;
25121;2000;112.58;
25122;2000;100.25;
25123;2000;124.73;
25124;2000;96.06;
31003;2000;42.80;
31004;2000;123.25;
31005;2000;100.35;
31006;2000;95.52;
31012;2000;67.77;
31022;2000;63.80;
31033;2000;146.38;
31040;2000;99.79;
31042;2000;28.41;
31043;2000;79.30;
32003;2000;150.78;
32006;2000;97.43;
32010;2000;81.02;
32011;2000;60.78;
32030;2000;25.58;
33011;2000;74.19;
33016;2000;78.33;
33021;2000;42.82;
33029;2000;120.12;
33037;2000;94.75;
33039;2000;44.40;
33040;2000;105.45;
33041;2000;53.23;
34002;2000;81.54;
34003;2000;90.14;
34009;2000;73.11;
34013;2000;135.56;
34022;2000;109.39;
34023;2000;77.00;
34025;2000;72.05;
34027;2000;90.55;
34040;2000;81.92;
34041;2000;132.95;
34042;2000;69.10;
34043;2000;183.49;
35002;2000;119.47;
35005;2000;98.22;
35006;2000;47.12;
35011;2000;139.62;
35013;2000;126.73;
35014;2000;61.55;
35029;2000;103.81;
36006;2000;125.36;
36007;2000;97.47;
36008;2000;124.72;
36010;2000;164.03;
36011;2000;71.85;
36012;2000;81.36;
36015;2000;107.48;
36019;2000;74.17;
37002;2000;41.31;
37007;2000;26.00;
37010;2000;122.66;
37011;2000;37.33;
37012;2000;37.02;
37015;2000;22.64;
37017;2000;63.48;
37018;2000;49.16;
37020;2000;59.47;
38002;2000;81.30;
38008;2000;130.59;
38014;2000;68.43;
38016;2000;157.79;
38025;2000;134.17;
41002;2000;135.41;
41011;2000;148.64;
41018;2000;115.39;
41024;2000;102.31;
41027;2000;104.48;
41034;2000;115.10;
41048;2000;98.05;
41063;2000;85.83;
41081;2000;123.00;
41082;2000;83.21;
42003;2000;106.58;
42004;2000;60.84;
42006;2000;118.66;
42008;2000;111.15;
42010;2000;74.79;
42011;2000;61.02;
42023;2000;84.79;
42025;2000;93.85;
42026;2000;99.91;
42028;2000;119.82;
43002;2000;96.67;
43005;2000;120.63;
43007;2000;103.49;
43010;2000;109.65;
43014;2000;42.72;
43018;2000;145.39;
44001;2000;34.80;
44011;2000;114.42;
44012;2000;73.19;
44013;2000;43.19;
44019;2000;147.28;
44020;2000;83.70;
44021;2000;123.58;
44029;2000;87.18;
44034;2000;68.56;
44036;2000;83.66;
44040;2000;86.57;
44043;2000;86.10;
44045;2000;65.73;
44048;2000;99.06;
44049;2000;57.71;
44052;2000;158.60;
44064;2000;135.68;
44072;2000;134.27;
44073;2000;112.62;
44080;2000;66.56;
44081;2000;54.70;
45017;2000;44.35;
45035;2000;122.36;
45041;2000;148.31;
45057;2000;50.35;
45059;2000;81.14;
45060;2000;122.05;
45061;2000;50.16;
45062;2000;56.90;
45063;2000;53.04;
45064;2000;70.61;
45065;2000;72.36;
46003;2000;91.69;
46013;2000;39.85;
46014;2000;121.65;
46020;2000;70.79;
46021;2000;124.43;
46024;2000;100.49;
46025;2000;111.19;
51004;2000;108.55;
51008;2000;143.07;
51009;2000;84.52;
51012;2000;73.96;
51014;2000;79.73;
51017;2000;83.85;
51019;2000;56.22;
51065;2000;93.63;
52010;2000;131.70;
52011;2000;173.75;
52012;2000;116.49;
52015;2000;147.67;
52018;2000;98.04;
52021;2000;107.01;
52022;2000;124.18;
52025;2000;116.43;
52043;2000;107.79;
52048;2000;85.65;
52055;2000;78.25;
52063;2000;60.30;
52074;2000;117.43;
52075;2000;94.20;
53014;2000;133.61;
53020;2000;108.73;
53028;2000;84.46;
53039;2000;138.04;
53044;2000;78.17;
53046;2000;32.74;
53053;2000;117.40;
53065;2000;119.68;
53068;2000;106.62;
53070;2000;105.25;
53082;2000;94.03;
53083;2000;58.51;
53084;2000;53.66;
54007;2000;141.23;
54010;2000;52.39;
55004;2000;119.77;
55010;2000;116.70;
55022;2000;87.67;
55023;2000;116.47;
55035;2000;173.30;
55039;2000;106.61;
55040;2000;93.08;
55050;2000;105.55;
56001;2000;156.58;
56005;2000;71.64;
56011;2000;51.87;
56016;2000;120.24;
56022;2000;185.51;
56029;2000;198.24;
56044;2000;97.27;
56049;2000;105.07;
56051;2000;57.94;
56078;2000;111.26;
56085;2000;52.96;
56086;2000;105.38;
56087;2000;134.15;
56088;2000;108.46;
57003;2000;103.93;
57018;2000;211.30;
57027;2000;121.63;
57062;2000;134.42;
57064;2000;111.63;
57072;2000;25.52;
57081;2000;72.38;
57093;2000;72.74;
57094;2000;155.96;
57095;2000;62.79;
61003;2000;185.96;
61010;2000;114.18;
61012;2000;142.21;
61019;2000;116.69;
61024;2000;132.89;
61028;2000;138.63;
61031;2000;171.21;
61039;2000;97.19;
61041;2000;127.60;
61043;2000;139.82;
61048;2000;220.36;
61063;2000;55.38;
61068;2000;137.51;
61072;2000;104.94;
61079;2000;186.17;
61080;2000;140.66;
61081;2000;24.04;
62003;2000;173.23;
62006;2000;167.43;
62009;2000;130.26;
62011;2000;157.02;
62015;2000;128.72;
62022;2000;56.50;
62026;2000;127.12;
62027;2000;99.44;
62032;2000;114.88;
62038;2000;167.90;
62051;2000;178.85;
62060;2000;125.04;
62063;2000;143.09;
62079;2000;177.69;
62093;2000;173.82;
62096;2000;154.80;
62099;2000;135.85;
62100;2000;121.05;
62108;2000;169.54;
62118;2000;156.23;
62119;2000;113.83;
62120;2000;193.03;
62121;2000;58.05;
62122;2000;165.34;
63001;2000;5.55;
63003;2000;89.10;
63004;2000;184.93;
63012;2000;15.08;
63013;2000;39.01;
63020;2000;206.01;
63023;2000;42.26;
63035;2000;97.87;
63038;2000;110.95;
63040;2000;83.09;
63045;2000;113.82;
63046;2000;154.97;
63048;2000;56.85;
63049;2000;79.30;
63057;2000;71.07;
63058;2000;214.21;
63061;2000;40.23;
63067;2000;53.70;
63072;2000;131.64;
63073;2000;77.10;
63075;2000;61.30;
63076;2000;100.84;
63079;2000;201.60;
63080;2000;106.47;
63084;2000;104.20;
63086;2000;59.41;
63087;2000;7.13;
63088;2000;43.92;
63089;2000;159.45;
64008;2000;318.84;
64015;2000;114.72;
64021;2000;223.52;
64023;2000;79.44;
64025;2000;34.54;
64029;2000;156.25;
64034;2000;108.34;
64047;2000;163.64;
64056;2000;89.72;
64063;2000;136.48;
64065;2000;130.74;
64074;2000;295.37;
64075;2000;181.61;
64076;2000;131.15;
71002;2000;92.22;
71004;2000;106.35;
71011;2000;71.23;
71016;2000;110.48;
71017;2000;67.54;
71020;2000;18.44;
71022;2000;60.95;
71024;2000;56.63;
71034;2000;67.37;
71037;2000;59.18;
71045;2000;200.08;
71047;2000;27.52;
71053;2000;85.43;
71057;2000;111.60;
71066;2000;72.63;
71067;2000;84.34;
71069;2000;85.59;
71070;2000;86.20;
72003;2000;50.96;
72004;2000;73.50;
72018;2000;54.92;
72020;2000;78.46;
72021;2000;114.49;
72025;2000;48.75;
72029;2000;33.81;
72030;2000;98.15;
72037;2000;44.82;
72038;2000;48.08;
72039;2000;86.22;
72040;2000;25.35;
72041;2000;93.07;
73001;2000;34.36;
73006;2000;55.65;
73009;2000;51.06;
73022;2000;85.40;
73028;2000;0.00;
73032;2000;40.00;
73040;2000;75.27;
73042;2000;70.38;
73066;2000;33.58;
73083;2000;68.34;
73098;2000;97.66;
73107;2000;52.79;
73109;2000;31.35;
81001;2000;115.07;
81003;2000;75.09;
81004;2000;143.05;
81013;2000;163.93;
81015;2000;88.19;
82003;2000;157.09;
82005;2000;40.24;
82009;2000;87.98;
82014;2000;84.75;
82032;2000;126.67;
82036;2000;40.60;
82037;2000;160.58;
82038;2000;168.67;
83012;2000;71.10;
83013;2000;27.37;
83028;2000;177.13;
83031;2000;85.13;
83034;2000;139.37;
83040;2000;97.30;
83044;2000;66.74;
83049;2000;75.59;
83055;2000;96.75;
84009;2000;173.63;
84010;2000;136.23;
84016;2000;68.61;
84029;2000;128.00;
84033;2000;125.00;
84035;2000;77.11;
84043;2000;258.98;
84050;2000;191.59;
84059;2000;133.57;
84068;2000;216.65;
84075;2000;47.71;
84077;2000;178.98;
85007;2000;85.73;
85009;2000;94.24;
85011;2000;136.93;
85024;2000;148.98;
85026;2000;158.52;
85034;2000;193.93;
85039;2000;111.61;
85045;2000;111.63;
85046;2000;123.09;
85047;2000;153.20;
91005;2000;102.00;
91013;2000;115.37;
91015;2000;50.00;
91030;2000;186.53;
91034;2000;242.27;
91054;2000;51.49;
91059;2000;110.64;
91064;2000;116.14;
91072;2000;110.34;
91103;2000;135.59;
91114;2000;182.89;
91120;2000;53.64;
91141;2000;85.64;
91142;2000;222.92;
91143;2000;54.69;
92003;2000;158.18;
92006;2000;64.52;
92035;2000;179.18;
92045;2000;134.01;
92048;2000;136.63;
92054;2000;160.60;
92087;2000;140.58;
92094;2000;157.13;
92097;2000;165.13;
92101;2000;135.66;
92114;2000;99.12;
92137;2000;133.91;
92138;2000;111.54;
92140;2000;142.55;
92141;2000;71.74;
92142;2000;130.14;
93010;2000;206.59;
93014;2000;103.06;
93018;2000;59.07;
93022;2000;114.38;
93056;2000;108.76;
93088;2000;79.62;
93090;2000;195.77;
11001;2006;68.05;
11002;2006;120.02;
11004;2006;122.08;
11005;2006;116.46;
11007;2006;81.52;
11008;2006;100.63;
11009;2006;66.39;
11013;2006;68.44;
11016;2006;65.12;
11018;2006;93.19;
11021;2006;80.28;
11022;2006;92.50;
11023;2006;87.35;
11024;2006;78.30;
11025;2006;63.87;
11029;2006;79.05;
11030;2006;102.85;
11035;2006;75.07;
11037;2006;70.63;
11038;2006;122.18;
11039;2006;52.52;
11040;2006;118.52;
11044;2006;85.16;
11050;2006;85.40;
11052;2006;129.36;
11053;2006;68.24;
11054;2006;71.72;
11055;2006;91.67;
11056;2006;116.05;
11057;2006;59.44;
12002;2006;89.96;
12005;2006;82.26;
12007;2006;80.73;
12009;2006;69.77;
12014;2006;108.55;
12021;2006;89.40;
12025;2006;130.98;
12026;2006;84.75;
12029;2006;41.84;
12030;2006;72.71;
12034;2006;40.24;
12035;2006;72.28;
12040;2006;128.59;
13001;2006;52.09;
13002;2006;51.55;
13003;2006;97.23;
13004;2006;73.46;
13006;2006;56.51;
13008;2006;74.25;
13010;2006;84.93;
13011;2006;109.26;
13012;2006;89.21;
13013;2006;75.35;
13014;2006;47.96;
13016;2006;127.24;
13017;2006;87.15;
13019;2006;107.18;
13021;2006;55.29;
13023;2006;84.23;
13025;2006;83.75;
13029;2006;116.59;
13031;2006;89.36;
13035;2006;31.45;
13036;2006;53.99;
13037;2006;82.07;
13040;2006;136.79;
13044;2006;61.43;
13046;2006;59.16;
13049;2006;84.68;
13053;2006;92.21;
21001;2006;118.63;
21002;2006;71.30;
21003;2006;116.95;
21004;2006;115.50;
21005;2006;101.63;
21006;2006;82.58;
21007;2006;107.73;
21008;2006;93.73;
21009;2006;67.01;
21010;2006;101.77;
21011;2006;134.29;
21012;2006;118.96;
21013;2006;130.18;
21014;2006;128.42;
21015;2006;100.76;
21016;2006;104.42;
21017;2006;63.38;
21018;2006;90.77;
21019;2006;37.32;
21020;2006;0.00;
23002;2006;94.20;
23003;2006;82.70;
23009;2006;86.31;
23016;2006;87.17;
23023;2006;111.52;
23024;2006;67.71;
23025;2006;105.24;
23027;2006;69.86;
23032;2006;44.09;
23033;2006;58.97;
23038;2006;81.53;
23039;2006;50.17;
23044;2006;75.17;
23045;2006;85.95;
23047;2006;85.45;
23050;2006;67.22;
23052;2006;92.44;
23060;2006;52.49;
23062;2006;69.25;
23064;2006;25.81;
23077;2006;75.37;
23081;2006;69.61;
23086;2006;82.00;
23088;2006;90.94;
23094;2006;71.42;
23095;2006;0.00;
23096;2006;65.66;
23097;2006;53.10;
23098;2006;82.68;
23099;2006;27.45;
23100;2006;47.02;
23101;2006;83.95;
23102;2006;85.62;
23103;2006;27.16;
23104;2006;64.01;
23105;2006;74.75;
24001;2006;141.98;
24007;2006;37.49;
24008;2006;78.02;
24009;2006;58.89;
24011;2006;58.17;
24014;2006;57.34;
24016;2006;90.94;
24020;2006;83.96;
24028;2006;110.59;
24033;2006;50.24;
24038;2006;53.71;
24041;2006;36.26;
24043;2006;39.67;
24045;2006;56.32;
24048;2006;43.43;
24054;2006;46.13;
24055;2006;47.77;
24059;2006;114.87;
24062;2006;84.17;
24066;2006;65.57;
24086;2006;49.52;
24094;2006;62.50;
24104;2006;59.19;
24107;2006;100.68;
24109;2006;88.14;
24130;2006;77.07;
24133;2006;43.24;
24134;2006;134.68;
24135;2006;62.41;
24137;2006;80.65;
25005;2006;76.74;
25014;2006;109.53;
25015;2006;75.17;
25018;2006;107.88;
25023;2006;148.80;
25031;2006;71.35;
25037;2006;135.66;
25043;2006;62.46;
25044;2006;58.80;
25048;2006;86.70;
25050;2006;80.52;
25068;2006;139.73;
25072;2006;115.66;
25084;2006;86.42;
25091;2006;64.63;
25105;2006;92.11;
25107;2006;72.80;
25110;2006;87.81;
25112;2006;128.34;
25117;2006;65.98;
25118;2006;164.84;
25119;2006;83.25;
25120;2006;81.27;
25121;2006;113.27;
25122;2006;86.96;
25123;2006;91.90;
25124;2006;104.08;
31003;2006;65.14;
31004;2006;120.34;
31005;2006;94.52;
31006;2006;88.12;
31012;2006;71.21;
31022;2006;63.99;
31033;2006;135.64;
31040;2006;67.73;
31042;2006;92.08;
31043;2006;119.19;
32003;2006;79.61;
32006;2006;75.17;
32010;2006;35.26;
32011;2006;113.37;
32030;2006;115.23;
33011;2006;144.35;
33016;2006;47.73;
33021;2006;59.07;
33029;2006;133.72;
33037;2006;148.28;
33039;2006;52.58;
33040;2006;141.82;
33041;2006;108.15;
34002;2006;42.19;
34003;2006;71.43;
34009;2006;74.76;
34013;2006;140.17;
34022;2006;93.75;
34023;2006;85.77;
34025;2006;36.92;
34027;2006;104.61;
34040;2006;63.98;
34041;2006;65.83;
34042;2006;68.55;
34043;2006;60.53;
35002;2006;120.26;
35005;2006;71.21;
35006;2006;49.84;
35011;2006;187.81;
35013;2006;124.63;
35014;2006;75.74;
35029;2006;93.23;
36006;2006;53.86;
36007;2006;77.14;
36008;2006;70.74;
36010;2006;60.11;
36011;2006;86.80;
36012;2006;103.09;
36015;2006;83.10;
36019;2006;51.95;
37002;2006;100.26;
37007;2006;61.71;
37010;2006;54.64;
37011;2006;83.17;
37012;2006;80.08;
37015;2006;117.05;
37017;2006;60.48;
37018;2006;110.84;
37020;2006;66.26;
38002;2006;161.71;
38008;2006;85.71;
38014;2006;67.22;
38016;2006;111.41;
38025;2006;167.20;
41002;2006;119.16;
41011;2006;165.44;
41018;2006;113.39;
41024;2006;139.35;
41027;2006;86.76;
41034;2006;154.04;
41048;2006;76.33;
41063;2006;104.11;
41081;2006;81.52;
41082;2006;123.55;
42003;2006;90.27;
42004;2006;106.19;
42006;2006;128.27;
42008;2006;106.43;
42010;2006;51.91;
42011;2006;173.00;
42023;2006;134.94;
42025;2006;90.08;
42026;2006;54.37;
42028;2006;94.94;
43002;2006;116.11;
43005;2006;200.50;
43007;2006;101.96;
43010;2006;138.01;
43014;2006;73.88;
43018;2006;167.91;
44001;2006;93.81;
44011;2006;109.52;
44012;2006;96.03;
44013;2006;99.74;
44019;2006;120.76;
44020;2006;95.24;
44021;2006;158.19;
44029;2006;125.15;
44034;2006;82.44;
44036;2006;71.49;
44040;2006;44.04;
44043;2006;73.76;
44045;2006;129.06;
44048;2006;107.27;
44049;2006;85.35;
44052;2006;68.99;
44064;2006;38.78;
44072;2006;100.00;
44073;2006;142.96;
44080;2006;74.91;
44081;2006;97.24;
45017;2006;35.56;
45035;2006;103.86;
45041;2006;165.09;
45057;2006;73.18;
45059;2006;79.59;
45060;2006;63.72;
45061;2006;34.69;
45062;2006;40.27;
45063;2006;157.60;
45064;2006;55.32;
45065;2006;75.46;
46003;2006;89.50;
46013;2006;68.02;
46014;2006;108.08;
46020;2006;81.44;
46021;2006;111.19;
46024;2006;170.39;
46025;2006;122.23;
51004;2006;137.65;
51008;2006;179.86;
51009;2006;225.05;
51012;2006;118.63;
51014;2006;110.50;
51017;2006;64.05;
51019;2006;68.55;
51065;2006;100.74;
52010;2006;180.59;
52011;2006;179.33;
52012;2006;203.25;
52015;2006;167.35;
52018;2006;292.30;
52021;2006;143.86;
52022;2006;146.30;
52025;2006;112.93;
52043;2006;165.08;
52048;2006;93.00;
52055;2006;107.36;
52063;2006;117.70;
52074;2006;203.29;
52075;2006;150.91;
53014;2006;173.86;
53020;2006;196.38;
53028;2006;137.33;
53039;2006;166.17;
53044;2006;101.77;
53046;2006;133.58;
53053;2006;172.65;
53065;2006;170.23;
53068;2006;128.25;
53070;2006;174.96;
53082;2006;179.68;
53083;2006;96.48;
53084;2006;83.09;
54007;2006;112.17;
54010;2006;172.15;
55004;2006;102.90;
55010;2006;91.38;
55022;2006;202.51;
55023;2006;143.45;
55035;2006;120.67;
55039;2006;59.02;
55040;2006;152.00;
55050;2006;136.10;
56001;2006;167.18;
56005;2006;189.02;
56011;2006;194.94;
56016;2006;141.76;
56022;2006;172.03;
56029;2006;207.52;
56044;2006;119.42;
56049;2006;184.19;
56051;2006;129.51;
56078;2006;141.12;
56085;2006;169.10;
56086;2006;135.98;
56087;2006;213.60;
56088;2006;126.97;
57003;2006;174.24;
57018;2006;96.20;
57027;2006;157.60;
57062;2006;69.77;
57064;2006;173.70;
57072;2006;131.51;
57081;2006;145.73;
57093;2006;104.44;
57094;2006;115.68;
57095;2006;51.32;
61003;2006;167.33;
61010;2006;79.44;
61012;2006;72.60;
61019;2006;32.43;
61024;2006;238.10;
61028;2006;155.62;
61031;2006;154.90;
61039;2006;148.33;
61041;2006;91.21;
61043;2006;42.90;
61048;2006;137.12;
61063;2006;87.91;
61068;2006;200.77;
61072;2006;87.87;
61079;2006;74.03;
61080;2006;222.59;
61081;2006;215.18;
62003;2006;156.99;
62006;2006;184.01;
62009;2006;125.39;
62011;2006;187.05;
62015;2006;147.64;
62022;2006;97.65;
62026;2006;156.88;
62027;2006;46.78;
62032;2006;122.62;
62038;2006;144.41;
62051;2006;157.23;
62060;2006;94.84;
62063;2006;188.99;
62079;2006;179.41;
62093;2006;141.12;
62096;2006;129.90;
62099;2006;120.58;
62100;2006;106.24;
62108;2006;210.60;
62118;2006;203.09;
62119;2006;157.56;
62120;2006;156.52;
62121;2006;110.08;
62122;2006;130.18;
63001;2006;15.22;
63003;2006;74.07;
63004;2006;93.57;
63012;2006;33.19;
63013;2006;32.42;
63020;2006;154.77;
63023;2006;71.27;
63035;2006;75.23;
63038;2006;126.50;
63040;2006;72.14;
63045;2006;53.93;
63046;2006;93.46;
63048;2006;168.48;
63049;2006;90.13;
63057;2006;163.27;
63058;2006;134.30;
63061;2006;51.37;
63067;2006;43.88;
63072;2006;143.75;
63073;2006;115.36;
63075;2006;98.52;
63076;2006;119.70;
63079;2006;173.75;
63080;2006;59.15;
63084;2006;106.92;
63086;2006;86.04;
63087;2006;25.94;
63088;2006;53.89;
63089;2006;146.74;
64008;2006;186.83;
64015;2006;112.97;
64021;2006;78.60;
64023;2006;36.83;
64025;2006;90.61;
64029;2006;36.33;
64034;2006;154.56;
64047;2006;219.59;
64056;2006;87.60;
64063;2006;102.69;
64065;2006;84.40;
64074;2006;191.90;
64075;2006;112.82;
64076;2006;155.79;
71002;2006;104.41;
71004;2006;130.83;
71011;2006;80.71;
71016;2006;90.91;
71017;2006;108.42;
71020;2006;68.75;
71022;2006;103.47;
71024;2006;65.99;
71034;2006;151.57;
71037;2006;90.81;
71045;2006;94.73;
71047;2006;81.51;
71053;2006;149.75;
71057;2006;181.08;
71066;2006;106.40;
71067;2006;59.37;
71069;2006;100.26;
71070;2006;125.85;
72003;2006;65.29;
72004;2006;59.02;
72018;2006;42.48;
72020;2006;127.69;
72021;2006;49.47;
72025;2006;139.33;
72029;2006;69.73;
72030;2006;70.30;
72037;2006;44.26;
72038;2006;76.46;
72039;2006;142.30;
72040;2006;58.14;
72041;2006;61.38;
73001;2006;63.05;
73006;2006;88.32;
73009;2006;65.60;
73022;2006;97.83;
73028;2006;0.00;
73032;2006;62.77;
73040;2006;67.31;
73042;2006;52.55;
73066;2006;53.24;
73083;2006;86.76;
73098;2006;14.16;
73107;2006;90.99;
73109;2006;42.02;
81001;2006;143.59;
81003;2006;77.98;
81004;2006;189.09;
81013;2006;89.55;
81015;2006;85.79;
82003;2006;170.99;
82005;2006;54.20;
82009;2006;90.21;
82014;2006;211.56;
82032;2006;94.13;
82036;2006;58.79;
82037;2006;201.16;
82038;2006;177.78;
83012;2006;108.79;
83013;2006;203.25;
83028;2006;156.64;
83031;2006;72.54;
83034;2006;170.01;
83040;2006;107.42;
83044;2006;147.84;
83049;2006;81.80;
83055;2006;142.07;
84009;2006;152.51;
84010;2006;162.07;
84016;2006;364.58;
84029;2006;76.22;
84033;2006;109.61;
84035;2006;85.84;
84043;2006;156.49;
84050;2006;134.80;
84059;2006;222.86;
84068;2006;176.90;
84075;2006;228.47;
84077;2006;205.18;
85007;2006;315.08;
85009;2006;69.44;
85011;2006;230.32;
85024;2006;97.00;
85026;2006;226.02;
85034;2006;79.94;
85039;2006;193.10;
85045;2006;124.87;
85046;2006;198.12;
85047;2006;125.31;
91005;2006;153.26;
91013;2006;160.97;
91015;2006;148.32;
91030;2006;115.56;
91034;2006;198.37;
91054;2006;173.35;
91059;2006;127.80;
91064;2006;150.78;
91072;2006;182.02;
91103;2006;129.98;
91114;2006;238.00;
91120;2006;62.79;
91141;2006;100.18;
91142;2006;180.53;
91143;2006;116.19;
92003;2006;153.28;
92006;2006;109.20;
92035;2006;113.78;
92045;2006;172.82;
92048;2006;111.35;
92054;2006;131.04;
92087;2006;160.95;
92094;2006;167.69;
92097;2006;245.36;
92101;2006;122.39;
92114;2006;140.42;
92137;2006;133.93;
92138;2006;142.86;
92140;2006;199.19;
92141;2006;76.03;
92142;2006;137.65;
93010;2006;130.89;
93014;2006;201.33;
93018;2006;232.17;
93022;2006;159.93;
93056;2006;107.41;
93088;2006;139.66;
93090;2006;180.93;
11001;2007;78.38;
11002;2007;134.21;
11004;2007;61.57;
11005;2007;153.76;
11007;2007;138.80;
11008;2007;84.38;
11009;2007;71.94;
11013;2007;87.43;
11016;2007;65.42;
11018;2007;71.45;
11021;2007;47.77;
11022;2007;82.56;
11023;2007;68.58;
11024;2007;63.89;
11025;2007;86.12;
11029;2007;100.19;
11030;2007;87.88;
11035;2007;58.44;
11037;2007;59.88;
11038;2007;58.68;
11039;2007;48.61;
11040;2007;120.34;
11044;2007;73.11;
11050;2007;49.33;
11052;2007;117.31;
11053;2007;99.37;
11054;2007;81.65;
11055;2007;84.75;
11056;2007;116.55;
11057;2007;58.87;
12002;2007;134.88;
12005;2007;74.32;
12007;2007;82.35;
12009;2007;114.54;
12014;2007;109.65;
12021;2007;123.45;
12025;2007;134.22;
12026;2007;96.32;
12029;2007;70.36;
12030;2007;71.64;
12034;2007;85.95;
12035;2007;84.49;
12040;2007;88.32;
13001;2007;61.56;
13002;2007;131.05;
13003;2007;117.30;
13004;2007;144.45;
13006;2007;84.06;
13008;2007;119.16;
13010;2007;89.16;
13011;2007;117.24;
13012;2007;90.96;
13013;2007;67.78;
13014;2007;58.93;
13016;2007;136.61;
13017;2007;83.38;
13019;2007;60.59;
13021;2007;95.21;
13023;2007;178.57;
13025;2007;94.63;
13029;2007;60.87;
13031;2007;73.89;
13035;2007;72.82;
13036;2007;55.65;
13037;2007;146.71;
13040;2007;138.83;
13044;2007;57.24;
13046;2007;53.52;
13049;2007;88.89;
13053;2007;112.27;
21001;2007;131.38;
21002;2007;93.99;
21003;2007;106.05;
21004;2007;121.60;
21005;2007;100.60;
21006;2007;87.82;
21007;2007;97.86;
21008;2007;86.04;
21009;2007;69.58;
21010;2007;89.08;
21011;2007;103.32;
21012;2007;112.91;
21013;2007;99.49;
21014;2007;109.34;
21015;2007;112.69;
21016;2007;82.45;
21017;2007;79.36;
