NIS code/code NIS;Jaar/Année;woninginbraak (strikt)/cambri. ds habitation (strict);
73009;2011;47;
73022;2011;46;
73028;2011;0;
73032;2011;40;
73040;2011;25;
73042;2011;138;
73066;2011;79;
73083;2011;160;
73098;2011;33;
73107;2011;181;
73109;2011;31;
81001;2011;185;
81003;2011;7;
81004;2011;104;
81013;2011;5;
81015;2011;33;
82003;2011;89;
82005;2011;25;
82009;2011;7;
82014;2011;71;
82032;2011;43;
82036;2011;32;
82037;2011;25;
82038;2011;10;
83012;2011;91;
83013;2011;20;
83028;2011;44;
83031;2011;29;
83034;2011;83;
83040;2011;38;
83044;2011;16;
83049;2011;5;
83055;2011;58;
84009;2011;39;
84010;2011;20;
84016;2011;5;
84029;2011;5;
84033;2011;29;
84035;2011;17;
84043;2011;34;
84050;2011;3;
84059;2011;15;
84068;2011;15;
84075;2011;21;
84077;2011;44;
85007;2011;10;
85009;2011;10;
85011;2011;19;
85024;2011;10;
85026;2011;21;
85034;2011;12;
85039;2011;6;
85045;2011;55;
85046;2011;38;
85047;2011;8;
91005;2011;33;
91013;2011;41;
91015;2011;16;
91030;2011;104;
91034;2011;51;
91054;2011;13;
91059;2011;38;
91064;2011;27;
91072;2011;43;
91103;2011;31;
91114;2011;64;
91120;2011;48;
91141;2011;58;
91142;2011;30;
91143;2011;19;
92003;2011;114;
92006;2011;74;
92035;2011;98;
92045;2011;62;
92048;2011;48;
92054;2011;84;
92087;2011;76;
92094;2011;752;
92097;2011;17;
92101;2011;104;
92114;2011;54;
92137;2011;173;
92138;2011;80;
92140;2011;105;
92141;2011;64;
92142;2011;143;
93010;2011;23;
93014;2011;69;
93018;2011;7;
93022;2011;47;
93056;2011;58;
93088;2011;149;
93090;2011;22;
11001;2012;78;
11002;2012;4685;
11004;2012;126;
11005;2012;87;
11007;2012;86;
11008;2012;306;
11009;2012;180;
11013;2012;222;
11016;2012;113;
11018;2012;58;
11021;2012;90;
11022;2012;108;
11023;2012;206;
11024;2012;151;
11025;2012;32;
11029;2012;214;
11030;2012;28;
11035;2012;200;
11037;2012;94;
11038;2012;31;
11039;2012;175;
11040;2012;221;
11044;2012;69;
11050;2012;119;
11052;2012;152;
11053;2012;75;
11054;2012;61;
11055;2012;124;
11056;2012;131;
11057;2012;56;
12002;2012;39;
12005;2012;73;
12007;2012;80;
12009;2012;92;
12014;2012;126;
12021;2012;187;
12025;2012;453;
12026;2012;72;
12029;2012;63;
12030;2012;75;
12034;2012;14;
12035;2012;99;
12040;2012;131;
13001;2012;45;
13002;2012;9;
13003;2012;96;
13004;2012;45;
13006;2012;23;
13008;2012;136;
13010;2012;49;
13011;2012;89;
13012;2012;25;
13013;2012;48;
13014;2012;119;
13016;2012;26;
13017;2012;65;
13019;2012;100;
13021;2012;32;
13023;2012;23;
13025;2012;137;
13029;2012;37;
13031;2012;32;
13035;2012;59;
13036;2012;59;
13037;2012;27;
13040;2012;163;
13044;2012;22;
13046;2012;52;
13049;2012;76;
13053;2012;45;
21001;2012;1041;
21002;2012;233;
21003;2012;220;
21004;2012;1845;
21005;2012;352;
21006;2012;207;
21007;2012;466;
21008;2012;254;
21009;2012;929;
21010;2012;376;
21011;2012;176;
21012;2012;716;
21013;2012;636;
21014;2012;150;
21015;2012;803;
21016;2012;949;
21017;2012;198;
21018;2012;330;
21019;2012;295;
21020;2012;0;
23002;2012;276;
23003;2012;226;
23009;2012;9;
23016;2012;393;
23023;2012;26;
23024;2012;27;
23025;2012;271;
23027;2012;236;
23032;2012;61;
23033;2012;91;
23038;2012;47;
23039;2012;28;
23044;2012;39;
23045;2012;39;
23047;2012;96;
23050;2012;171;
23052;2012;69;
23060;2012;57;
23062;2012;181;
23064;2012;15;
23077;2012;271;
23081;2012;64;
23086;2012;99;
23088;2012;312;
23094;2012;322;
23095;2012;0;
23096;2012;180;
23097;2012;47;
23098;2012;59;
23099;2012;133;
23100;2012;54;
23101;2012;177;
23102;2012;152;
23103;2012;118;
23104;2012;54;
23105;2012;79;
24001;2012;115;
24007;2012;39;
24008;2012;27;
24009;2012;52;
24011;2012;44;
24014;2012;59;
24016;2012;39;
24020;2012;90;
24028;2012;8;
24033;2012;41;
24038;2012;105;
24041;2012;23;
24043;2012;48;
24045;2012;25;
24048;2012;41;
24054;2012;13;
24055;2012;134;
24059;2012;74;
24062;2012;501;
24066;2012;20;
24086;2012;37;
24094;2012;54;
24104;2012;155;
24107;2012;139;
24109;2012;19;
24130;2012;12;
24133;2012;13;
24134;2012;72;
24135;2012;43;
24137;2012;10;
25005;2012;26;
25014;2012;394;
25015;2012;161;
25018;2012;139;
25023;2012;42;
25031;2012;79;
25037;2012;57;
25043;2012;26;
25044;2012;60;
25048;2012;70;
25050;2012;51;
25068;2012;47;
25072;2012;187;
25084;2012;67;
25091;2012;179;
25105;2012;118;
25107;2012;67;
25110;2012;423;
25112;2012;221;
25117;2012;52;
25118;2012;13;
25119;2012;244;
25120;2012;40;
25121;2012;267;
25122;2012;26;
25123;2012;48;
25124;2012;80;
31003;2012;54;
31004;2012;65;
31005;2012;420;
31006;2012;41;
31012;2012;65;
31022;2012;96;
31033;2012;51;
31040;2012;96;
31042;2012;12;
31043;2012;173;
32003;2012;42;
32006;2012;26;
32010;2012;23;
32011;2012;22;
32030;2012;2;
33011;2012;94;
33016;2012;0;
33021;2012;55;
33029;2012;50;
33037;2012;32;
33039;2012;30;
33040;2012;19;
33041;2012;3;
34002;2012;39;
34003;2012;21;
34009;2012;31;
34013;2012;101;
34022;2012;404;
34023;2012;34;
34025;2012;18;
34027;2012;178;
34040;2012;146;
34041;2012;87;
34042;2012;64;
34043;2012;14;
35002;2012;65;
35005;2012;46;
35006;2012;57;
35011;2012;69;
35013;2012;353;
35014;2012;54;
35029;2012;62;
36006;2012;33;
36007;2012;20;
36008;2012;83;
36010;2012;23;
36011;2012;32;
36012;2012;32;
36015;2012;160;
36019;2012;23;
37002;2012;19;
37007;2012;9;
37010;2012;8;
37011;2012;19;
37012;2012;15;
37015;2012;62;
37017;2012;19;
37018;2012;49;
37020;2012;23;
38002;2012;11;
38008;2012;33;
38014;2012;92;
38016;2012;35;
38025;2012;20;
41002;2012;326;
41011;2012;79;
41018;2012;89;
41024;2012;65;
41027;2012;49;
41034;2012;59;
41048;2012;125;
41063;2012;26;
41081;2012;49;
41082;2012;117;
42003;2012;34;
42004;2012;28;
42006;2012;104;
42008;2012;59;
42010;2012;79;
42011;2012;34;
42023;2012;88;
42025;2012;132;
42026;2012;32;
42028;2012;55;
43002;2012;34;
43005;2012;66;
43007;2012;12;
43010;2012;51;
43014;2012;13;
43018;2012;38;
44001;2012;111;
44011;2012;109;
44012;2012;67;
44013;2012;82;
44019;2012;121;
44020;2012;26;
44021;2012;2283;
44029;2012;24;
44034;2012;78;
44036;2012;29;
44040;2012;72;
44043;2012;107;
44045;2012;22;
44048;2012;70;
44049;2012;37;
44052;2012;41;
44064;2012;79;
44072;2012;21;
44073;2012;15;
44080;2012;21;
44081;2012;46;
45017;2012;52;
45035;2012;89;
45041;2012;60;
45057;2012;20;
45059;2012;29;
45060;2012;26;
45061;2012;19;
45062;2012;2;
45063;2012;12;
45064;2012;25;
45065;2012;18;
46003;2012;151;
46013;2012;64;
46014;2012;197;
46020;2012;72;
46021;2012;317;
46024;2012;73;
46025;2012;94;
51004;2012;168;
51008;2012;89;
51009;2012;77;
51012;2012;11;
51014;2012;17;
51017;2012;16;
51019;2012;13;
51065;2012;52;
52010;2012;178;
52011;2012;3544;
52012;2012;350;
52015;2012;581;
52018;2012;123;
52021;2012;165;
52022;2012;183;
52025;2012;122;
52043;2012;271;
52048;2012;124;
52055;2012;227;
52063;2012;115;
52074;2012;89;
52075;2012;75;
53014;2012;152;
53020;2012;107;
53028;2012;114;
53039;2012;59;
53044;2012;95;
53046;2012;25;
53053;2012;1192;
53065;2012;96;
53068;2012;86;
53070;2012;227;
53082;2012;154;
53083;2012;58;
53084;2012;61;
54007;2012;390;
54010;2012;100;
55004;2012;140;
55010;2012;146;
55022;2012;623;
55023;2012;110;
55035;2012;100;
55039;2012;120;
55040;2012;183;
55050;2012;84;
56001;2012;98;
56005;2012;56;
56011;2012;281;
56016;2012;78;
56022;2012;93;
56029;2012;80;
56044;2012;48;
56049;2012;31;
56051;2012;53;
56078;2012;153;
56085;2012;78;
56086;2012;108;
56087;2012;156;
56088;2012;38;
57003;2012;59;
57018;2012;18;
57027;2012;81;
57062;2012;31;
57064;2012;116;
57072;2012;21;
57081;2012;529;
57093;2012;51;
57094;2012;90;
57095;2012;27;
61003;2012;99;
61010;2012;18;
61012;2012;11;
61019;2012;66;
61024;2012;53;
61028;2012;63;
61031;2012;173;
61039;2012;23;
61041;2012;20;
61043;2012;71;
61048;2012;10;
61063;2012;41;
61068;2012;87;
61072;2012;120;
61079;2012;15;
61080;2012;76;
61081;2012;25;
62003;2012;386;
62006;2012;89;
62009;2012;86;
62011;2012;64;
62015;2012;106;
62022;2012;137;
62026;2012;30;
62027;2012;60;
62032;2012;89;
62038;2012;139;
62051;2012;504;
62060;2012;143;
62063;2012;3234;
62079;2012;227;
62093;2012;398;
62096;2012;889;
62099;2012;139;
62100;2012;161;
62108;2012;172;
62118;2012;297;
62119;2012;152;
62120;2012;272;
62121;2012;189;
62122;2012;64;
63001;2012;19;
63003;2012;16;
63004;2012;25;
63012;2012;6;
63013;2012;12;
63020;2012;169;
63023;2012;64;
63035;2012;110;
63038;2012;49;
63040;2012;38;
63045;2012;20;
63046;2012;46;
63048;2012;37;
63049;2012;36;
63057;2012;30;
63058;2012;72;
63061;2012;53;
63067;2012;33;
63072;2012;55;
63073;2012;31;
63075;2012;18;
63076;2012;103;
63079;2012;513;
63080;2012;25;
63084;2012;83;
63086;2012;26;
63087;2012;27;
63088;2012;47;
63089;2012;47;
64008;2012;36;
64015;2012;30;
64021;2012;31;
64023;2012;18;
64025;2012;50;
64029;2012;16;
64034;2012;65;
64047;2012;15;
64056;2012;27;
64063;2012;28;
64065;2012;85;
64074;2012;109;
64075;2012;9;
64076;2012;25;
71002;2012;42;
71004;2012;162;
71011;2012;86;
71016;2012;360;
71017;2012;62;
71020;2012;32;
71022;2012;435;
71024;2012;33;
71034;2012;67;
71037;2012;54;
71045;2012;19;
71047;2012;37;
71053;2012;139;
71057;2012;69;
71066;2012;113;
71067;2012;32;
71069;2012;60;
71070;2012;142;
72003;2012;77;
72004;2012;63;
72018;2012;84;
72020;2012;157;
72021;2012;130;
72025;2012;68;
72029;2012;53;
72030;2012;53;
72037;2012;56;
72038;2012;49;
72039;2012;134;
72040;2012;71;
72041;2012;84;
73001;2012;75;
73006;2012;92;
73009;2012;51;
73022;2012;45;
73028;2012;2;
73032;2012;31;
73040;2012;43;
73042;2012;148;
73066;2012;69;
73083;2012;131;
73098;2012;25;
73107;2012;233;
73109;2012;26;
81001;2012;141;
81003;2012;9;
81004;2012;141;
81013;2012;5;
81015;2012;29;
82003;2012;100;
82005;2012;12;
82009;2012;6;
82014;2012;51;
82032;2012;43;
82036;2012;17;
82037;2012;29;
82038;2012;3;
83012;2012;105;
83013;2012;17;
83028;2012;34;
83031;2012;24;
83034;2012;103;
83040;2012;28;
83044;2012;9;
83049;2012;4;
83055;2012;41;
84009;2012;25;
84010;2012;16;
84016;2012;4;
84029;2012;12;
84033;2012;18;
84035;2012;23;
84043;2012;29;
84050;2012;12;
84059;2012;24;
84068;2012;22;
84075;2012;34;
84077;2012;49;
85007;2012;12;
85009;2012;11;
85011;2012;21;
85024;2012;11;
85026;2012;34;
85034;2012;18;
85039;2012;9;
85045;2012;57;
85046;2012;42;
85047;2012;8;
91005;2012;40;
91013;2012;22;
91015;2012;6;
91030;2012;90;
91034;2012;63;
91054;2012;11;
91059;2012;37;
91064;2012;19;
91072;2012;30;
91103;2012;22;
91114;2012;80;
91120;2012;33;
91141;2012;81;
91142;2012;33;
91143;2012;19;
92003;2012;184;
92006;2012;59;
92035;2012;91;
92045;2012;49;
92048;2012;67;
92054;2012;70;
92087;2012;97;
92094;2012;881;
92097;2012;23;
92101;2012;66;
92114;2012;79;
92137;2012;204;
92138;2012;70;
92140;2012;151;
92141;2012;55;
92142;2012;139;
93010;2012;32;
93014;2012;124;
93018;2012;8;
93022;2012;72;
93056;2012;78;
93088;2012;145;
93090;2012;53;
11001;2013;98;
11002;2013;3767;
11004;2013;87;
11005;2013;82;
11007;2013;94;
11008;2013;176;
11009;2013;150;
11013;2013;168;
11016;2013;101;
11018;2013;47;
11021;2013;71;
11022;2013;105;
11023;2013;136;
11024;2013;124;
11025;2013;31;
11029;2013;166;
11030;2013;36;
11035;2013;205;
11037;2013;139;
11038;2013;32;
11039;2013;187;
11040;2013;165;
11044;2013;90;
11050;2013;71;
11052;2013;104;
11053;2013;85;
11054;2013;102;
11055;2013;68;
11056;2013;75;
11057;2013;64;
12002;2013;45;
12005;2013;40;
12007;2013;56;
12009;2013;96;
12014;2013;137;
12021;2013;189;
12025;2013;459;
12026;2013;83;
12029;2013;63;
12030;2013;108;
12034;2013;13;
12035;2013;109;
12040;2013;138;
13001;2013;38;
13002;2013;12;
13003;2013;57;
13004;2013;70;
13006;2013;24;
13008;2013;143;
13010;2013;49;
13011;2013;103;
13012;2013;28;
13013;2013;51;
13014;2013;110;
13016;2013;19;
13017;2013;90;
13019;2013;97;
13021;2013;36;
13023;2013;34;
13025;2013;116;
13029;2013;54;
13031;2013;46;
13035;2013;50;
13036;2013;48;
13037;2013;27;
13040;2013;129;
13044;2013;25;
13046;2013;34;
13049;2013;71;
13053;2013;70;
21001;2013;814;
21002;2013;260;
21003;2013;333;
21004;2013;1574;
21005;2013;290;
21006;2013;247;
21007;2013;442;
21008;2013;227;
21009;2013;851;
21010;2013;381;
21011;2013;198;
21012;2013;611;
21013;2013;432;
21014;2013;89;
21015;2013;710;
21016;2013;845;
21017;2013;245;
21018;2013;391;
21019;2013;300;
21020;2013;0;
23002;2013;369;
23003;2013;239;
23009;2013;23;
23016;2013;499;
23023;2013;27;
23024;2013;23;
23025;2013;298;
23027;2013;367;
23032;2013;34;
23033;2013;100;
23038;2013;45;
23039;2013;37;
23044;2013;24;
23045;2013;69;
23047;2013;188;
23050;2013;162;
23052;2013;86;
23060;2013;47;
23062;2013;198;
23064;2013;18;
23077;2013;245;
23081;2013;104;
23086;2013;169;
23088;2013;283;
23094;2013;469;
23095;2013;0;
23096;2013;198;
23097;2013;70;
23098;2013;81;
23099;2013;154;
23100;2013;78;
23101;2013;148;
23102;2013;248;
23103;2013;115;
23104;2013;74;
23105;2013;131;
24001;2013;98;
24007;2013;27;
24008;2013;54;
24009;2013;48;
24011;2013;40;
24014;2013;55;
24016;2013;51;
24020;2013;98;
24028;2013;13;
24033;2013;37;
24038;2013;103;
24041;2013;25;
24043;2013;62;
24045;2013;26;
24048;2013;31;
24054;2013;17;
24055;2013;155;
24059;2013;83;
24062;2013;679;
24066;2013;28;
24086;2013;78;
24094;2013;99;
24104;2013;139;
24107;2013;157;
24109;2013;31;
24130;2013;22;
24133;2013;21;
24134;2013;88;
24135;2013;64;
24137;2013;10;
25005;2013;27;
25014;2013;351;
25015;2013;118;
25018;2013;81;
25023;2013;64;
25031;2013;103;
25037;2013;47;
25043;2013;37;
25044;2013;56;
25048;2013;91;
25050;2013;75;
25068;2013;28;
25072;2013;212;
25084;2013;53;
25091;2013;214;
25105;2013;159;
25107;2013;71;
25110;2013;272;
25112;2013;254;
25117;2013;27;
25118;2013;26;
25119;2013;155;
25120;2013;42;
25121;2013;283;
25122;2013;33;
25123;2013;83;
25124;2013;86;
31003;2013;100;
31004;2013;60;
31005;2013;459;
31006;2013;50;
31012;2013;43;
31022;2013;98;
31033;2013;48;
31040;2013;78;
31042;2013;10;
31043;2013;200;
32003;2013;49;
32006;2013;14;
32010;2013;19;
32011;2013;18;
32030;2013;2;
33011;2013;62;
33016;2013;4;
33021;2013;36;
33029;2013;72;
33037;2013;25;
33039;2013;24;
33040;2013;11;
33041;2013;7;
34002;2013;67;
34003;2013;21;
34009;2013;37;
34013;2013;76;
34022;2013;343;
34023;2013;29;
34025;2013;17;
34027;2013;146;
34040;2013;127;
34041;2013;147;
34042;2013;99;
34043;2013;13;
35002;2013;38;
35005;2013;42;
35006;2013;20;
35011;2013;100;
35013;2013;270;
35014;2013;25;
35029;2013;56;
36006;2013;22;
36007;2013;33;
36008;2013;110;
36010;2013;40;
36011;2013;27;
36012;2013;30;
36015;2013;221;
36019;2013;24;
37002;2013;7;
37007;2013;16;
37010;2013;12;
37011;2013;8;
37012;2013;22;
37015;2013;42;
37017;2013;18;
37018;2013;52;
37020;2013;53;
38002;2013;8;
38008;2013;54;
38014;2013;102;
38016;2013;33;
38025;2013;27;
41002;2013;352;
41011;2013;68;
41018;2013;75;
41024;2013;43;
41027;2013;59;
41034;2013;59;
41048;2013;134;
41063;2013;38;
41081;2013;46;
41082;2013;137;
42003;2013;45;
42004;2013;23;
42006;2013;95;
42008;2013;41;
42010;2013;62;
42011;2013;55;
42023;2013;98;
42025;2013;125;
42026;2013;31;
42028;2013;39;
43002;2013;26;
43005;2013;55;
43007;2013;51;
43010;2013;55;
43014;2013;15;
43018;2013;45;
44001;2013;112;
44011;2013;111;
44012;2013;64;
44013;2013;128;
44019;2013;86;
44020;2013;45;
44021;2013;2024;
44029;2013;32;
44034;2013;77;
44036;2013;21;
44040;2013;96;
44043;2013;113;
44045;2013;15;
44048;2013;75;
44049;2013;74;
44052;2013;68;
44064;2013;100;
44072;2013;18;
44073;2013;23;
44080;2013;25;
44081;2013;54;
45017;2013;75;
45035;2013;91;
45041;2013;116;
45057;2013;26;
45059;2013;39;
45060;2013;25;
45061;2013;50;
45062;2013;2;
45063;2013;14;
45064;2013;22;
45065;2013;9;
46003;2013;218;
46013;2013;60;
46014;2013;153;
46020;2013;97;
46021;2013;308;
46024;2013;132;
46025;2013;141;
51004;2013;204;
51008;2013;91;
51009;2013;102;
51012;2013;12;
51014;2013;15;
51017;2013;26;
51019;2013;12;
51065;2013;83;
52010;2013;129;
52011;2013;3689;
52012;2013;288;
52015;2013;483;
52018;2013;120;
52021;2013;184;
52022;2013;190;
52025;2013;116;
52043;2013;242;
52048;2013;142;
52055;2013;204;
52063;2013;153;
52074;2013;59;
52075;2013;99;
53014;2013;138;
53020;2013;86;
53028;2013;139;
53039;2013;57;
53044;2013;119;
53046;2013;43;
53053;2013;1385;
53065;2013;136;
53068;2013;61;
53070;2013;283;
53082;2013;151;
53083;2013;42;
53084;2013;88;
54007;2013;446;
54010;2013;71;
55004;2013;120;
55010;2013;90;
55022;2013;602;
55023;2013;99;
55035;2013;127;
55039;2013;61;
55040;2013;197;
55050;2013;78;
56001;2013;96;
56005;2013;86;
56011;2013;230;
56016;2013;68;
56022;2013;72;
56029;2013;37;
56044;2013;71;
56049;2013;21;
56051;2013;54;
56078;2013;160;
56085;2013;54;
56086;2013;86;
56087;2013;123;
56088;2013;36;
57003;2013;61;
57018;2013;33;
57027;2013;104;
57062;2013;35;
57064;2013;128;
57072;2013;15;
57081;2013;505;
57093;2013;44;
57094;2013;58;
57095;2013;24;
61003;2013;127;
61010;2013;28;
61012;2013;29;
61019;2013;49;
61024;2013;36;
61028;2013;96;
61031;2013;169;
61039;2013;44;
61041;2013;39;
61043;2013;74;
61048;2013;28;
61063;2013;51;
61068;2013;93;
61072;2013;172;
61079;2013;68;
61080;2013;76;
61081;2013;28;
62003;2013;412;
62006;2013;118;
62009;2013;92;
62011;2013;91;
62015;2013;133;
62022;2013;213;
62026;2013;20;
62027;2013;65;
62032;2013;197;
62038;2013;180;
62051;2013;533;
62060;2013;164;
62063;2013;3007;
62079;2013;310;
62093;2013;388;
62096;2013;1021;
62099;2013;159;
62100;2013;169;
62108;2013;200;
62118;2013;407;
62119;2013;159;
62120;2013;367;
62121;2013;198;
62122;2013;69;
63001;2013;15;
63003;2013;34;
63004;2013;28;
63012;2013;7;
63013;2013;18;
63020;2013;125;
63023;2013;70;
63035;2013;152;
63038;2013;46;
63040;2013;34;
63045;2013;24;
63046;2013;41;
63048;2013;51;
63049;2013;66;
63057;2013;33;
63058;2013;71;
63061;2013;75;
63067;2013;41;
63072;2013;55;
63073;2013;22;
63075;2013;22;
63076;2013;106;
63079;2013;376;
63080;2013;24;
63084;2013;42;
63086;2013;21;
63087;2013;10;
63088;2013;43;
63089;2013;50;
64008;2013;27;
64015;2013;42;
64021;2013;71;
64023;2013;43;
64025;2013;49;
64029;2013;43;
64034;2013;103;
64047;2013;28;
64056;2013;58;
64063;2013;47;
64065;2013;96;
64074;2013;95;
64075;2013;11;
64076;2013;32;
71002;2013;30;
71004;2013;170;
71011;2013;61;
71016;2013;255;
71017;2013;58;
71020;2013;58;
71022;2013;363;
71024;2013;50;
71034;2013;50;
71037;2013;108;
71045;2013;34;
71047;2013;29;
71053;2013;177;
71057;2013;48;
71066;2013;84;
71067;2013;30;
71069;2013;63;
71070;2013;121;
72003;2013;33;
72004;2013;37;
72018;2013;13;
72020;2013;138;
72021;2013;63;
72025;2013;59;
72029;2013;60;
72030;2013;39;
72037;2013;58;
72038;2013;50;
72039;2013;109;
72040;2013;55;
72041;2013;70;
73001;2013;37;
73006;2013;85;
73009;2013;57;
73022;2013;45;
73028;2013;0;
73032;2013;42;
73040;2013;27;
73042;2013;185;
73066;2013;72;
73083;2013;157;
73098;2013;27;
73107;2013;209;
73109;2013;18;
81001;2013;140;
81003;2013;10;
81004;2013;107;
81013;2013;9;
81015;2013;33;
82003;2013;90;
82005;2013;9;
82009;2013;15;
82014;2013;34;
82032;2013;41;
82036;2013;20;
82037;2013;34;
82038;2013;5;
83012;2013;92;
83013;2013;24;
83028;2013;23;
83031;2013;13;
83034;2013;94;
83040;2013;32;
83044;2013;11;
83049;2013;8;
83055;2013;53;
84009;2013;22;
84010;2013;22;
84016;2013;2;
84029;2013;6;
84033;2013;24;
84035;2013;45;
84043;2013;43;
84050;2013;24;
84059;2013;18;
84068;2013;31;
84075;2013;20;
84077;2013;47;
85007;2013;9;
85009;2013;13;
85011;2013;20;
85024;2013;5;
85026;2013;28;
85034;2013;15;
85039;2013;8;
85045;2013;74;
85046;2013;56;
85047;2013;15;
91005;2013;41;
91013;2013;31;
91015;2013;17;
91030;2013;74;
91034;2013;54;
91054;2013;15;
91059;2013;34;
91064;2013;45;
91072;2013;59;
91103;2013;25;
91114;2013;100;
91120;2013;42;
91141;2013;59;
91142;2013;21;
91143;2013;20;
92003;2013;146;
92006;2013;72;
92035;2013;124;
92045;2013;71;
92048;2013;53;
92054;2013;39;
92087;2013;99;
92094;2013;918;
92097;2013;21;
92101;2013;69;
92114;2013;58;
92137;2013;236;
92138;2013;121;
92140;2013;192;
92141;2013;94;
92142;2013;151;
93010;2013;40;
93014;2013;97;
93018;2013;10;
93022;2013;82;
93056;2013;93;
93088;2013;139;
93090;2013;40;
11001;2014;67;
11002;2014;3909;
11004;2014;71;
11005;2014;66;
11007;2014;49;
11008;2014;165;
11009;2014;123;
11013;2014;200;
11016;2014;77;
11018;2014;51;
11021;2014;102;
11022;2014;57;
11023;2014;83;
11024;2014;93;
11025;2014;32;
11029;2014;186;
11030;2014;29;
11035;2014;148;
11037;2014;111;
11038;2014;22;
11039;2014;112;
11040;2014;163;
11044;2014;77;
11050;2014;126;
11052;2014;85;
11053;2014;61;
11054;2014;101;
11055;2014;80;
11056;2014;84;
11057;2014;47;
12002;2014;34;
12005;2014;50;
12007;2014;42;
12009;2014;66;
12014;2014;177;
12021;2014;135;
12025;2014;345;
12026;2014;91;
12029;2014;61;
12030;2014;82;
12034;2014;17;
12035;2014;73;
12040;2014;120;
13001;2014;56;
13002;2014;12;
13003;2014;107;
13004;2014;44;
13006;2014;22;
13008;2014;212;
13010;2014;77;
13011;2014;81;
13012;2014;38;
13013;2014;49;
13014;2014;138;
13016;2014;29;
13017;2014;49;
13019;2014;74;
13021;2014;55;
13023;2014;29;
13025;2014;136;
13029;2014;47;
13031;2014;37;
13035;2014;41;
13036;2014;56;
13037;2014;30;
13040;2014;132;
13044;2014;34;
13046;2014;27;
13049;2014;80;
13053;2014;82;
21001;2014;595;
21002;2014;350;
21003;2014;212;
21004;2014;1573;
21005;2014;320;
21006;2014;337;
21007;2014;299;
21008;2014;180;
21009;2014;698;
21010;2014;494;
21011;2014;133;
21012;2014;593;
21013;2014;312;
21014;2014;98;
21015;2014;739;
21016;2014;819;
21017;2014;328;
21018;2014;445;
21019;2014;321;
21020;2014;0;
23002;2014;291;
23003;2014;221;
23009;2014;24;
23016;2014;416;
23023;2014;31;
23024;2014;32;
23025;2014;331;
23027;2014;257;
23032;2014;47;
23033;2014;69;
23038;2014;61;
23039;2014;32;
23044;2014;35;
23045;2014;86;
23047;2014;111;
23050;2014;133;
23052;2014;72;
23060;2014;60;
23062;2014;159;
23064;2014;25;
23077;2014;323;
23081;2014;126;
23086;2014;160;
23088;2014;243;
23094;2014;314;
23095;2014;0;
23096;2014;119;
23097;2014;75;
23098;2014;79;
23099;2014;155;
23100;2014;68;
23101;2014;181;
23102;2014;164;
23103;2014;115;
23104;2014;83;
23105;2014;99;
24001;2014;104;
24007;2014;37;
24008;2014;26;
24009;2014;64;
24011;2014;30;
24014;2014;40;
24016;2014;24;
24020;2014;127;
24028;2014;15;
24033;2014;26;
24038;2014;140;
24041;2014;18;
24043;2014;71;
24045;2014;36;
24048;2014;57;
24054;2014;18;
24055;2014;112;
24059;2014;80;
24062;2014;823;
24066;2014;50;
24086;2014;56;
24094;2014;88;
24104;2014;139;
24107;2014;127;
24109;2014;49;
24130;2014;49;
24133;2014;24;
24134;2014;73;
24135;2014;42;
24137;2014;12;
25005;2014;31;
25014;2014;334;
25015;2014;109;
25018;2014;81;
25023;2014;70;
25031;2014;106;
25037;2014;53;
25043;2014;26;
25044;2014;62;
25048;2014;47;
25050;2014;68;
25068;2014;16;
25072;2014;148;
25084;2014;53;
25091;2014;268;
25105;2014;171;
25107;2014;75;
25110;2014;226;
25112;2014;178;
25117;2014;28;
25118;2014;15;
25119;2014;143;
25120;2014;34;
25121;2014;239;
25122;2014;15;
25123;2014;93;
25124;2014;27;
31003;2014;103;
31004;2014;42;
31005;2014;448;
31006;2014;42;
31012;2014;41;
31022;2014;88;
31033;2014;55;
31040;2014;76;
31042;2014;17;
31043;2014;182;
32003;2014;50;
32006;2014;15;
32010;2014;18;
32011;2014;42;
32030;2014;5;
33011;2014;81;
33016;2014;2;
33021;2014;28;
33029;2014;53;
33037;2014;43;
33039;2014;29;
33040;2014;13;
33041;2014;9;
34002;2014;57;
34003;2014;12;
34009;2014;52;
34013;2014;60;
34022;2014;285;
34023;2014;49;
34025;2014;20;
34027;2014;244;
34040;2014;111;
34041;2014;132;
34042;2014;79;
34043;2014;13;
35002;2014;34;
35005;2014;41;
35006;2014;37;
35011;2014;67;
35013;2014;240;
35014;2014;33;
35029;2014;64;
36006;2014;44;
36007;2014;24;
36008;2014;79;
36010;2014;16;
36011;2014;16;
36012;2014;34;
36015;2014;211;
36019;2014;21;
37002;2014;12;
37007;2014;16;
37010;2014;11;
37011;2014;17;
37012;2014;18;
37015;2014;45;
37017;2014;11;
37018;2014;56;
37020;2014;33;
38002;2014;13;
38008;2014;42;
38014;2014;104;
38016;2014;56;
38025;2014;42;
41002;2014;299;
41011;2014;84;
41018;2014;90;
41024;2014;48;
41027;2014;52;
41034;2014;53;
41048;2014;126;
41063;2014;22;
41081;2014;50;
41082;2014;109;
42003;2014;22;
42004;2014;54;
42006;2014;149;
42008;2014;56;
42010;2014;53;
42011;2014;64;
42023;2014;88;
42025;2014;87;
42026;2014;51;
42028;2014;54;
43002;2014;34;
43005;2014;76;
43007;2014;25;
43010;2014;90;
43014;2014;10;
43018;2014;46;
