NIS code/code NIS;Jaar/Année;autodiefstal/vol de voiture;
92035;2010;12;
92045;2010;1;
92048;2010;13;
92054;2010;2;
92087;2010;8;
92094;2010;144;
92097;2010;5;
92101;2010;4;
92114;2010;10;
92137;2010;58;
92138;2010;8;
92140;2010;23;
92141;2010;9;
92142;2010;25;
93010;2010;4;
93014;2010;29;
93018;2010;2;
93022;2010;8;
93056;2010;10;
93088;2010;22;
93090;2010;4;
11001;2011;16;
11002;2011;940;
11004;2011;3;
11005;2011;14;
11007;2011;7;
11008;2011;11;
11009;2011;9;
11013;2011;5;
11016;2011;6;
11018;2011;4;
11021;2011;5;
11022;2011;9;
11023;2011;11;
11024;2011;12;
11025;2011;1;
11029;2011;21;
11030;2011;4;
11035;2011;10;
11037;2011;9;
11038;2011;0;
11039;2011;8;
11040;2011;29;
11044;2011;7;
11050;2011;13;
11052;2011;16;
11053;2011;12;
11054;2011;4;
11055;2011;7;
11056;2011;16;
11057;2011;6;
12002;2011;3;
12005;2011;5;
12007;2011;4;
12009;2011;5;
12014;2011;13;
12021;2011;11;
12025;2011;49;
12026;2011;9;
12029;2011;3;
12030;2011;6;
12034;2011;5;
12035;2011;12;
12040;2011;18;
13001;2011;10;
13002;2011;4;
13003;2011;5;
13004;2011;13;
13006;2011;6;
13008;2011;17;
13010;2011;7;
13011;2011;13;
13012;2011;1;
13013;2011;3;
13014;2011;15;
13016;2011;2;
13017;2011;9;
13019;2011;10;
13021;2011;4;
13023;2011;7;
13025;2011;13;
13029;2011;8;
13031;2011;4;
13035;2011;23;
13036;2011;6;
13037;2011;9;
13040;2011;26;
13044;2011;3;
13046;2011;4;
13049;2011;6;
13053;2011;6;
21001;2011;358;
21002;2011;34;
21003;2011;49;
21004;2011;547;
21005;2011;52;
21006;2011;62;
21007;2011;109;
21008;2011;53;
21009;2011;213;
21010;2011;93;
21011;2011;42;
21012;2011;259;
21013;2011;116;
21014;2011;46;
21015;2011;231;
21016;2011;137;
21017;2011;43;
21018;2011;68;
21019;2011;28;
21020;2011;0;
23002;2011;36;
23003;2011;14;
23009;2011;0;
23016;2011;31;
23023;2011;1;
23024;2011;3;
23025;2011;22;
23027;2011;17;
23032;2011;0;
23033;2011;5;
23038;2011;2;
23039;2011;2;
23044;2011;8;
23045;2011;6;
23047;2011;31;
23050;2011;8;
23052;2011;8;
23060;2011;3;
23062;2011;8;
23064;2011;1;
23077;2011;38;
23081;2011;6;
23086;2011;16;
23088;2011;60;
23094;2011;52;
23095;2011;2;
23096;2011;10;
23097;2011;4;
23098;2011;16;
23099;2011;15;
23100;2011;6;
23101;2011;8;
23102;2011;21;
23103;2011;11;
23104;2011;4;
23105;2011;9;
24001;2011;19;
24007;2011;2;
24008;2011;2;
24009;2011;5;
24011;2011;2;
24014;2011;2;
24016;2011;1;
24020;2011;24;
24028;2011;1;
24033;2011;1;
24038;2011;9;
24041;2011;3;
24043;2011;3;
24045;2011;5;
24048;2011;1;
24054;2011;0;
24055;2011;9;
24059;2011;14;
24062;2011;50;
24066;2011;1;
24086;2011;4;
24094;2011;3;
24104;2011;9;
24107;2011;18;
24109;2011;2;
24130;2011;6;
24133;2011;3;
24134;2011;3;
24135;2011;3;
24137;2011;1;
25005;2011;3;
25014;2011;42;
25015;2011;12;
25018;2011;5;
25023;2011;6;
25031;2011;5;
25037;2011;4;
25043;2011;1;
25044;2011;6;
25048;2011;13;
25050;2011;6;
25068;2011;3;
25072;2011;32;
25084;2011;1;
25091;2011;7;
25105;2011;14;
25107;2011;5;
25110;2011;32;
25112;2011;36;
25117;2011;5;
25118;2011;4;
25119;2011;11;
25120;2011;1;
25121;2011;38;
25122;2011;4;
25123;2011;11;
25124;2011;5;
31003;2011;2;
31004;2011;9;
31005;2011;39;
31006;2011;4;
31012;2011;4;
31022;2011;3;
31033;2011;6;
31040;2011;5;
31042;2011;0;
31043;2011;22;
32003;2011;1;
32006;2011;3;
32010;2011;0;
32011;2011;0;
32030;2011;0;
33011;2011;13;
33016;2011;0;
33021;2011;9;
33029;2011;14;
33037;2011;4;
33039;2011;4;
33040;2011;3;
33041;2011;0;
34002;2011;9;
34003;2011;8;
34009;2011;4;
34013;2011;16;
34022;2011;81;
34023;2011;4;
34025;2011;1;
34027;2011;54;
34040;2011;19;
34041;2011;17;
34042;2011;21;
34043;2011;2;
35002;2011;7;
35005;2011;7;
35006;2011;4;
35011;2011;11;
35013;2011;38;
35014;2011;6;
35029;2011;3;
36006;2011;5;
36007;2011;3;
36008;2011;12;
36010;2011;6;
36011;2011;1;
36012;2011;6;
36015;2011;37;
36019;2011;1;
37002;2011;1;
37007;2011;4;
37010;2011;1;
37011;2011;4;
37012;2011;0;
37015;2011;4;
37017;2011;4;
37018;2011;2;
37020;2011;3;
38002;2011;1;
38008;2011;19;
38014;2011;15;
38016;2011;3;
38025;2011;7;
41002;2011;39;
41011;2011;6;
41018;2011;13;
41024;2011;7;
41027;2011;6;
41034;2011;7;
41048;2011;20;
41063;2011;4;
41081;2011;5;
41082;2011;11;
42003;2011;3;
42004;2011;3;
42006;2011;18;
42008;2011;9;
42010;2011;2;
42011;2011;11;
42023;2011;4;
42025;2011;16;
42026;2011;2;
42028;2011;7;
43002;2011;3;
43005;2011;10;
43007;2011;1;
43010;2011;5;
43014;2011;1;
43018;2011;9;
44001;2011;8;
44011;2011;6;
44012;2011;1;
44013;2011;6;
44019;2011;6;
44020;2011;0;
44021;2011;253;
44029;2011;2;
44034;2011;2;
44036;2011;1;
44040;2011;4;
44043;2011;3;
44045;2011;4;
44048;2011;5;
44049;2011;3;
44052;2011;7;
44064;2011;3;
44072;2011;4;
44073;2011;1;
44080;2011;0;
44081;2011;7;
45017;2011;7;
45035;2011;12;
45041;2011;20;
45057;2011;1;
45059;2011;3;
45060;2011;6;
45061;2011;2;
45062;2011;0;
45063;2011;2;
45064;2011;3;
45065;2011;4;
46003;2011;56;
46013;2011;4;
46014;2011;25;
46020;2011;5;
46021;2011;43;
46024;2011;5;
46025;2011;13;
51004;2011;39;
51008;2011;13;
51009;2011;15;
51012;2011;4;
51014;2011;4;
51017;2011;0;
51019;2011;0;
51065;2011;4;
52010;2011;31;
52011;2011;756;
52012;2011;81;
52015;2011;79;
52018;2011;7;
52021;2011;22;
52022;2011;26;
52025;2011;15;
52043;2011;45;
52048;2011;26;
52055;2011;16;
52063;2011;25;
52074;2011;12;
52075;2011;8;
53014;2011;48;
53020;2011;14;
53028;2011;17;
53039;2011;10;
53044;2011;14;
53046;2011;0;
53053;2011;262;
53065;2011;40;
53068;2011;28;
53070;2011;38;
53082;2011;34;
53083;2011;4;
53084;2011;15;
54007;2011;227;
54010;2011;30;
55004;2011;24;
55010;2011;7;
55022;2011;171;
55023;2011;15;
55035;2011;16;
55039;2011;4;
55040;2011;26;
55050;2011;11;
56001;2011;14;
56005;2011;11;
56011;2011;41;
56016;2011;12;
56022;2011;32;
56029;2011;5;
56044;2011;6;
56049;2011;14;
56051;2011;9;
56078;2011;15;
56085;2011;7;
56086;2011;19;
56087;2011;42;
56088;2011;6;
57003;2011;10;
57018;2011;3;
57027;2011;27;
57062;2011;13;
57064;2011;18;
57072;2011;9;
57081;2011;152;
57093;2011;6;
57094;2011;10;
57095;2011;2;
61003;2011;18;
61010;2011;4;
61012;2011;4;
61019;2011;5;
61024;2011;1;
61028;2011;2;
61031;2011;39;
61039;2011;3;
61041;2011;3;
61043;2011;5;
61048;2011;4;
61063;2011;5;
61068;2011;8;
61072;2011;9;
61079;2011;0;
61080;2011;10;
61081;2011;1;
62003;2011;99;
62006;2011;19;
62009;2011;13;
62011;2011;11;
62015;2011;18;
62022;2011;18;
62026;2011;3;
62027;2011;6;
62032;2011;34;
62038;2011;22;
62051;2011;138;
62060;2011;17;
62063;2011;808;
62079;2011;30;
62093;2011;46;
62096;2011;190;
62099;2011;22;
62100;2011;17;
62108;2011;20;
62118;2011;55;
62119;2011;25;
62120;2011;80;
62121;2011;6;
62122;2011;19;
63001;2011;1;
63003;2011;6;
63004;2011;5;
63012;2011;1;
63013;2011;1;
63020;2011;16;
63023;2011;11;
63035;2011;20;
63038;2011;1;
63040;2011;6;
63045;2011;4;
63046;2011;6;
63048;2011;4;
63049;2011;2;
63057;2011;5;
63058;2011;6;
63061;2011;4;
63067;2011;5;
63072;2011;7;
63073;2011;6;
63075;2011;0;
63076;2011;7;
63079;2011;83;
63080;2011;3;
63084;2011;18;
63086;2011;1;
63087;2011;1;
63088;2011;13;
63089;2011;3;
64008;2011;2;
64015;2011;1;
64021;2011;6;
64023;2011;3;
64025;2011;6;
64029;2011;7;
64034;2011;18;
64047;2011;5;
64056;2011;6;
64063;2011;4;
64065;2011;14;
64074;2011;20;
64075;2011;3;
64076;2011;4;
71002;2011;5;
71004;2011;11;
71011;2011;16;
71016;2011;61;
71017;2011;4;
71020;2011;5;
71022;2011;81;
71024;2011;3;
71034;2011;5;
71037;2011;8;
71045;2011;3;
71047;2011;8;
71053;2011;33;
71057;2011;9;
71066;2011;16;
71067;2011;5;
71069;2011;2;
71070;2011;14;
72003;2011;6;
72004;2011;14;
72018;2011;9;
72020;2011;20;
72021;2011;23;
72025;2011;9;
72029;2011;17;
72030;2011;6;
72037;2011;13;
72038;2011;2;
72039;2011;29;
72040;2011;5;
72041;2011;15;
73001;2011;5;
73006;2011;17;
73009;2011;3;
73022;2011;10;
73028;2011;0;
73032;2011;4;
73040;2011;4;
73042;2011;18;
73066;2011;4;
73083;2011;22;
73098;2011;0;
73107;2011;63;
73109;2011;4;
81001;2011;41;
81003;2011;1;
81004;2011;39;
81013;2011;1;
81015;2011;14;
82003;2011;12;
82005;2011;2;
82009;2011;0;
82014;2011;6;
82032;2011;5;
82036;2011;7;
82037;2011;9;
82038;2011;2;
83012;2011;4;
83013;2011;2;
83028;2011;5;
83031;2011;8;
83034;2011;14;
83040;2011;1;
83044;2011;2;
83049;2011;0;
83055;2011;7;
84009;2011;7;
84010;2011;8;
84016;2011;0;
84029;2011;0;
84033;2011;3;
84035;2011;6;
84043;2011;4;
84050;2011;4;
84059;2011;4;
84068;2011;2;
84075;2011;2;
84077;2011;9;
85007;2011;2;
85009;2011;2;
85011;2011;7;
85024;2011;0;
85026;2011;11;
85034;2011;1;
85039;2011;0;
85045;2011;24;
85046;2011;6;
85047;2011;5;
91005;2011;1;
91013;2011;12;
91015;2011;1;
91030;2011;12;
91034;2011;10;
91054;2011;7;
91059;2011;5;
91064;2011;2;
91072;2011;3;
91103;2011;2;
91114;2011;9;
91120;2011;5;
91141;2011;5;
91142;2011;8;
91143;2011;3;
92003;2011;30;
92006;2011;9;
92035;2011;13;
92045;2011;4;
92048;2011;10;
92054;2011;11;
92087;2011;8;
92094;2011;151;
92097;2011;3;
92101;2011;11;
92114;2011;17;
92137;2011;29;
92138;2011;16;
92140;2011;17;
92141;2011;10;
92142;2011;28;
93010;2011;8;
93014;2011;15;
93018;2011;0;
93022;2011;8;
93056;2011;11;
93088;2011;17;
93090;2011;6;
11001;2012;7;
11002;2012;884;
11004;2012;2;
11005;2012;16;
11007;2012;6;
11008;2012;23;
11009;2012;12;
11013;2012;12;
11016;2012;25;
11018;2012;6;
11021;2012;3;
11022;2012;9;
11023;2012;8;
11024;2012;14;
11025;2012;2;
11029;2012;17;
11030;2012;0;
11035;2012;11;
11037;2012;17;
11038;2012;2;
11039;2012;4;
11040;2012;16;
11044;2012;4;
11050;2012;5;
11052;2012;12;
11053;2012;7;
11054;2012;8;
11055;2012;6;
11056;2012;9;
11057;2012;5;
12002;2012;4;
12005;2012;2;
12007;2012;3;
12009;2012;8;
12014;2012;11;
12021;2012;13;
12025;2012;49;
12026;2012;5;
12029;2012;3;
12030;2012;1;
12034;2012;1;
12035;2012;4;
12040;2012;16;
13001;2012;15;
13002;2012;2;
13003;2012;10;
13004;2012;6;
13006;2012;4;
13008;2012;17;
13010;2012;3;
13011;2012;12;
13012;2012;2;
13013;2012;5;
13014;2012;19;
13016;2012;0;
13017;2012;7;
13019;2012;5;
13021;2012;5;
13023;2012;3;
13025;2012;18;
13029;2012;5;
13031;2012;3;
13035;2012;11;
13036;2012;4;
13037;2012;7;
13040;2012;27;
13044;2012;2;
13046;2012;2;
13049;2012;5;
13053;2012;13;
21001;2012;266;
21002;2012;39;
21003;2012;25;
21004;2012;467;
21005;2012;68;
21006;2012;50;
21007;2012;99;
21008;2012;29;
21009;2012;185;
21010;2012;66;
21011;2012;22;
21012;2012;158;
21013;2012;121;
21014;2012;48;
21015;2012;222;
21016;2012;121;
21017;2012;33;
21018;2012;53;
21019;2012;15;
21020;2012;1;
23002;2012;26;
23003;2012;26;
23009;2012;0;
23016;2012;29;
23023;2012;2;
23024;2012;3;
23025;2012;30;
23027;2012;22;
23032;2012;3;
23033;2012;6;
23038;2012;4;
23039;2012;0;
23044;2012;8;
23045;2012;9;
23047;2012;26;
23050;2012;16;
23052;2012;9;
23060;2012;5;
23062;2012;11;
23064;2012;1;
23077;2012;35;
23081;2012;2;
23086;2012;10;
23088;2012;42;
23094;2012;27;
23095;2012;18;
23096;2012;10;
23097;2012;5;
23098;2012;13;
23099;2012;9;
23100;2012;4;
23101;2012;12;
23102;2012;23;
23103;2012;10;
23104;2012;3;
23105;2012;6;
24001;2012;17;
24007;2012;2;
24008;2012;5;
24009;2012;4;
24011;2012;2;
24014;2012;2;
24016;2012;3;
24020;2012;15;
24028;2012;4;
24033;2012;5;
24038;2012;6;
24041;2012;3;
24043;2012;1;
24045;2012;1;
24048;2012;2;
24054;2012;1;
24055;2012;8;
24059;2012;6;
24062;2012;38;
24066;2012;2;
24086;2012;5;
24094;2012;3;
24104;2012;12;
24107;2012;17;
24109;2012;15;
24130;2012;0;
24133;2012;1;
24134;2012;13;
24135;2012;1;
24137;2012;0;
25005;2012;8;
25014;2012;27;
25015;2012;11;
25018;2012;6;
25023;2012;8;
25031;2012;11;
25037;2012;12;
25043;2012;8;
25044;2012;9;
25048;2012;9;
25050;2012;6;
25068;2012;5;
25072;2012;40;
25084;2012;8;
25091;2012;16;
25105;2012;22;
25107;2012;4;
25110;2012;27;
25112;2012;21;
25117;2012;3;
25118;2012;1;
25119;2012;16;
25120;2012;6;
25121;2012;32;
25122;2012;2;
25123;2012;8;
25124;2012;5;
31003;2012;6;
31004;2012;4;
31005;2012;33;
31006;2012;1;
31012;2012;2;
31022;2012;3;
31033;2012;5;
31040;2012;1;
31042;2012;1;
31043;2012;15;
32003;2012;6;
32006;2012;0;
32010;2012;1;
32011;2012;2;
32030;2012;0;
33011;2012;23;
33016;2012;0;
33021;2012;6;
33029;2012;11;
33037;2012;5;
33039;2012;3;
33040;2012;3;
33041;2012;0;
34002;2012;3;
34003;2012;3;
34009;2012;3;
34013;2012;12;
34022;2012;57;
34023;2012;8;
34025;2012;0;
34027;2012;38;
34040;2012;10;
34041;2012;20;
34042;2012;15;
34043;2012;2;
35002;2012;1;
35005;2012;3;
35006;2012;1;
35011;2012;10;
35013;2012;22;
35014;2012;3;
35029;2012;3;
36006;2012;4;
36007;2012;0;
36008;2012;13;
36010;2012;1;
36011;2012;2;
36012;2012;3;
36015;2012;21;
36019;2012;4;
37002;2012;2;
37007;2012;1;
37010;2012;0;
37011;2012;2;
37012;2012;0;
37015;2012;6;
37017;2012;2;
37018;2012;4;
37020;2012;3;
38002;2012;2;
38008;2012;5;
38014;2012;5;
38016;2012;3;
38025;2012;6;
41002;2012;29;
41011;2012;6;
41018;2012;8;
41024;2012;5;
41027;2012;4;
41034;2012;2;
41048;2012;17;
41063;2012;1;
41081;2012;4;
41082;2012;5;
42003;2012;2;
42004;2012;3;
42006;2012;17;
42008;2012;12;
42010;2012;4;
42011;2012;4;
42023;2012;1;
42025;2012;15;
42026;2012;2;
42028;2012;8;
43002;2012;2;
43005;2012;8;
43007;2012;1;
43010;2012;4;
43014;2012;0;
43018;2012;2;
44001;2012;9;
44011;2012;10;
44012;2012;5;
44013;2012;9;
44019;2012;9;
44020;2012;4;
44021;2012;185;
44029;2012;2;
44034;2012;6;
44036;2012;1;
44040;2012;4;
44043;2012;1;
44045;2012;6;
44048;2012;6;
44049;2012;0;
44052;2012;1;
44064;2012;2;
44072;2012;1;
44073;2012;3;
44080;2012;3;
44081;2012;4;
45017;2012;5;
45035;2012;9;
45041;2012;10;
45057;2012;0;
45059;2012;5;
45060;2012;9;
45061;2012;0;
45062;2012;1;
45063;2012;4;
45064;2012;2;
45065;2012;4;
46003;2012;57;
46013;2012;8;
46014;2012;18;
46020;2012;6;
46021;2012;41;
46024;2012;5;
46025;2012;15;
51004;2012;44;
51008;2012;18;
51009;2012;10;
51012;2012;3;
51014;2012;1;
51017;2012;4;
51019;2012;0;
51065;2012;9;
52010;2012;50;
52011;2012;838;
52012;2012;80;
52015;2012;102;
52018;2012;12;
52021;2012;61;
52022;2012;37;
52025;2012;16;
52043;2012;57;
52048;2012;21;
52055;2012;28;
52063;2012;19;
52074;2012;9;
52075;2012;12;
53014;2012;44;
53020;2012;19;
53028;2012;27;
53039;2012;13;
53044;2012;8;
53046;2012;6;
53053;2012;255;
53065;2012;23;
53068;2012;23;
53070;2012;45;
53082;2012;29;
53083;2012;9;
53084;2012;12;
54007;2012;153;
54010;2012;29;
55004;2012;23;
55010;2012;6;
55022;2012;190;
55023;2012;17;
55035;2012;15;
55039;2012;2;
55040;2012;25;
55050;2012;10;
56001;2012;21;
56005;2012;11;
56011;2012;53;
56016;2012;11;
56022;2012;18;
56029;2012;9;
56044;2012;7;
56049;2012;5;
56051;2012;2;
56078;2012;12;
56085;2012;12;
56086;2012;15;
56087;2012;36;
56088;2012;3;
57003;2012;9;
57018;2012;6;
57027;2012;25;
57062;2012;16;
57064;2012;28;
57072;2012;4;
57081;2012;125;
57093;2012;10;
57094;2012;13;
57095;2012;2;
61003;2012;16;
61010;2012;4;
61012;2012;1;
61019;2012;4;
61024;2012;0;
61028;2012;2;
61031;2012;79;
61039;2012;1;
61041;2012;3;
61043;2012;12;
61048;2012;0;
61063;2012;8;
61068;2012;9;
61072;2012;26;
61079;2012;1;
61080;2012;16;
61081;2012;3;
62003;2012;65;
62006;2012;12;
62009;2012;12;
62011;2012;12;
62015;2012;14;
62022;2012;22;
62026;2012;2;
62027;2012;5;
62032;2012;13;
62038;2012;29;
62051;2012;111;
62060;2012;16;
62063;2012;758;
62079;2012;30;
62093;2012;41;
62096;2012;155;
62099;2012;18;
62100;2012;13;
62108;2012;30;
62118;2012;50;
62119;2012;23;
62120;2012;46;
62121;2012;18;
62122;2012;5;
63001;2012;1;
63003;2012;4;
63004;2012;8;
63012;2012;1;
63013;2012;1;
63020;2012;11;
63023;2012;9;
63035;2012;20;
63038;2012;2;
63040;2012;1;
63045;2012;3;
63046;2012;5;
63048;2012;1;
63049;2012;6;
63057;2012;1;
63058;2012;11;
63061;2012;5;
63067;2012;4;
63072;2012;12;
63073;2012;10;
63075;2012;2;
63076;2012;13;
63079;2012;49;
63080;2012;5;
63084;2012;1;
63086;2012;5;
63087;2012;0;
63088;2012;11;
63089;2012;6;
64008;2012;6;
64015;2012;6;
64021;2012;3;
64023;2012;5;
64025;2012;1;
64029;2012;3;
64034;2012;13;
64047;2012;2;
64056;2012;4;
64063;2012;3;
64065;2012;9;
64074;2012;29;
64075;2012;2;
64076;2012;4;
71002;2012;4;
71004;2012;15;
71011;2012;13;
71016;2012;49;
71017;2012;6;
71020;2012;9;
71022;2012;73;
71024;2012;4;
71034;2012;10;
71037;2012;15;
71045;2012;2;
71047;2012;6;
71053;2012;20;
71057;2012;13;
71066;2012;6;
71067;2012;4;
71069;2012;1;
71070;2012;15;
72003;2012;11;
72004;2012;9;
72018;2012;8;
72020;2012;29;
72021;2012;25;
72025;2012;5;
72029;2012;7;
72030;2012;12;
72037;2012;2;
72038;2012;6;
72039;2012;15;
72040;2012;1;
72041;2012;17;
73001;2012;6;
73006;2012;12;
73009;2012;5;
73022;2012;0;
73028;2012;0;
73032;2012;4;
73040;2012;2;
73042;2012;33;
73066;2012;7;
73083;2012;22;
73098;2012;0;
73107;2012;40;
73109;2012;3;
81001;2012;28;
81003;2012;4;
81004;2012;24;
81013;2012;1;
81015;2012;6;
82003;2012;21;
82005;2012;3;
82009;2012;0;
82014;2012;3;
82032;2012;7;
82036;2012;1;
82037;2012;1;
82038;2012;0;
83012;2012;7;
83013;2012;3;
83028;2012;3;
83031;2012;4;
83034;2012;24;
83040;2012;5;
83044;2012;2;
83049;2012;0;
83055;2012;2;
84009;2012;6;
84010;2012;3;
84016;2012;0;
84029;2012;0;
84033;2012;1;
84035;2012;7;
84043;2012;5;
84050;2012;8;
84059;2012;6;
84068;2012;3;
84075;2012;3;
84077;2012;13;
85007;2012;2;
85009;2012;8;
85011;2012;4;
85024;2012;2;
85026;2012;5;
85034;2012;1;
85039;2012;3;
85045;2012;21;
85046;2012;5;
85047;2012;5;
91005;2012;4;
91013;2012;7;
91015;2012;2;
91030;2012;24;
91034;2012;15;
91054;2012;4;
91059;2012;6;
91064;2012;1;
91072;2012;7;
91103;2012;4;
91114;2012;18;
91120;2012;4;
91141;2012;9;
91142;2012;4;
91143;2012;4;
92003;2012;18;
92006;2012;2;
92035;2012;6;
92045;2012;6;
92048;2012;12;
92054;2012;6;
92087;2012;9;
92094;2012;168;
92097;2012;3;
92101;2012;6;
92114;2012;11;
92137;2012;26;
92138;2012;2;
92140;2012;21;
92141;2012;3;
92142;2012;25;
93010;2012;5;
93014;2012;10;
93018;2012;3;
93022;2012;9;
93056;2012;11;
93088;2012;11;
93090;2012;6;
11001;2013;8;
11002;2013;781;
11004;2013;3;
11005;2013;10;
11007;2013;7;
11008;2013;24;
11009;2013;9;
11013;2013;5;
11016;2013;15;
11018;2013;7;
11021;2013;0;
11022;2013;10;
11023;2013;16;
11024;2013;11;
11025;2013;2;
11029;2013;12;
11030;2013;3;
11035;2013;17;
11037;2013;13;
11038;2013;4;
11039;2013;6;
11040;2013;17;
11044;2013;1;
11050;2013;18;
11052;2013;16;
11053;2013;9;
11054;2013;7;
11055;2013;6;
11056;2013;5;
11057;2013;6;
12002;2013;2;
12005;2013;4;
12007;2013;5;
12009;2013;7;
12014;2013;10;
12021;2013;15;
12025;2013;43;
12026;2013;4;
12029;2013;1;
12030;2013;9;
12034;2013;0;
12035;2013;4;
12040;2013;16;
13001;2013;9;
13002;2013;3;
13003;2013;6;
13004;2013;4;
13006;2013;5;
13008;2013;18;
13010;2013;6;
13011;2013;14;
13012;2013;3;
13013;2013;1;
13014;2013;19;
13016;2013;0;
13017;2013;8;
13019;2013;8;
13021;2013;2;
13023;2013;5;
13025;2013;4;
13029;2013;3;
13031;2013;3;
13035;2013;14;
13036;2013;4;
13037;2013;2;
13040;2013;29;
13044;2013;1;
13046;2013;1;
13049;2013;10;
13053;2013;10;
21001;2013;247;
21002;2013;29;
21003;2013;28;
21004;2013;420;
21005;2013;61;
21006;2013;50;
21007;2013;72;
21008;2013;46;
21009;2013;136;
21010;2013;69;
21011;2013;26;
21012;2013;167;
21013;2013;93;
21014;2013;36;
21015;2013;198;
21016;2013;116;
21017;2013;24;
21018;2013;44;
21019;2013;22;
21020;2013;0;
23002;2013;31;
23003;2013;13;
23009;2013;2;
23016;2013;36;
23023;2013;1;
23024;2013;3;
23025;2013;34;
23027;2013;16;
23032;2013;2;
23033;2013;4;
23038;2013;5;
23039;2013;1;
23044;2013;4;
23045;2013;13;
23047;2013;16;
23050;2013;11;
23052;2013;9;
23060;2013;4;
23062;2013;11;
23064;2013;1;
23077;2013;24;
23081;2013;4;
23086;2013;9;
23088;2013;39;
23094;2013;33;
23095;2013;3;
23096;2013;4;
23097;2013;2;
23098;2013;4;
23099;2013;6;
23100;2013;9;
23101;2013;16;
23102;2013;6;
23103;2013;6;
23104;2013;3;
23105;2013;11;
24001;2013;7;
24007;2013;3;
24008;2013;5;
24009;2013;7;
24011;2013;4;
24014;2013;4;
24016;2013;7;
24020;2013;15;
24028;2013;3;
24033;2013;3;
24038;2013;8;
24041;2013;3;
24043;2013;2;
24045;2013;5;
24048;2013;2;
24054;2013;2;
24055;2013;10;
24059;2013;13;
24062;2013;35;
24066;2013;1;
24086;2013;4;
24094;2013;5;
24104;2013;7;
24107;2013;12;
24109;2013;4;
24130;2013;1;
24133;2013;2;
24134;2013;10;
24135;2013;5;
24137;2013;1;
25005;2013;0;
25014;2013;31;
25015;2013;5;
25018;2013;1;
25023;2013;5;
25031;2013;16;
25037;2013;9;
25043;2013;5;
25044;2013;7;
25048;2013;10;
25050;2013;8;
25068;2013;6;
25072;2013;32;
25084;2013;9;
25091;2013;17;
25105;2013;20;
25107;2013;5;
25110;2013;29;
25112;2013;24;
25117;2013;3;
25118;2013;3;
25119;2013;21;
25120;2013;5;
25121;2013;45;
25122;2013;5;
25123;2013;9;
25124;2013;2;
31003;2013;4;
31004;2013;7;
31005;2013;38;
31006;2013;4;
31012;2013;4;
31022;2013;12;
31033;2013;7;
31040;2013;6;
31042;2013;1;
31043;2013;12;
32003;2013;2;
32006;2013;1;
32010;2013;3;
32011;2013;2;
32030;2013;0;
33011;2013;13;
33016;2013;2;
33021;2013;2;
33029;2013;6;
33037;2013;1;
33039;2013;3;
33040;2013;0;
33041;2013;1;
34002;2013;7;
34003;2013;4;
34009;2013;5;
34013;2013;7;
34022;2013;48;
34023;2013;6;
34025;2013;1;
34027;2013;36;
34040;2013;13;
34041;2013;8;
34042;2013;5;
34043;2013;3;
35002;2013;0;
35005;2013;2;
35006;2013;3;
35011;2013;11;
35013;2013;20;
35014;2013;0;
35029;2013;4;
36006;2013;1;
36007;2013;1;
36008;2013;13;
36010;2013;2;
36011;2013;2;
36012;2013;0;
36015;2013;33;
36019;2013;1;
37002;2013;1;
37007;2013;1;
37010;2013;1;
37011;2013;2;
37012;2013;2;
37015;2013;7;
37017;2013;1;
37018;2013;3;
37020;2013;3;
38002;2013;1;
38008;2013;11;
38014;2013;7;
38016;2013;4;
38025;2013;3;
41002;2013;31;
41011;2013;2;
41018;2013;13;
41024;2013;2;
41027;2013;2;
41034;2013;4;
41048;2013;21;
41063;2013;1;
41081;2013;11;
41082;2013;19;
42003;2013;1;
42004;2013;4;
42006;2013;21;
42008;2013;4;
42010;2013;8;
42011;2013;7;
42023;2013;3;
42025;2013;12;
42026;2013;1;
42028;2013;6;
43002;2013;4;
43005;2013;9;
43007;2013;2;
43010;2013;3;
43014;2013;1;
43018;2013;2;
44001;2013;9;
44011;2013;10;
44012;2013;4;
44013;2013;8;
44019;2013;6;
44020;2013;3;
44021;2013;154;
44029;2013;6;
44034;2013;12;
44036;2013;3;
44040;2013;4;
44043;2013;6;
44045;2013;0;
44048;2013;6;
44049;2013;6;
44052;2013;4;
44064;2013;8;
44072;2013;1;
44073;2013;1;
44080;2013;3;
44081;2013;7;
45017;2013;5;
45035;2013;16;
45041;2013;14;
45057;2013;1;
45059;2013;5;
45060;2013;5;
45061;2013;5;
45062;2013;0;
45063;2013;2;
45064;2013;0;
45065;2013;2;
46003;2013;52;
46013;2013;7;
46014;2013;17;
46020;2013;5;
46021;2013;30;
46024;2013;9;
46025;2013;10;
51004;2013;15;
51008;2013;14;
51009;2013;12;
51012;2013;3;
51014;2013;1;
51017;2013;1;
51019;2013;1;
51065;2013;10;
52010;2013;39;
52011;2013;734;
52012;2013;50;
52015;2013;88;
52018;2013;7;
52021;2013;42;
52022;2013;42;
52025;2013;22;
52043;2013;46;
52048;2013;22;
52055;2013;23;
52063;2013;22;
52074;2013;14;
52075;2013;17;
53014;2013;30;
53020;2013;17;
53028;2013;29;
53039;2013;7;
53044;2013;9;
53046;2013;6;
53053;2013;266;
53065;2013;14;
53068;2013;5;
53070;2013;27;
53082;2013;25;
53083;2013;7;
53084;2013;16;
54007;2013;165;
