NIS code/code NIS;Jaar/Année;diefstal uit of aan voertuig/vol dans ou sur un véhicule;
24011;2013;11;
24014;2013;11;
24016;2013;7;
24020;2013;47;
24028;2013;12;
24033;2013;18;
24038;2013;71;
24041;2013;11;
24043;2013;13;
24045;2013;8;
24048;2013;16;
24054;2013;4;
24055;2013;98;
24059;2013;23;
24062;2013;721;
24066;2013;15;
24086;2013;36;
24094;2013;37;
24104;2013;67;
24107;2013;58;
24109;2013;14;
24130;2013;5;
24133;2013;7;
24134;2013;22;
24135;2013;14;
24137;2013;2;
25005;2013;15;
25014;2013;122;
25015;2013;40;
25018;2013;33;
25023;2013;19;
25031;2013;59;
25037;2013;32;
25043;2013;13;
25044;2013;13;
25048;2013;26;
25050;2013;31;
25068;2013;18;
25072;2013;151;
25084;2013;17;
25091;2013;96;
25105;2013;55;
25107;2013;29;
25110;2013;201;
25112;2013;106;
25117;2013;9;
25118;2013;4;
25119;2013;30;
25120;2013;6;
25121;2013;147;
25122;2013;11;
25123;2013;31;
25124;2013;23;
31003;2013;20;
31004;2013;51;
31005;2013;332;
31006;2013;17;
31012;2013;49;
31022;2013;52;
31033;2013;40;
31040;2013;32;
31042;2013;7;
31043;2013;101;
32003;2013;12;
32006;2013;10;
32010;2013;9;
32011;2013;8;
32030;2013;0;
33011;2013;48;
33016;2013;2;
33021;2013;18;
33029;2013;33;
33037;2013;16;
33039;2013;5;
33040;2013;12;
33041;2013;0;
34002;2013;15;
34003;2013;12;
34009;2013;13;
34013;2013;35;
34022;2013;219;
34023;2013;29;
34025;2013;2;
34027;2013;200;
34040;2013;76;
34041;2013;66;
34042;2013;41;
34043;2013;5;
35002;2013;38;
35005;2013;11;
35006;2013;17;
35011;2013;77;
35013;2013;433;
35014;2013;15;
35029;2013;55;
36006;2013;7;
36007;2013;12;
36008;2013;42;
36010;2013;13;
36011;2013;23;
36012;2013;10;
36015;2013;129;
36019;2013;4;
37002;2013;6;
37007;2013;9;
37010;2013;5;
37011;2013;8;
37012;2013;7;
37015;2013;27;
37017;2013;10;
37018;2013;13;
37020;2013;21;
38002;2013;5;
38008;2013;54;
38014;2013;53;
38016;2013;35;
38025;2013;34;
41002;2013;169;
41011;2013;31;
41018;2013;74;
41024;2013;27;
41027;2013;19;
41034;2013;14;
41048;2013;102;
41063;2013;16;
41081;2013;33;
41082;2013;30;
42003;2013;17;
42004;2013;11;
42006;2013;71;
42008;2013;37;
42010;2013;45;
42011;2013;20;
42023;2013;48;
42025;2013;52;
42026;2013;10;
42028;2013;44;
43002;2013;10;
43005;2013;26;
43007;2013;6;
43010;2013;14;
43014;2013;3;
43018;2013;17;
44001;2013;28;
44011;2013;66;
44012;2013;17;
44013;2013;33;
44019;2013;33;
44020;2013;15;
44021;2013;1677;
44029;2013;8;
44034;2013;30;
44036;2013;8;
44040;2013;28;
44043;2013;54;
44045;2013;13;
44048;2013;48;
44049;2013;25;
44052;2013;9;
44064;2013;16;
44072;2013;11;
44073;2013;6;
44080;2013;13;
44081;2013;13;
45017;2013;13;
45035;2013;52;
45041;2013;78;
45057;2013;5;
45059;2013;25;
45060;2013;5;
45061;2013;6;
45062;2013;3;
45063;2013;6;
45064;2013;5;
45065;2013;12;
46003;2013;106;
46013;2013;34;
46014;2013;83;
46020;2013;29;
46021;2013;156;
46024;2013;30;
46025;2013;51;
51004;2013;107;
51008;2013;66;
51009;2013;44;
51012;2013;13;
51014;2013;13;
51017;2013;6;
51019;2013;4;
51065;2013;20;
52010;2013;75;
52011;2013;4245;
52012;2013;212;
52015;2013;157;
52018;2013;42;
52021;2013;86;
52022;2013;84;
52025;2013;53;
52043;2013;159;
52048;2013;64;
52055;2013;109;
52063;2013;70;
52074;2013;36;
52075;2013;39;
53014;2013;110;
53020;2013;66;
53028;2013;135;
53039;2013;40;
53044;2013;64;
53046;2013;9;
53053;2013;1758;
53065;2013;59;
53068;2013;47;
53070;2013;228;
53082;2013;50;
53083;2013;9;
53084;2013;51;
54007;2013;463;
54010;2013;84;
55004;2013;93;
55010;2013;45;
55022;2013;510;
55023;2013;73;
55035;2013;131;
55039;2013;44;
55040;2013;109;
55050;2013;28;
56001;2013;32;
56005;2013;33;
56011;2013;124;
56016;2013;17;
56022;2013;55;
56029;2013;27;
56044;2013;33;
56049;2013;28;
56051;2013;13;
56078;2013;76;
56085;2013;45;
56086;2013;63;
56087;2013;89;
56088;2013;12;
57003;2013;31;
57018;2013;4;
57027;2013;90;
57062;2013;22;
57064;2013;71;
57072;2013;30;
57081;2013;665;
57093;2013;22;
57094;2013;22;
57095;2013;6;
61003;2013;69;
61010;2013;1;
61012;2013;6;
61019;2013;8;
61024;2013;14;
61028;2013;13;
61031;2013;172;
61039;2013;17;
61041;2013;9;
61043;2013;19;
61048;2013;2;
61063;2013;17;
61068;2013;15;
61072;2013;34;
61079;2013;6;
61080;2013;23;
61081;2013;2;
62003;2013;94;
62006;2013;27;
62009;2013;34;
62011;2013;18;
62015;2013;27;
62022;2013;52;
62026;2013;16;
62027;2013;11;
62032;2013;65;
62038;2013;41;
62051;2013;217;
62060;2013;15;
62063;2013;4747;
62079;2013;51;
62093;2013;105;
62096;2013;784;
62099;2013;39;
62100;2013;37;
62108;2013;57;
62118;2013;100;
62119;2013;17;
62120;2013;121;
62121;2013;36;
62122;2013;9;
63001;2013;3;
63003;2013;12;
63004;2013;10;
63012;2013;3;
63013;2013;1;
63020;2013;83;
63023;2013;34;
63035;2013;35;
63038;2013;12;
63040;2013;17;
63045;2013;1;
63046;2013;21;
63048;2013;15;
63049;2013;17;
63057;2013;4;
63058;2013;18;
63061;2013;12;
63067;2013;16;
63072;2013;50;
63073;2013;17;
63075;2013;6;
63076;2013;30;
63079;2013;470;
63080;2013;11;
63084;2013;23;
63086;2013;3;
63087;2013;1;
63088;2013;13;
63089;2013;14;
64008;2013;2;
64015;2013;12;
64021;2013;6;
64023;2013;12;
64025;2013;5;
64029;2013;2;
64034;2013;32;
64047;2013;4;
64056;2013;5;
64063;2013;4;
64065;2013;38;
64074;2013;22;
64075;2013;0;
64076;2013;8;
71002;2013;6;
71004;2013;43;
71011;2013;33;
71016;2013;122;
71017;2013;5;
71020;2013;13;
71022;2013;455;
71024;2013;14;
71034;2013;13;
71037;2013;18;
71045;2013;7;
71047;2013;11;
71053;2013;112;
71057;2013;80;
71066;2013;43;
71067;2013;9;
71069;2013;17;
71070;2013;56;
72003;2013;25;
72004;2013;28;
72018;2013;14;
72020;2013;84;
72021;2013;26;
72025;2013;11;
72029;2013;18;
72030;2013;16;
72037;2013;19;
72038;2013;8;
72039;2013;73;
72040;2013;16;
72041;2013;30;
73001;2013;11;
73006;2013;50;
73009;2013;17;
73022;2013;7;
73028;2013;0;
73032;2013;15;
73040;2013;8;
73042;2013;67;
73066;2013;17;
73083;2013;57;
73098;2013;7;
73107;2013;133;
73109;2013;3;
81001;2013;108;
81003;2013;1;
81004;2013;91;
81013;2013;5;
81015;2013;27;
82003;2013;71;
82005;2013;12;
82009;2013;0;
82014;2013;13;
82032;2013;11;
82036;2013;11;
82037;2013;9;
82038;2013;1;
83012;2013;52;
83013;2013;7;
83028;2013;25;
83031;2013;21;
83034;2013;84;
83040;2013;8;
83044;2013;1;
83049;2013;10;
83055;2013;14;
84009;2013;14;
84010;2013;7;
84016;2013;0;
84029;2013;4;
84033;2013;10;
84035;2013;3;
84043;2013;34;
84050;2013;6;
84059;2013;9;
84068;2013;16;
84075;2013;7;
84077;2013;46;
85007;2013;5;
85009;2013;5;
85011;2013;15;
85024;2013;4;
85026;2013;18;
85034;2013;5;
85039;2013;2;
85045;2013;46;
85046;2013;39;
85047;2013;6;
91005;2013;13;
91013;2013;29;
91015;2013;7;
91030;2013;28;
91034;2013;69;
91054;2013;8;
91059;2013;4;
91064;2013;10;
91072;2013;28;
91103;2013;8;
91114;2013;52;
91120;2013;13;
91141;2013;14;
91142;2013;6;
91143;2013;11;
92003;2013;84;
92006;2013;13;
92035;2013;44;
92045;2013;19;
92048;2013;26;
92054;2013;18;
92087;2013;40;
92094;2013;597;
92097;2013;9;
92101;2013;30;
92114;2013;28;
92137;2013;99;
92138;2013;25;
92140;2013;124;
92141;2013;15;
92142;2013;82;
93010;2013;20;
93014;2013;71;
93018;2013;7;
93022;2013;34;
93056;2013;18;
93088;2013;67;
93090;2013;23;
11001;2014;64;
11002;2014;6201;
11004;2014;34;
11005;2014;69;
11007;2014;54;
11008;2014;114;
11009;2014;76;
11013;2014;74;
11016;2014;40;
11018;2014;34;
11021;2014;36;
11022;2014;36;
11023;2014;45;
11024;2014;78;
11025;2014;7;
11029;2014;70;
11030;2014;22;
11035;2014;114;
11037;2014;69;
11038;2014;18;
11039;2014;78;
11040;2014;99;
11044;2014;44;
11050;2014;58;
11052;2014;83;
11053;2014;36;
11054;2014;47;
11055;2014;64;
11056;2014;53;
11057;2014;48;
12002;2014;18;
12005;2014;19;
12007;2014;23;
12009;2014;30;
12014;2014;58;
12021;2014;73;
12025;2014;277;
12026;2014;28;
12029;2014;23;
12030;2014;29;
12034;2014;9;
12035;2014;21;
12040;2014;59;
13001;2014;14;
13002;2014;4;
13003;2014;27;
13004;2014;46;
13006;2014;11;
13008;2014;88;
13010;2014;32;
13011;2014;63;
13012;2014;26;
13013;2014;4;
13014;2014;74;
13016;2014;11;
13017;2014;19;
13019;2014;36;
13021;2014;18;
13023;2014;18;
13025;2014;80;
13029;2014;18;
13031;2014;39;
13035;2014;12;
13036;2014;36;
13037;2014;29;
13040;2014;79;
13044;2014;8;
13046;2014;19;
13049;2014;33;
13053;2014;18;
21001;2014;1508;
21002;2014;304;
21003;2014;265;
21004;2014;5559;
21005;2014;470;
21006;2014;304;
21007;2014;644;
21008;2014;191;
21009;2014;1657;
21010;2014;596;
21011;2014;156;
21012;2014;1077;
21013;2014;850;
21014;2014;306;
21015;2014;1053;
21016;2014;837;
21017;2014;289;
21018;2014;463;
21019;2014;348;
21020;2014;0;
23002;2014;176;
23003;2014;159;
23009;2014;0;
23016;2014;325;
23023;2014;18;
23024;2014;10;
23025;2014;206;
23027;2014;183;
23032;2014;14;
23033;2014;43;
23038;2014;47;
23039;2014;12;
23044;2014;23;
23045;2014;70;
23047;2014;146;
23050;2014;64;
23052;2014;40;
23060;2014;11;
23062;2014;126;
23064;2014;4;
23077;2014;262;
23081;2014;50;
23086;2014;75;
23088;2014;271;
23094;2014;255;
23095;2014;32;
23096;2014;70;
23097;2014;33;
23098;2014;96;
23099;2014;135;
23100;2014;47;
23101;2014;87;
23102;2014;122;
23103;2014;142;
23104;2014;20;
23105;2014;41;
24001;2014;28;
24007;2014;10;
24008;2014;13;
24009;2014;32;
24011;2014;23;
24014;2014;30;
24016;2014;15;
24020;2014;37;
24028;2014;6;
24033;2014;20;
24038;2014;52;
24041;2014;12;
24043;2014;4;
24045;2014;15;
24048;2014;16;
24054;2014;7;
24055;2014;63;
24059;2014;40;
24062;2014;671;
24066;2014;20;
24086;2014;35;
24094;2014;52;
24104;2014;91;
24107;2014;87;
24109;2014;16;
24130;2014;5;
24133;2014;9;
24134;2014;25;
24135;2014;26;
24137;2014;2;
25005;2014;20;
25014;2014;200;
25015;2014;50;
25018;2014;25;
25023;2014;17;
25031;2014;60;
25037;2014;20;
25043;2014;7;
25044;2014;25;
25048;2014;27;
25050;2014;48;
25068;2014;14;
25072;2014;153;
25084;2014;17;
25091;2014;95;
25105;2014;58;
25107;2014;33;
25110;2014;196;
25112;2014;151;
25117;2014;12;
25118;2014;8;
25119;2014;38;
25120;2014;16;
25121;2014;129;
25122;2014;4;
25123;2014;26;
25124;2014;15;
31003;2014;25;
31004;2014;31;
31005;2014;394;
31006;2014;11;
31012;2014;25;
31022;2014;38;
31033;2014;10;
31040;2014;30;
31042;2014;6;
31043;2014;90;
32003;2014;21;
32006;2014;10;
32010;2014;5;
32011;2014;18;
32030;2014;2;
33011;2014;64;
33016;2014;1;
33021;2014;32;
33029;2014;36;
33037;2014;20;
33039;2014;4;
33040;2014;14;
33041;2014;4;
34002;2014;21;
34003;2014;21;
34009;2014;11;
34013;2014;40;
34022;2014;249;
34023;2014;18;
34025;2014;1;
34027;2014;199;
34040;2014;55;
34041;2014;100;
34042;2014;41;
34043;2014;10;
35002;2014;44;
35005;2014;7;
35006;2014;10;
35011;2014;46;
35013;2014;346;
35014;2014;20;
35029;2014;37;
36006;2014;12;
36007;2014;8;
36008;2014;36;
36010;2014;20;
36011;2014;12;
36012;2014;27;
36015;2014;125;
36019;2014;8;
37002;2014;1;
37007;2014;7;
37010;2014;5;
37011;2014;8;
37012;2014;9;
37015;2014;26;
37017;2014;8;
37018;2014;12;
37020;2014;27;
38002;2014;1;
38008;2014;35;
38014;2014;31;
38016;2014;22;
38025;2014;25;
41002;2014;186;
41011;2014;29;
41018;2014;89;
41024;2014;16;
41027;2014;17;
41034;2014;19;
41048;2014;119;
41063;2014;3;
41081;2014;36;
41082;2014;41;
42003;2014;17;
42004;2014;14;
42006;2014;83;
42008;2014;31;
42010;2014;39;
42011;2014;27;
42023;2014;28;
42025;2014;44;
42026;2014;9;
42028;2014;47;
43002;2014;7;
43005;2014;32;
43007;2014;6;
43010;2014;28;
43014;2014;12;
43018;2014;21;
44001;2014;34;
44011;2014;58;
44012;2014;9;
44013;2014;49;
44019;2014;32;
44020;2014;17;
44021;2014;1516;
44029;2014;10;
44034;2014;39;
44036;2014;8;
44040;2014;29;
44043;2014;51;
44045;2014;5;
44048;2014;29;
44049;2014;25;
44052;2014;16;
44064;2014;7;
44072;2014;11;
44073;2014;10;
44080;2014;8;
44081;2014;7;
45017;2014;16;
45035;2014;62;
45041;2014;67;
45057;2014;2;
45059;2014;13;
45060;2014;15;
45061;2014;8;
45062;2014;0;
45063;2014;9;
45064;2014;5;
45065;2014;10;
46003;2014;108;
46013;2014;35;
46014;2014;79;
46020;2014;66;
46021;2014;162;
46024;2014;42;
46025;2014;75;
51004;2014;125;
51008;2014;46;
51009;2014;63;
51012;2014;16;
51014;2014;15;
51017;2014;11;
51019;2014;9;
51065;2014;19;
52010;2014;109;
52011;2014;4163;
52012;2014;212;
52015;2014;196;
52018;2014;28;
52021;2014;155;
52022;2014;87;
52025;2014;65;
52043;2014;194;
52048;2014;94;
52055;2014;101;
52063;2014;126;
52074;2014;29;
52075;2014;54;
53014;2014;84;
53020;2014;54;
53028;2014;103;
53039;2014;32;
53044;2014;35;
53046;2014;6;
53053;2014;1725;
53065;2014;61;
53068;2014;39;
53070;2014;154;
53082;2014;71;
53083;2014;39;
53084;2014;62;
54007;2014;576;
54010;2014;73;
55004;2014;57;
55010;2014;44;
55022;2014;732;
55023;2014;56;
55035;2014;143;
55039;2014;34;
55040;2014;94;
55050;2014;57;
56001;2014;47;
56005;2014;20;
56011;2014;144;
56016;2014;34;
56022;2014;55;
56029;2014;14;
56044;2014;27;
56049;2014;12;
56051;2014;17;
56078;2014;68;
56085;2014;48;
56086;2014;47;
56087;2014;119;
56088;2014;3;
57003;2014;43;
57018;2014;14;
57027;2014;68;
57062;2014;30;
57064;2014;102;
57072;2014;10;
57081;2014;541;
57093;2014;18;
57094;2014;46;
57095;2014;5;
61003;2014;59;
61010;2014;6;
61012;2014;1;
61019;2014;3;
61024;2014;3;
61028;2014;14;
61031;2014;180;
61039;2014;6;
61041;2014;10;
61043;2014;12;
61048;2014;4;
61063;2014;5;
61068;2014;30;
61072;2014;44;
61079;2014;12;
61080;2014;30;
61081;2014;7;
62003;2014;110;
62006;2014;25;
62009;2014;45;
62011;2014;15;
62015;2014;29;
62022;2014;68;
62026;2014;8;
62027;2014;6;
62032;2014;43;
62038;2014;68;
62051;2014;270;
62060;2014;25;
62063;2014;4892;
62079;2014;71;
62093;2014;164;
62096;2014;798;
62099;2014;34;
62100;2014;56;
62108;2014;110;
62118;2014;106;
62119;2014;27;
62120;2014;111;
62121;2014;25;
62122;2014;30;
63001;2014;10;
63003;2014;4;
63004;2014;37;
63012;2014;2;
63013;2014;15;
63020;2014;77;
63023;2014;27;
63035;2014;46;
63038;2014;18;
63040;2014;2;
63045;2014;6;
63046;2014;17;
63048;2014;10;
63049;2014;28;
63057;2014;3;
63058;2014;23;
63061;2014;15;
63067;2014;18;
63072;2014;47;
63073;2014;26;
63075;2014;14;
63076;2014;21;
63079;2014;323;
63080;2014;21;
63084;2014;11;
63086;2014;12;
63087;2014;0;
63088;2014;7;
63089;2014;10;
64008;2014;8;
64015;2014;9;
64021;2014;10;
64023;2014;4;
64025;2014;2;
64029;2014;2;
64034;2014;47;
64047;2014;1;
64056;2014;9;
64063;2014;7;
64065;2014;31;
64074;2014;32;
64075;2014;4;
64076;2014;4;
71002;2014;15;
71004;2014;74;
71011;2014;42;
71016;2014;140;
71017;2014;20;
71020;2014;16;
71022;2014;289;
71024;2014;11;
71034;2014;19;
71037;2014;23;
71045;2014;6;
71047;2014;18;
71053;2014;112;
71057;2014;53;
71066;2014;62;
71067;2014;9;
71069;2014;17;
71070;2014;56;
72003;2014;22;
72004;2014;29;
72018;2014;15;
72020;2014;54;
72021;2014;38;
72025;2014;17;
72029;2014;22;
72030;2014;28;
72037;2014;22;
72038;2014;15;
72039;2014;57;
72040;2014;11;
72041;2014;17;
73001;2014;22;
73006;2014;37;
73009;2014;21;
73022;2014;5;
73028;2014;0;
73032;2014;6;
73040;2014;29;
73042;2014;57;
73066;2014;30;
73083;2014;47;
73098;2014;11;
73107;2014;149;
73109;2014;12;
81001;2014;128;
81003;2014;0;
81004;2014;82;
81013;2014;10;
81015;2014;32;
82003;2014;45;
82005;2014;9;
82009;2014;3;
82014;2014;20;
82032;2014;24;
82036;2014;9;
82037;2014;11;
82038;2014;0;
83012;2014;76;
83013;2014;4;
83028;2014;11;
83031;2014;12;
83034;2014;61;
83040;2014;11;
83044;2014;5;
83049;2014;2;
83055;2014;10;
84009;2014;18;
84010;2014;7;
84016;2014;1;
84029;2014;1;
84033;2014;5;
84035;2014;6;
84043;2014;18;
84050;2014;3;
84059;2014;13;
84068;2014;25;
84075;2014;3;
84077;2014;43;
85007;2014;4;
85009;2014;9;
85011;2014;6;
85024;2014;3;
85026;2014;19;
85034;2014;5;
85039;2014;2;
85045;2014;21;
85046;2014;30;
85047;2014;0;
91005;2014;20;
91013;2014;16;
91015;2014;8;
91030;2014;40;
91034;2014;57;
91054;2014;9;
91059;2014;11;
91064;2014;3;
91072;2014;19;
91103;2014;8;
91114;2014;28;
91120;2014;12;
91141;2014;21;
91142;2014;21;
91143;2014;11;
92003;2014;111;
92006;2014;6;
92035;2014;30;
92045;2014;16;
92048;2014;33;
92054;2014;10;
92087;2014;48;
92094;2014;670;
92097;2014;11;
92101;2014;24;
92114;2014;34;
92137;2014;80;
92138;2014;23;
92140;2014;74;
92141;2014;37;
92142;2014;81;
93010;2014;10;
93014;2014;69;
93018;2014;6;
93022;2014;43;
93056;2014;24;
93088;2014;100;
93090;2014;12;
