NIS code/code NIS;Jaar/Année;woninginbraak (strikt)/cambri. ds habitation (strict);
45063;2013;51.89;
45064;2013;86.92;
45065;2013;27.04;
46003;2013;107.27;
46013;2013;88.09;
46014;2013;91.75;
46020;2013;127.18;
46021;2013;95.87;
46024;2013;178.93;
46025;2013;119.07;
51004;2013;161.80;
51008;2013;150.49;
51009;2013;203.63;
51012;2013;81.25;
51014;2013;54.19;
51017;2013;101.09;
51019;2013;81.25;
51065;2013;166.73;
52010;2013;201.63;
52011;2013;401.41;
52012;2013;180.11;
52015;2013;364.31;
52018;2013;264.49;
52021;2013;194.40;
52022;2013;250.59;
52025;2013;217.55;
52043;2013;254.39;
52048;2013;307.63;
52055;2013;294.16;
52063;2013;337.00;
52074;2013;128.71;
52075;2013;264.07;
53014;2013;155.02;
53020;2013;117.26;
53028;2013;144.39;
53039;2013;192.50;
53044;2013;279.87;
53046;2013;231.43;
53053;2013;301.12;
53065;2013;163.78;
53068;2013;204.90;
53070;2013;279.92;
53082;2013;167.04;
53083;2013;181.27;
53084;2013;261.36;
54007;2013;181.94;
54010;2013;92.71;
55004;2013;141.83;
55010;2013;161.81;
55022;2013;173.73;
55023;2013;124.33;
55035;2013;356.64;
55039;2013;188.68;
55040;2013;180.06;
55050;2013;174.97;
56001;2013;187.13;
56005;2013;301.75;
56011;2013;154.46;
56016;2013;158.21;
56022;2013;172.83;
56029;2013;266.57;
56044;2013;290.98;
56049;2013;119.93;
56051;2013;233.06;
56078;2013;250.51;
56085;2013;174.98;
56086;2013;146.56;
56087;2013;152.49;
56088;2013;167.83;
57003;2013;181.82;
57018;2013;147.06;
57027;2013;241.02;
57062;2013;149.76;
57064;2013;171.70;
57072;2013;67.32;
57081;2013;153.16;
57093;2013;134.93;
57094;2013;97.51;
57095;2013;157.38;
61003;2013;217.28;
61010;2013;231.60;
61012;2013;162.56;
61019;2013;239.96;
61024;2013;216.35;
61028;2013;498.18;
61031;2013;186.66;
61039;2013;197.84;
61041;2013;240.00;
61043;2013;327.87;
61048;2013;243.90;
61063;2013;343.43;
61068;2013;379.44;
61072;2013;310.53;
61079;2013;388.35;
61080;2013;304.37;
61081;2013;289.56;
62003;2013;330.82;
62006;2013;331.46;
62009;2013;200.09;
62011;2013;244.62;
62015;2013;258.25;
62022;2013;230.44;
62026;2013;87.03;
62027;2013;222.07;
62032;2013;344.35;
62038;2013;252.31;
62051;2013;328.00;
62060;2013;464.85;
62063;2013;312.09;
62079;2013;295.83;
62093;2013;382.83;
62096;2013;353.13;
62099;2013;244.58;
62100;2013;301.57;
62108;2013;276.85;
62118;2013;425.60;
62119;2013;305.30;
62120;2013;310.57;
62121;2013;480.58;
62122;2013;197.54;
63001;2013;67.84;
63003;2013;213.57;
63004;2013;163.46;
63012;2013;29.80;
63013;2013;77.25;
63020;2013;205.63;
63023;2013;84.81;
63035;2013;222.29;
63038;2013;139.10;
63040;2013;71.09;
63045;2013;158.63;
63046;2013;175.89;
63048;2013;229.32;
63049;2013;123.57;
63057;2013;214.29;
63058;2013;185.67;
63061;2013;167.86;
63067;2013;102.86;
63072;2013;118.46;
63073;2013;71.13;
63075;2013;146.96;
63076;2013;218.96;
63079;2013;159.61;
63080;2013;82.59;
63084;2013;111.73;
63086;2013;179.95;
63087;2013;52.55;
63088;2013;107.55;
63089;2013;248.14;
64008;2013;224.07;
64015;2013;173.55;
64021;2013;595.64;
64023;2013;373.91;
64025;2013;392.94;
64029;2013;359.23;
64034;2013;164.88;
64047;2013;224.36;
64056;2013;393.75;
64063;2013;213.54;
64065;2013;324.76;
64074;2013;147.36;
64075;2013;110.22;
64076;2013;230.05;
71002;2013;93.08;
71004;2013;98.31;
71011;2013;62.74;
71016;2013;100.86;
71017;2013;166.28;
71020;2013;151.00;
71022;2013;99.60;
71024;2013;97.98;
71034;2013;77.66;
71037;2013;180.75;
71045;2013;123.19;
71047;2013;76.30;
71053;2013;101.19;
71057;2013;63.10;
71066;2013;99.12;
71067;2013;103.70;
71069;2013;146.75;
71070;2013;97.73;
72003;2013;64.42;
72004;2013;56.24;
72018;2013;27.43;
72020;2013;99.04;
72021;2013;60.22;
72025;2013;82.96;
72029;2013;102.08;
72030;2013;60.30;
72037;2013;97.51;
72038;2013;106.11;
72039;2013;93.78;
72040;2013;107.89;
72041;2013;88.05;
73001;2013;82.04;
73006;2013;66.48;
73009;2013;127.55;
73022;2013;151.21;
73028;2013;0.00;
73032;2013;110.09;
73040;2013;80.17;
73042;2013;167.10;
73066;2013;106.43;
73083;2013;115.98;
73098;2013;88.47;
73107;2013;140.13;
73109;2013;99.01;
81001;2013;109.54;
81003;2013;51.26;
81004;2013;152.23;
81013;2013;114.50;
81015;2013;98.13;
82003;2013;147.37;
82005;2013;67.16;
82009;2013;160.60;
82014;2013;127.92;
82032;2013;112.82;
82036;2013;100.15;
82037;2013;145.05;
82038;2013;46.25;
83012;2013;165.62;
83013;2013;160.64;
83028;2013;109.26;
83031;2013;59.88;
83034;2013;133.58;
83040;2013;138.35;
83044;2013;89.65;
83049;2013;65.31;
83055;2013;318.51;
84009;2013;60.04;
84010;2013;76.63;
84016;2013;25.51;
84029;2013;71.17;
84033;2013;122.45;
84035;2013;200.27;
84043;2013;145.07;
84050;2013;105.36;
84059;2013;69.12;
84068;2013;295.80;
84075;2013;151.40;
84077;2013;105.05;
85007;2013;38.20;
85009;2013;60.66;
85011;2013;73.23;
85024;2013;39.84;
85026;2013;156.60;
85034;2013;109.73;
85039;2013;49.35;
85045;2013;147.73;
85046;2013;172.95;
85047;2013;166.85;
91005;2013;142.81;
91013;2013;76.90;
91015;2013;110.97;
91030;2013;110.86;
91034;2013;88.66;
91054;2013;68.06;
91059;2013;122.79;
91064;2013;225.00;
91072;2013;263.28;
91103;2013;183.28;
91114;2013;184.71;
91120;2013;198.30;
91141;2013;167.57;
91142;2013;85.19;
91143;2013;110.86;
92003;2013;139.30;
92006;2013;280.92;
92035;2013;209.32;
92045;2013;238.42;
92048;2013;138.74;
92054;2013;142.80;
92087;2013;200.69;
92094;2013;191.93;
92097;2013;110.01;
92101;2013;143.66;
92114;2013;188.37;
92137;2013;205.24;
92138;2013;447.32;
92140;2013;259.99;
92141;2013;289.05;
92142;2013;151.79;
93010;2013;201.21;
93014;2013;162.15;
93018;2013;73.80;
93022;2013;180.30;
93056;2013;257.90;
93088;2013;187.18;
93090;2013;136.57;
11001;2014;111.98;
11002;2014;159.76;
11004;2014;136.96;
11005;2014;84.90;
11007;2014;103.05;
11008;2014;101.13;
11009;2014;111.17;
11013;2014;205.36;
11016;2014;108.60;
11018;2014;112.41;
11021;2014;309.75;
11022;2014;77.20;
11023;2014;74.19;
11024;2014;108.01;
11025;2014;93.35;
11029;2014;163.72;
11030;2014;70.07;
11035;2014;195.95;
11037;2014;181.58;
11038;2014;64.71;
11039;2014;140.77;
11040;2014;112.58;
11044;2014;99.83;
11050;2014;326.09;
11052;2014;164.89;
11053;2014;79.79;
11054;2014;196.65;
11055;2014;93.75;
11056;2014;104.17;
11057;2014;78.99;
12002;2014;74.86;
12005;2014;82.60;
12007;2014;46.82;
12009;2014;92.67;
12014;2014;99.25;
12021;2014;86.76;
12025;2014;91.45;
12026;2014;97.88;
12029;2014;85.03;
12030;2014;117.26;
12034;2014;51.96;
12035;2014;89.86;
12040;2014;110.77;
13001;2014;107.30;
13002;2014;105.45;
13003;2014;116.24;
13004;2014;62.97;
13006;2014;57.38;
13008;2014;123.04;
13010;2014;169.57;
13011;2014;66.28;
13012;2014;104.28;
13013;2014;84.83;
13014;2014;164.44;
13016;2014;68.04;
13017;2014;66.53;
13019;2014;117.80;
13021;2014;132.31;
13023;2014;92.12;
13025;2014;87.17;
13029;2014;94.61;
13031;2014;66.91;
13035;2014;69.41;
13036;2014;127.97;
13037;2014;66.04;
13040;2014;67.25;
13044;2014;107.29;
13046;2014;62.28;
13049;2014;78.54;
13053;2014;125.65;
21001;2014;135.70;
21002;2014;221.76;
21003;2014;218.22;
21004;2014;211.72;
21005;2014;132.32;
21006;2014;199.76;
21007;2014;121.38;
21008;2014;159.86;
21009;2014;161.83;
21010;2014;222.68;
21011;2014;147.27;
21012;2014;169.34;
21013;2014;136.79;
21014;2014;114.11;
21015;2014;137.99;
21016;2014;207.37;
21017;2014;287.19;
21018;2014;158.21;
21019;2014;163.91;
21020;2014;0.00;
23002;2014;218.86;
23003;2014;224.07;
23009;2014;284.70;
23016;2014;245.08;
23023;2014;86.47;
23024;2014;88.01;
23025;2014;207.25;
23027;2014;160.74;
23032;2014;175.50;
23033;2014;156.21;
23038;2014;132.96;
23039;2014;81.09;
23044;2014;67.29;
23045;2014;114.35;
23047;2014;195.15;
23050;2014;173.72;
23052;2014;105.74;
23060;2014;103.68;
23062;2014;157.63;
23064;2014;152.81;
23077;2014;246.36;
23081;2014;268.14;
23086;2014;254.37;
23088;2014;144.88;
23094;2014;223.93;
23095;2014;0.00;
23096;2014;132.71;
23097;2014;167.71;
23098;2014;381.64;
23099;2014;275.02;
23100;2014;340.00;
23101;2014;248.83;
23102;2014;254.26;
23103;2014;204.05;
23104;2014;232.30;
23105;2014;191.01;
24001;2014;79.02;
24007;2014;90.07;
24008;2014;103.46;
24009;2014;170.08;
24011;2014;78.45;
24014;2014;84.55;
24016;2014;77.27;
24020;2014;122.95;
24028;2014;60.39;
24033;2014;45.21;
24038;2014;165.04;
24041;2014;63.90;
24043;2014;182.80;
24045;2014;95.31;
24048;2014;107.83;
24054;2014;55.80;
24055;2014;140.99;
24059;2014;117.63;
24062;2014;148.79;
24066;2014;88.50;
24086;2014;128.06;
24094;2014;140.60;
24104;2014;157.31;
24107;2014;82.93;
24109;2014;80.55;
24130;2014;141.82;
24133;2014;80.51;
24134;2014;75.00;
24135;2014;99.62;
24137;2014;56.85;
25005;2014;117.25;
25014;2014;205.97;
25015;2014;272.23;
25018;2014;179.24;
25023;2014;183.34;
25031;2014;174.69;
25037;2014;104.45;
25043;2014;132.72;
25044;2014;240.96;
25048;2014;87.17;
25050;2014;235.38;
25068;2014;55.89;
25072;2014;120.75;
25084;2014;159.54;
25091;2014;303.92;
25105;2014;168.96;
25107;2014;185.69;
25110;2014;185.72;
25112;2014;127.28;
25117;2014;105.22;
25118;2014;112.87;
25119;2014;257.56;
25120;2014;101.22;
25121;2014;113.79;
25122;2014;64.71;
25123;2014;218.62;
25124;2014;110.34;
31003;2014;168.60;
31004;2014;23.85;
31005;2014;78.94;
31006;2014;90.99;
31012;2014;72.22;
31022;2014;93.51;
31033;2014;62.52;
31040;2014;83.88;
31042;2014;135.78;
31043;2014;48.44;
32003;2014;70.05;
32006;2014;37.13;
32010;2014;48.64;
32011;2014;81.97;
32030;2014;39.15;
33011;2014;53.62;
33016;2014;46.51;
33021;2014;33.42;
33029;2014;67.90;
33037;2014;90.00;
33039;2014;86.70;
33040;2014;40.36;
33041;2014;62.98;
34002;2014;94.54;
34003;2014;28.34;
34009;2014;107.88;
34013;2014;50.68;
34022;2014;80.64;
34023;2014;87.64;
34025;2014;82.82;
34027;2014;166.81;
34040;2014;69.88;
34041;2014;101.16;
34042;2014;77.27;
34043;2014;145.09;
35002;2014;38.67;
35005;2014;83.76;
35006;2014;64.49;
35011;2014;28.52;
35013;2014;51.73;
35014;2014;86.16;
35029;2014;47.59;
36006;2014;109.78;
36007;2014;52.53;
36008;2014;64.94;
36010;2014;41.41;
36011;2014;44.84;
36012;2014;74.43;
36015;2014;78.37;
36019;2014;46.32;
37002;2014;36.18;
37007;2014;34.21;
37010;2014;32.56;
37011;2014;61.39;
37012;2014;83.41;
37015;2014;51.69;
37017;2014;28.86;
37018;2014;98.06;
37020;2014;84.66;
38002;2014;61.58;
38008;2014;32.27;
38014;2014;40.22;
38016;2014;38.57;
38025;2014;82.69;
41002;2014;78.88;
41011;2014;102.93;
41018;2014;61.73;
41024;2014;61.22;
41027;2014;70.52;
41034;2014;67.63;
41048;2014;77.21;
41063;2014;51.15;
41081;2014;42.86;
41082;2014;129.67;
42003;2014;35.04;
42004;2014;88.77;
42006;2014;74.13;
42008;2014;53.23;
42010;2014;100.02;
42011;2014;80.26;
42023;2014;202.30;
42025;2014;78.33;
42026;2014;100.99;
42028;2014;63.91;
43002;2014;57.11;
43005;2014;80.11;
43007;2014;94.73;
43010;2014;89.96;
43014;2014;33.90;
43018;2014;81.40;
44001;2014;139.14;
44011;2014;77.13;
44012;2014;154.66;
44013;2014;164.78;
44019;2014;78.53;
44020;2014;43.94;
44021;2014;185.93;
44029;2014;119.08;
44034;2014;108.78;
44036;2014;89.49;
44040;2014;216.23;
44043;2014;133.66;
44045;2014;95.02;
44048;2014;132.58;
44049;2014;135.84;
44052;2014;110.89;
44064;2014;221.43;
44072;2014;62.15;
44073;2014;68.72;
44080;2014;106.14;
44081;2014;58.18;
45017;2014;124.59;
45035;2014;45.40;
45041;2014;69.13;
45057;2014;38.86;
45059;2014;39.72;
45060;2014;57.53;
45061;2014;84.55;
45062;2014;0.00;
45063;2014;62.59;
45064;2014;58.92;
45065;2014;23.91;
46003;2014;96.27;
46013;2014;113.65;
46014;2014;95.59;
46020;2014;120.89;
46021;2014;95.51;
46024;2014;154.57;
46025;2014;164.70;
51004;2014;215.80;
51008;2014;138.14;
51009;2014;166.14;
51012;2014;187.29;
51014;2014;46.46;
51017;2014;69.63;
51019;2014;80.43;
51065;2014;211.07;
52010;2014;237.32;
52011;2014;340.95;
52012;2014;178.35;
52015;2014;307.42;
52018;2014;202.06;
52021;2014;178.23;
52022;2014;267.40;
52025;2014;207.91;
52043;2014;248.54;
52048;2014;306.76;
52055;2014;283.18;
52063;2014;293.86;
52074;2014;155.31;
52075;2014;183.53;
53014;2014;197.44;
53020;2014;132.72;
53028;2014;189.03;
53039;2014;198.32;
53044;2014;293.77;
53046;2014;133.40;
53053;2014;250.54;
53065;2014;212.33;
53068;2014;180.30;
53070;2014;206.88;
53082;2014;201.94;
53083;2014;240.03;
53084;2014;398.58;
54007;2014;208.56;
54010;2014;116.88;
55004;2014;193.91;
55010;2014;199.54;
55022;2014;207.01;
55023;2014;180.42;
55035;2014;327.78;
55039;2014;224.55;
55040;2014;234.64;
55050;2014;205.31;
56001;2014;226.70;
56005;2014;190.84;
56011;2014;178.12;
56016;2014;143.72;
56022;2014;157.26;
56029;2014;184.01;
56044;2014;154.22;
56049;2014;146.89;
56051;2014;179.49;
56078;2014;172.82;
56085;2014;225.23;
56086;2014;203.42;
56087;2014;163.75;
56088;2014;157.41;
57003;2014;126.73;
57018;2014;146.02;
57027;2014;236.84;
57062;2014;209.04;
57064;2014;140.43;
57072;2014;97.00;
57081;2014;200.40;
57093;2014;118.43;
57094;2014;80.25;
57095;2014;103.23;
61003;2014;246.33;
61010;2014;322.84;
61012;2014;166.85;
61019;2014;227.60;
61024;2014;166.17;
61028;2014;213.52;
61031;2014;214.07;
61039;2014;102.59;
61041;2014;246.69;
61043;2014;180.78;
61048;2014;180.57;
61063;2014;157.17;
61068;2014;226.54;
61072;2014;242.12;
61079;2014;215.54;
61080;2014;264.61;
61081;2014;256.15;
62003;2014;251.99;
62006;2014;288.86;
62009;2014;175.18;
62011;2014;140.70;
62015;2014;196.87;
62022;2014;203.58;
62026;2014;103.67;
62027;2014;182.56;
62032;2014;274.88;
62038;2014;192.28;
62051;2014;250.49;
62060;2014;310.51;
62063;2014;266.69;
62079;2014;223.46;
62093;2014;281.36;
62096;2014;351.65;
62099;2014;188.31;
62100;2014;285.31;
62108;2014;242.03;
62118;2014;298.32;
62119;2014;268.01;
62120;2014;241.16;
62121;2014;291.50;
62122;2014;122.26;
63001;2014;119.57;
63003;2014;114.39;
63004;2014;185.72;
63012;2014;37.70;
63013;2014;84.57;
63020;2014;125.76;
63023;2014;118.85;
63035;2014;153.91;
63038;2014;180.05;
63040;2014;90.98;
63045;2014;157.27;
63046;2014;80.99;
63048;2014;190.43;
63049;2014;107.57;
63057;2014;140.85;
63058;2014;113.96;
63061;2014;146.83;
63067;2014;70.05;
63072;2014;126.77;
63073;2014;147.48;
63075;2014;151.42;
63076;2014;145.31;
63079;2014;145.23;
63080;2014;154.99;
63084;2014;115.82;
63086;2014;102.65;
63087;2014;41.41;
63088;2014;59.04;
63089;2014;150.27;
64008;2014;196.72;
64015;2014;142.92;
64021;2014;208.17;
64023;2014;128.42;
64025;2014;292.03;
64029;2014;195.12;
64034;2014;143.69;
64047;2014;197.01;
64056;2014;245.68;
64063;2014;196.69;
64065;2014;257.61;
64074;2014;163.21;
64075;2014;109.02;
64076;2014;255.50;
71002;2014;132.31;
71004;2014;114.33;
71011;2014;94.80;
71016;2014;124.61;
71017;2014;165.81;
71020;2014;71.23;
71022;2014;93.70;
71024;2014;87.14;
71034;2014;64.78;
71037;2014;188.62;
71045;2014;82.44;
71047;2014;57.16;
71053;2014;108.30;
71057;2014;110.50;
71066;2014;93.53;
71067;2014;132.47;
71069;2014;108.95;
71070;2014;74.56;
72003;2014;67.58;
72004;2014;64.43;
72018;2014;86.03;
72020;2014;75.98;
72021;2014;54.14;
72025;2014;80.11;
72029;2014;80.13;
72030;2014;93.24;
72037;2014;95.10;
72038;2014;79.73;
72039;2014;107.39;
72040;2014;36.79;
72041;2014;47.53;
73001;2014;79.44;
73006;2014;92.89;
73009;2014;119.73;
73022;2014;149.75;
73028;2014;0.00;
73032;2014;119.42;
73040;2014;182.78;
73042;2014;132.36;
73066;2014;142.08;
73083;2014;119.81;
73098;2014;100.39;
73107;2014;146.14;
73109;2014;82.19;
81001;2014;95.88;
81003;2014;80.93;
81004;2014;93.15;
81013;2014;139.24;
81015;2014;88.29;
82003;2014;123.93;
82005;2014;102.26;
82009;2014;116.28;
82014;2014;129.77;
82032;2014;89.82;
82036;2014;111.92;
82037;2014;121.70;
82038;2014;54.95;
83012;2014;168.65;
83013;2014;105.68;
83028;2014;121.50;
83031;2014;72.99;
83034;2014;190.42;
83040;2014;107.25;
83044;2014;129.03;
83049;2014;64.21;
83055;2014;148.90;
84009;2014;116.00;
84010;2014;62.09;
84016;2014;100.25;
84029;2014;23.50;
84033;2014;99.55;
84035;2014;175.21;
84043;2014;140.28;
84050;2014;73.98;
84059;2014;80.21;
84068;2014;151.37;
84075;2014;188.39;
84077;2014;131.09;
85007;2014;54.97;
85009;2014;73.77;
85011;2014;68.59;
85024;2014;78.86;
85026;2014;60.98;
85034;2014;79.14;
85039;2014;42.32;
85045;2014;61.08;
85046;2014;165.44;
85047;2014;44.15;
91005;2014;106.97;
91013;2014;127.02;
91015;2014;83.93;
91030;2014;105.12;
91034;2014;92.58;
91054;2014;40.56;
91059;2014;238.69;
91064;2014;104.17;
91072;2014;189.09;
91103;2014;116.19;
91114;2014;164.26;
91120;2014;223.15;
91141;2014;177.27;
91142;2014;120.92;
91143;2014;132.45;
92003;2014;109.49;
92006;2014;311.30;
92035;2014;196.31;
92045;2014;246.17;
92048;2014;196.64;
92054;2014;227.77;
92087;2014;203.59;
92094;2014;199.85;
92097;2014;113.70;
92101;2014;251.84;
92114;2014;174.70;
92137;2014;191.66;
92138;2014;210.30;
92140;2014;258.27;
92141;2014;261.88;
92142;2014;167.42;
93010;2014;207.10;
93014;2014;162.60;
93018;2014;146.09;
93022;2014;179.73;
93056;2014;185.79;
93088;2014;214.38;
93090;2014;125.68;
